elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,random,43,1.0,0,0.000,0.000,0.000,1.200,2,0.000,0.5000,0,2,2,0,0,0,1,0,1,0
5.0,random,43,1.0,1,2.133,2.133,2.133,0.900,1,0.000,0.2500,0,1,1,0,0,0,0,0,0,1
5.0,random,43,1.0,2,0.000,0.000,0.000,0.000,0,0.000,1.0000,0,0,0,0,0,0,0,0,0,0
5.0,random,43,1.0,3,0.000,0.000,0.000,0.400,2,0.000,0.2500,0,2,2,0,0,0,0,0,0,2
10.0,random,43,1.0,0,1.544,3.217,3.217,1.750,3,0.000,0.7500,0,3,3,0,0,0,1,0,1,1
10.0,random,43,1.0,1,3.567,7.133,7.133,1.300,2,0.000,0.5000,0,2,2,0,0,0,0,0,1,1
10.0,random,43,1.0,2,0.650,1.950,1.950,0.750,3,0.000,0.4500,0,3,3,0,0,0,0,1,0,2
10.0,random,43,1.0,3,3.325,3.517,3.517,1.200,2,0.000,0.2500,0,2,2,0,0,0,0,0,0,2
15.0,random,43,1.0,0,2.953,8.217,8.217,2.300,4,4.000,0.5000,1,5,5,0,0,0,2,0,0,2
15.0,random,43,1.0,1,4.850,12.133,12.133,1.700,3,0.000,0.7500,0,3,3,0,0,0,0,1,1,1
15.0,random,43,1.0,2,3.043,6.950,6.950,1.767,5,0.000,0.4808,0,5,5,0,0,0,0,2,0,3
15.0,random,43,1.0,3,8.325,8.517,8.517,1.467,2,0.000,0.2500,0,2,2,0,0,0,0,0,0,2
20.0,random,43,1.0,0,5.417,13.217,13.217,2.800,5,3.000,0.6944,1,6,6,0,1,0,2,1,0,2
20.0,random,43,1.0,1,5.823,16.133,16.133,2.200,4,6.000,0.4500,2,5,5,0,0,0,0,2,1,0
20.0,random,43,1.0,2,7.540,11.950,11.950,2.575,5,0.000,0.4808,0,5,5,0,0,0,0,2,0,3
20.0,random,43,1.0,3,6.792,13.517,13.517,1.900,4,0.000,0.4000,0,4,4,0,0,0,0,0,1,3
25.0,random,43,1.0,0,9.408,18.217,18.217,3.240,5,2.400,0.6944,1,6,6,0,1,0,2,1,0,2
