elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,greedy,43,1.5,0,0.539,1.617,1.617,2.400,3,0.000,0.4500,0,3,3,0,0,0,0,0,2,1
5.0,greedy,43,1.5,1,0.156,0.467,0.467,0.900,3,0.000,0.7500,0,3,3,0,0,0,1,1,0,1
5.0,greedy,43,1.5,2,0.000,0.000,0.000,0.400,1,0.000,0.2500,0,1,1,0,0,0,0,0,0,1
5.0,greedy,43,1.5,3,0.000,0.000,0.000,0.000,0,0.000,1.0000,0,0,0,0,0,0,0,0,0,0
10.0,greedy,43,1.5,0,3.992,6.617,6.617,3.150,4,0.000,0.5000,0,4,4,0,0,0,0,0,2,2
10.0,greedy,43,1.5,1,2.658,5.467,5.467,2.200,4,0.000,0.6667,0,4,4,0,0,0,1,1,0,2
10.0,greedy,43,1.5,2,1.007,4.183,4.183,1.350,5,0.000,0.4808,0,5,5,0,0,0,0,0,2,3
10.0,greedy,43,1.5,3,0.283,0.567,0.567,0.800,2,0.000,0.5000,0,2,2,0,0,0,1,0,1,0
15.0,greedy,43,1.5,0,6.492,11.617,11.617,2.800,4,8.000,0.2500,2,4,4,0,0,0,0,0,0,2
15.0,greedy,43,1.5,1,4.192,10.467,10.467,2.900,5,4.000,0.6944,1,6,6,0,0,0,0,1,2,2
15.0,greedy,43,1.5,2,1.110,4.183,4.183,2.233,5,12.000,0.6944,3,8,8,0,0,0,1,2,2,0
15.0,greedy,43,1.5,3,1.392,5.567,5.567,1.233,3,4.000,0.7500,1,4,4,0,0,0,0,1,1,1
20.0,greedy,43,1.5,0,6.063,16.617,16.617,3.425,6,6.000,0.3462,2,8,5,3,2,0,1,0,0,5
20.0,greedy,43,1.5,1,5.269,15.467,15.467,3.750,8,3.000,0.7273,1,9,9,0,1,0,0,2,3,3
20.0,greedy,43,1.5,2,3.848,6.817,6.817,2.925,5,9.000,0.6944,3,8,8,0,0,0,1,2,2,0
20.0,greedy,43,1.5,3,2.677,10.567,10.567,2.275,7,3.000,0.6447,1,8,8,0,1,0,0,1,3,3
25.0,greedy,43,1.5,0,6.625,19.617,19.617,3.800,7,16.800,0.4500,7,10,7,3,2,0,2,0,0,1
25.0,greedy,43,1.5,1,7.393,20.467,20.467,4.380,8,7.200,0.6447,3,10,10,0,1,0,0,3,1,3
25.0,greedy,43,1.5,2,4.889,11.567,11.567,3.560,8,12.000,0.7500,5,11,11,0,0,0,1,1,3,1
25.0,greedy,43,1.5,3,4.765,11.567,11.567,3.120,8,7.200,0.6429,3,9,9,0,1,0,0,2,1,3
30.0,greedy,43,1.5,0,6.240,19.617,19.617,3.833,7,16.000,0.4808,8,13,8,5,8,0,2,0,3,0
30.0,greedy,43,1.5,1,8.646,25.467,25.467,4.833,8,8.000,0.7273,4,12,12,0,1,0,2,3,0,3
30.0,greedy,43,1.5,2,5.367,16.567,16.567,4.150,10,12.000,0.5952,6,16,14,2,2,0,1,1,6,2
30.0,greedy,43,1.5,3,6.171,14.800,14.800,3.633,8,8.000,0.8167,4,11,11,0,1,0,1,2,1,3
35.0,greedy,43,1.5,0,5.921,19.617,19.617,4.300,9,13.714,0.5786,8,17,11,6,8,0,3,1,5,0
35.0,greedy,43,1.5,1,10.696,30.467,30.467,5.386,9,6.857,0.8804,4,13,13,0,1,0,2,3,1,3
35.0,greedy,43,1.5,2,6.994,21.567,21.567,5.157,12,10.286,0.6207,6,18,15,3,3,0,2,1,7,2
35.0,greedy,43,1.5,3,7.392,19.800,19.800,4.243,9,6.857,0.8100,4,13,13,0,1,0,2,2,1,4
40.0,greedy,43,1.5,0,7.313,19.617,19.617,5.000,11,12.000,0.5127,8,19,13,6,8,0,3,1,7,0
40.0,greedy,43,1.5,1,12.391,35.467,35.467,5.675,9,10.500,0.6154,7,15,14,1,1,0,3,0,1,4
40.0,greedy,43,1.5,2,7.781,23.950,24.567,6.025,14,18.000,0.8929,12,22,19,3,3,0,3,3,1,3
40.0,greedy,43,1.5,3,9.751,27.950,27.950,4.463,9,12.000,0.5833,8,15,14,1,1,0,2,4,1,0
45.0,greedy,43,1.5,0,8.104,19.617,22.750,5.500,12,18.667,0.8167,14,21,15,6,8,0,3,2,1,1
45.0,greedy,43,1.5,1,13.300,40.467,40.467,6.356,13,9.333,0.6306,7,20,16,4,1,0,4,1,1,7
45.0,greedy,43,1.5,2,8.920,24.567,28.950,6.411,14,17.333,0.8929,13,23,20,3,8,0,3,3,1,3
45.0,greedy,43,1.5,3,11.260,32.033,32.033,5.044,10,12.000,0.5682,9,19,16,3,1,0,2,6,2,0
50.0,greedy,43,1.5,0,9.041,21.550,27.750,5.590,12,18.000,0.8167,15,22,16,6,10,0,3,2,1,1
50.0,greedy,43,1.5,1,13.884,38.517,44.467,7.070,14,12.000,0.8622,10,23,18,5,1,0,4,2,2,5
50.0,greedy,43,1.5,2,10.007,24.567,33.950,6.800,14,16.800,0.7378,14,25,22,3,10,0,4,3,0,4
50.0,greedy,43,1.5,3,11.864,33.867,37.033,5.780,13,10.800,0.7412,9,22,19,3,1,0,4,6,2,1
55.0,greedy,43,1.5,0,10.048,26.550,32.750,5.800,12,16.364,0.8000,15,23,17,6,15,0,3,3,1,1
55.0,greedy,43,1.5,1,14.155,38.517,44.467,7.318,14,16.364,0.6579,15,25,20,5,5,0,5,3,2,0
55.0,greedy,43,1.5,2,11.583,29.050,38.950,7.227,14,15.273,0.7200,14,26,23,3,11,0,4,3,0,5
55.0,greedy,43,1.5,3,11.967,34.867,38.050,6.273,13,16.364,0.6579,15,25,22,3,2,0,5,0,2,3
60.0,greedy,43,1.5,0,11.211,31.550,37.750,6.033,12,15.000,0.7500,15,24,18,6,15,0,4,3,1,1
60.0,greedy,43,1.5,1,14.365,38.517,44.467,7.625,14,15.000,0.8284,15,28,23,5,9,0,5,4,3,1
60.0,greedy,43,1.5,2,12.088,32.050,43.950,7.633,14,20.000,0.5786,20,29,26,3,11,0,5,3,0,1
60.0,greedy,43,1.5,3,13.203,34.867,38.050,6.642,13,16.000,0.6579,16,26,23,3,7,0,5,0,2,3
65.0,greedy,43,1.5,0,12.746,33.550,39.750,6.369,12,17.538,0.5455,19,31,19,12,15,0,0,4,1,7
65.0,greedy,43,1.5,1,15.201,38.517,44.467,8.015,14,14.769,0.7000,16,30,25,5,10,0,5,6,3,0
65.0,greedy,43,1.5,2,12.155,32.050,48.950,7.923,14,18.462,0.7200,20,32,29,3,11,0,5,4,0,3
65.0,greedy,43,1.5,3,14.566,34.867,38.050,6.923,13,14.769,0.7756,16,27,24,3,8,0,5,1,2,3
70.0,greedy,43,1.5,0,13.778,38.483,39.750,6.857,14,16.286,0.7000,19,33,21,12,15,0,1,4,2,7
70.0,greedy,43,1.5,1,18.239,39.750,44.467,8.414,14,17.143,0.6667,20,32,25,7,10,0,3,6,3,0
70.0,greedy,43,1.5,2,12.038,35.217,53.950,8.171,14,19.714,0.7682,23,36,33,3,11,0,5,5,1,2
70.0,greedy,43,1.5,3,15.333,38.050,38.217,7.314,13,13.714,0.8284,16,29,26,3,8,0,5,1,3,4
75.0,greedy,43,1.5,0,13.548,39.750,43.483,7.533,19,16.000,0.5606,20,39,24,15,15,0,0,6,2,11
75.0,greedy,43,1.5,1,18.923,39.750,44.467,8.747,14,16.800,0.6622,21,35,26,9,10,0,4,7,3,0
75.0,greedy,43,1.5,2,12.797,40.217,58.950,8.547,15,18.400,0.7120,23,38,35,3,11,0,5,7,1,2
75.0,greedy,43,1.5,3,16.039,38.217,39.900,7.447,13,16.800,0.5786,21,30,27,3,8,0,0,1,3,5
80.0,greedy,43,1.5,0,15.010,43.200,46.500,8.144,19,21.000,0.6429,28,40,25,15,15,0,0,6,2,4
80.0,greedy,43,1.5,1,19.259,41.917,44.467,8.956,14,18.750,0.6000,25,37,27,10,15,0,1,7,3,1
80.0,greedy,43,1.5,2,12.518,42.217,63.950,9.000,17,21.000,0.8654,28,43,40,3,11,0,6,4,2,3
80.0,greedy,43,1.5,3,16.962,38.217,44.900,7.556,13,15.750,0.5952,21,31,28,3,13,0,0,1,4,5
85.0,greedy,43,1.5,0,15.620,41.400,48.200,8.241,19,22.588,0.4939,32,41,26,15,25,0,1,6,2,0
85.0,greedy,43,1.5,1,19.190,44.467,46.917,9.141,14,18.353,0.5976,26,40,30,10,19,0,1,8,4,1
85.0,greedy,43,1.5,2,13.225,42.217,68.950,9.235,17,22.588,0.6429,32,44,41,3,18,0,6,0,2,4
85.0,greedy,43,1.5,3,17.324,38.217,49.900,7.759,13,14.823,0.6429,21,33,30,3,13,0,0,2,4,6
90.0,greedy,43,1.5,0,16.668,45.950,53.200,8.283,19,21.333,0.4939,32,41,26,15,27,0,1,6,2,0
90.0,greedy,43,1.5,1,18.991,39.750,51.917,9.200,15,22.667,0.5333,34,42,32,10,20,0,2,0,5,1
90.0,greedy,43,1.5,2,13.891,46.550,73.950,9.433,17,21.333,0.7424,32,46,43,3,20,0,6,1,2,5
90.0,greedy,43,1.5,3,16.882,41.233,54.900,7.983,14,18.000,0.7035,27,38,34,4,13,0,1,5,4,1
95.0,greedy,43,1.5,0,16.639,46.500,58.200,8.432,19,20.210,0.5000,32,44,29,15,27,0,2,8,2,0
95.0,greedy,43,1.5,1,18.926,39.750,56.917,9.395,17,21.474,0.6881,34,51,35,16,20,0,2,1,6,8
95.0,greedy,43,1.5,2,15.197,51.550,78.950,9.642,17,20.842,0.6500,33,46,43,3,20,0,6,0,2,5
95.0,greedy,43,1.5,3,18.574,42.417,59.900,8.411,18,17.684,0.5000,28,46,35,11,13,0,1,12,4,1
100.0,greedy,43,1.5,0,16.488,47.200,63.200,8.720,19,19.200,0.5614,32,48,33,15,27,0,2,10,3,1
100.0,greedy,43,1.5,1,19.709,44.533,61.917,9.840,19,20.400,0.6401,34,53,36,17,20,0,2,1,6,10
100.0,greedy,43,1.5,2,16.129,55.550,82.950,9.815,17,21.600,0.6722,36,47,44,3,21,0,4,0,2,5
100.0,greedy,43,1.5,3,19.598,47.417,64.900,8.915,20,16.800,0.5263,28,48,37,11,13,0,1,13,4,2
105.0,greedy,43,1.5,0,16.718,51.200,67.200,9.114,19,20.571,0.7705,36,51,36,15,27,0,2,7,4,2
105.0,greedy,43,1.5,1,20.629,49.533,66.917,10.267,20,20.000,0.6024,35,55,38,17,20,0,3,0,6,11
105.0,greedy,43,1.5,2,16.523,55.550,82.950,9.762,17,22.857,0.5333,40,48,45,3,21,0,1,0,2,5
