mode,num_seeds,avg_wait_mean,avg_wait_std,avg_wait_min,avg_wait_max,avg_wait_cv,avg_wait_spread,p95_wait_mean,p95_wait_std,p95_wait_min,p95_wait_max,p95_wait_cv,p95_wait_spread,throughput_mean,throughput_std,throughput_min,throughput_max,throughput_cv,throughput_spread,avg_queue_mean,avg_queue_std,avg_queue_min,avg_queue_max,avg_queue_cv,avg_queue_spread,fairness_mean,fairness_std,fairness_min,fairness_max,fairness_cv,fairness_spread
adaptive,5,30.91412438276917,3.056340752261644,27.1174415885259,33.93814583259437,0.09886551255403433,6.820704244068473,81.50932968500862,6.985490844638604,70.10847355000762,88.03767607500956,0.08570173342896956,17.92920252500194,88.66648933368089,5.562761963901839,81.99983600032142,96.66647333371225,0.06273804236194977,14.666637333390824,14.9475,1.3389568368247085,13.449305555555554,16.28333333333333,0.08957730970561689,2.834027777777777,0.6640761765820282,0.03848077547446374,0.6081277164700942,0.716188135704977,0.05794632729112894,0.10806041923488274
fixed,5,25.920530514834915,1.5690998717216786,24.376467202971117,27.78552723439551,0.06053502148899486,3.409060031424392,65.98179863000632,6.315095022739254,56.22927912500611,72.00847735000782,0.09570965256875189,15.779198225001714,98.93313546705446,3.0858036446679504,94.66647733370442,101.66646333373184,0.031190800029738754,6.99998600002742,13.275972222222222,0.6857366555773934,12.501388888888888,14.064583333333331,0.05165246236577393,1.5631944444444432,0.6412240340284714,0.06250774914624788,0.5644388346564849,0.7323212691028783,0.09748191868845707,0.1678824344463934
greedy,5,26.252527844392876,1.934305981322341,24.3159038126232,29.00455792789156,0.07368075153705544,4.68865411526836,79.32265864500783,6.301918317562813,68.82930432500612,84.77516955000839,0.07944663511299774,15.945865225002265,96.19980760037708,3.8049599034468247,90.9998180003567,101.66646333373184,0.03955267685412616,10.666645333375143,12.933194444444444,0.4920778157717446,12.338888888888889,13.688194444444443,0.03804766238422407,1.3493055555555546,0.6549856544533341,0.07410997979346808,0.5969569852600353,0.775168527155491,0.11314748542900828,0.17821154189545574
neural,5,28.643037907698584,0.5625541544850364,27.957704189777623,29.224681673664247,0.0196401707213408,1.266977483886624,79.86015972000868,2.0967021595112327,77.37932142500841,82.25433117500893,0.026254670249374813,4.875009750000515,92.13314906702782,0.960322098748254,91.33315066702468,93.33314666703252,0.010423198473869702,1.9999960000078403,13.703333333333333,0.3372610751231302,13.483333333333333,14.294444444444444,0.02461160849840405,0.8111111111111118,0.6557985579021712,0.0871971816506578,0.5212673891548895,0.7260521006711083,0.1329633629106965,0.2047847115162188
random,5,44.60255950883132,3.8150032859366165,41.98873882902127,51.34987597968457,0.08553328167593711,9.361137150663296,130.3052606100133,8.573576205675094,121.99191065001315,143.36695340001373,0.06579608655505238,21.375042750000574,73.86651893362288,11.001493044193277,63.333206666914926,91.33315066702468,0.14893747807554483,27.999944000109757,21.047777777777775,1.0668094567693278,19.38125,22.25,0.050685134935986656,2.8687499999999986,0.6097442019028916,0.11238099367713437,0.4778710034464815,0.735546672814518,0.18430842528131539,0.25767566936803654
rl,5,31.391591050885303,2.5901366170347035,29.51414275441967,35.52386538865716,0.08251052368884809,6.009722634237487,92.94685256001007,8.085634082929602,83.09599952500903,105.48354430001146,0.08699201597718659,22.387544775002425,89.39982120035043,3.5777016085961644,85.33316266700115,93.33314666703252,0.04001911369127146,7.999984000031375,14.349305555555555,0.869043604352181,13.530555555555557,15.605555555555554,0.0605634607882273,2.0749999999999975,0.6552693144312066,0.04502265759095436,0.5979286226655949,0.6997230574126138,0.06870863109168385,0.10179443474701888
