elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,rl,44,1.5,0,0.000,0.000,0.000,0.000,0,0.000,1.0000,0,0,0,0,0,0,0,0,0,0
5.0,rl,44,1.5,1,0.242,0.483,0.483,1.100,2,0.000,0.2500,0,2,2,0,0,0,0,2,0,0
5.0,rl,44,1.5,2,1.183,1.183,1.183,0.800,1,0.000,0.2500,0,1,1,0,0,0,0,0,0,1
5.0,rl,44,1.5,3,0.550,2.200,2.200,1.800,4,0.000,0.5000,0,4,4,0,0,0,0,2,2,0
10.0,rl,44,1.5,0,0.000,0.000,0.000,0.750,3,0.000,0.4500,0,3,3,0,0,0,0,1,2,0
10.0,rl,44,1.5,1,5.008,5.483,5.483,1.550,2,0.000,0.2500,0,2,2,0,0,0,0,2,0,0
10.0,rl,44,1.5,2,1.738,6.183,6.183,1.800,4,0.000,0.6667,0,4,4,0,0,0,2,1,0,1
10.0,rl,44,1.5,3,2.444,7.200,7.200,3.400,6,0.000,0.6429,0,6,6,0,0,0,1,2,3,0
15.0,rl,44,1.5,0,1.875,3.417,3.417,1.567,4,4.000,0.4500,1,4,4,0,0,0,0,0,2,1
15.0,rl,44,1.5,1,3.121,5.483,5.483,1.367,2,8.000,0.5000,2,4,4,0,0,0,1,0,0,1
15.0,rl,44,1.5,2,2.683,11.183,11.183,2.733,6,4.000,0.5000,1,7,7,0,1,0,3,0,0,3
15.0,rl,44,1.5,3,4.433,7.800,7.800,3.833,7,8.000,0.5833,2,9,7,2,2,0,1,2,4,0
20.0,rl,44,1.5,0,2.813,8.417,8.417,2.225,7,3.000,0.4224,1,8,8,0,0,0,0,0,5,2
20.0,rl,44,1.5,1,4.475,7.467,7.467,1.525,2,6.000,0.5000,2,4,4,0,0,0,1,0,0,1
20.0,rl,44,1.5,2,4.795,16.183,16.183,4.175,9,3.000,0.7500,1,10,9,1,1,0,4,1,1,3
20.0,rl,44,1.5,3,5.777,12.800,12.800,4.675,8,12.000,0.4537,4,11,9,2,3,0,1,0,5,1
25.0,rl,44,1.5,0,3.317,11.183,11.183,2.900,7,12.000,0.5682,5,10,10,0,0,0,0,1,1,3
25.0,rl,44,1.5,1,5.580,12.467,12.467,1.640,3,4.800,0.4500,2,5,5,0,0,0,2,0,0,1
25.0,rl,44,1.5,2,7.247,17.183,17.183,4.840,9,9.600,0.5833,4,11,10,1,1,0,4,2,1,0
