elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,fixed,42,1.0,0,1.883,1.883,1.883,0.889,1,0.000,0.2500,0,1,1,0,0,0,0,1,0,0
5.0,fixed,42,1.0,1,0.250,0.500,0.500,0.889,2,0.000,0.5000,0,2,2,0,0,0,1,1,0,0
5.0,fixed,42,1.0,2,0.000,0.000,0.000,0.444,1,0.000,0.2500,0,1,1,0,0,0,1,0,0,0
5.0,fixed,42,1.0,3,0.000,0.000,0.000,0.000,0,0.000,0.2500,0,1,1,0,0,0,0,1,0,0
10.0,fixed,42,1.0,0,3.442,6.883,6.883,1.263,2,0.000,0.5000,0,2,2,0,0,0,1,1,0,0
10.0,fixed,42,1.0,1,1.833,5.500,5.500,1.263,2,5.990,0.2500,1,3,3,0,0,0,0,2,0,0
10.0,fixed,42,1.0,2,0.000,0.000,0.000,0.842,2,5.990,0.2500,1,2,2,0,0,0,0,0,1,0
10.0,fixed,42,1.0,3,0.989,2.967,2.967,0.842,3,0.000,0.2500,0,3,3,0,0,0,0,3,0,0
15.0,fixed,42,1.0,0,3.742,11.867,11.867,1.586,3,0.000,1.0000,0,4,4,0,0,0,1,1,1,1
15.0,fixed,42,1.0,1,2.687,10.483,10.483,1.862,4,3.996,0.4000,1,5,5,0,1,0,1,3,0,0
15.0,fixed,42,1.0,2,1.639,4.917,4.917,1.172,2,3.996,0.5000,1,3,3,0,0,0,1,0,1,0
15.0,fixed,42,1.0,3,4.046,7.950,7.950,1.724,4,0.000,0.4000,0,4,3,1,0,0,1,3,0,0
20.0,fixed,42,1.0,0,4.264,11.867,11.867,2.132,4,2.995,0.6944,1,6,6,0,0,0,1,0,2,2
20.0,fixed,42,1.0,1,2.947,10.483,10.483,1.737,4,11.980,0.5000,4,6,6,0,1,0,1,1,0,0
20.0,fixed,42,1.0,2,5.080,11.867,11.867,1.526,4,2.995,1.0000,1,5,4,1,0,0,1,1,1,1
20.0,fixed,42,1.0,3,4.029,10.483,10.483,1.895,5,8.985,0.5682,3,8,4,4,2,0,1,3,1,0
25.0,fixed,42,1.0,0,7.608,13.133,13.133,2.729,5,2.395,0.6944,1,6,6,0,0,0,1,0,2,2
25.0,fixed,42,1.0,1,3.243,10.483,10.483,1.667,4,11.976,0.2500,5,7,7,0,1,0,2,0,0,0
25.0,fixed,42,1.0,2,5.776,14.950,14.950,2.125,5,4.790,0.5682,2,7,6,1,1,0,1,0,3,1
25.0,fixed,42,1.0,3,4.120,10.483,10.483,2.250,5,14.371,0.6667,6,10,6,4,5,0,2,1,1,0
30.1,fixed,42,1.0,0,10.010,18.150,18.150,3.190,6,1.996,0.6429,1,7,7,0,0,0,1,0,2,3
30.1,fixed,42,1.0,1,3.096,14.283,14.283,1.966,4,9.978,0.4000,5,9,9,0,1,0,3,0,1,0
30.1,fixed,42,1.0,2,8.819,19.900,19.900,2.621,5,3.991,0.5682,2,7,6,1,1,0,1,0,3,1
30.1,fixed,42,1.0,3,4.647,12.650,12.650,2.759,6,11.973,0.7206,6,13,8,5,6,0,2,3,2,0
35.1,fixed,42,1.0,0,8.972,23.167,23.167,3.388,6,5.131,0.5833,3,10,10,0,0,0,2,0,1,4
35.1,fixed,42,1.0,1,4.258,19.300,19.300,2.239,4,10.261,0.4000,6,10,10,0,1,0,3,1,0,0
