elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,neural,44,1.0,0,0.000,0.000,0.000,0.000,0,0.000,1.0000,0,0,0,0,0,0,0,0,0,0
5.0,neural,44,1.0,1,0.000,0.000,0.000,0.300,1,0.000,0.2500,0,1,1,0,0,0,0,1,0,0
5.0,neural,44,1.0,2,0.242,0.483,0.483,1.200,2,0.000,0.5000,0,2,2,0,0,0,0,1,1,0
5.0,neural,44,1.0,3,0.933,1.867,1.867,1.000,2,0.000,0.5000,0,2,2,0,0,0,0,1,0,1
10.0,neural,44,1.0,0,0.000,0.000,0.000,0.350,1,0.000,0.2500,0,1,1,0,0,0,1,0,0,0
10.0,neural,44,1.0,1,1.742,3.483,3.483,0.700,2,0.000,0.5000,0,2,2,0,0,0,1,1,0,0
10.0,neural,44,1.0,2,2.794,5.483,5.483,1.850,3,0.000,0.4500,0,3,3,0,0,0,0,1,2,0
10.0,neural,44,1.0,3,2.454,6.867,6.867,2.100,4,0.000,0.6667,0,4,4,0,0,0,0,2,1,1
15.0,neural,44,1.0,0,0.000,0.000,0.000,0.533,1,4.000,0.2500,1,2,2,0,0,0,0,1,0,0
15.0,neural,44,1.0,1,1.175,3.483,3.483,1.200,3,4.000,0.4500,1,4,4,0,0,0,2,0,0,1
15.0,neural,44,1.0,2,3.257,7.900,7.900,2.167,4,4.000,0.6667,1,5,5,0,1,0,1,1,2,0
15.0,neural,44,1.0,3,4.343,7.950,7.950,2.167,4,8.000,0.7500,2,5,4,1,2,0,0,1,1,1
20.0,neural,44,1.0,0,2.242,4.483,4.483,0.650,1,3.000,0.2500,1,2,2,0,0,0,0,1,0,0
20.0,neural,44,1.0,1,3.757,6.217,6.217,1.675,4,3.000,0.4000,1,5,4,1,0,0,3,0,0,1
20.0,neural,44,1.0,2,5.561,12.900,12.900,2.800,5,3.000,0.6944,1,6,6,0,1,0,2,1,2,0
20.0,neural,44,1.0,3,3.619,12.950,12.950,2.700,6,9.000,0.9000,3,9,8,1,2,0,1,1,2,2
25.0,neural,44,1.0,0,1.828,5.483,5.483,0.580,1,4.800,0.2500,2,3,3,0,0,0,0,1,0,0
25.0,neural,44,1.0,1,4.297,9.133,9.133,1.940,4,9.600,0.5000,4,6,5,1,0,0,1,0,0,1
25.0,neural,44,1.0,2,7.045,13.900,13.900,2.980,5,7.200,0.6667,3,7,7,0,1,0,2,1,1,0
25.0,neural,44,1.0,3,4.703,17.950,17.950,3.560,8,9.600,0.9423,4,11,10,1,3,0,1,2,2,2
30.0,neural,44,1.0,0,2.594,5.483,5.483,0.650,1,4.000,0.2500,2,3,3,0,0,0,0,1,0,0
30.0,neural,44,1.0,1,4.440,14.133,14.133,1.983,4,10.000,0.5000,5,7,6,1,2,0,0,1,0,1
30.0,neural,44,1.0,2,8.013,14.217,14.217,3.450,6,6.000,0.6429,3,9,8,1,3,0,3,2,1,0
30.0,neural,44,1.0,3,5.399,22.950,22.950,3.950,8,12.000,0.6667,6,14,13,1,3,0,2,2,0,4
35.0,neural,44,1.0,0,4.261,7.300,7.300,0.700,1,3.429,0.2500,2,3,3,0,0,0,0,1,0,0
35.0,neural,44,1.0,1,5.135,19.133,19.133,2.029,4,8.571,0.4500,5,8,7,1,4,0,0,1,0,2
35.0,neural,44,1.0,2,8.586,18.217,18.217,4.214,10,10.286,0.5833,6,13,9,4,3,0,1,2,4,0
35.0,neural,44,1.0,3,6.481,27.950,27.950,4.714,11,10.286,0.7756,6,17,16,1,3,0,3,2,1,5
40.0,neural,44,1.0,0,3.747,12.300,12.300,0.887,3,3.000,0.4500,2,5,5,0,0,0,0,1,0,2
40.0,neural,44,1.0,1,6.200,24.133,24.133,2.025,4,9.000,0.2500,6,8,7,1,4,0,0,0,0,2
40.0,neural,44,1.0,2,8.659,22.867,22.867,4.612,10,10.500,0.6136,7,16,12,4,3,0,2,2,5,0
40.0,neural,44,1.0,3,8.562,29.950,29.950,5.250,11,16.500,0.5786,11,20,16,4,3,0,5,3,1,0
45.0,neural,44,1.0,0,5.042,14.300,14.300,1.089,3,4.000,0.4500,3,6,6,0,0,0,0,0,1,2
45.0,neural,44,1.0,1,10.109,32.433,32.433,2.411,7,8.000,0.2500,6,13,7,6,4,0,0,0,0,7
45.0,neural,44,1.0,2,10.254,27.867,27.867,5.200,10,9.333,0.6579,7,17,13,4,3,0,2,3,5,0
45.0,neural,44,1.0,3,9.008,25.850,29.950,5.989,14,14.667,0.5833,11,25,19,6,3,0,8,4,2,0
50.0,neural,44,1.0,0,5.883,14.300,14.300,1.350,4,3.600,0.4000,3,7,7,0,0,0,0,0,1,3
50.0,neural,44,1.0,1,9.231,33.450,33.450,2.560,8,15.600,0.2500,13,15,9,6,5,0,2,0,0,0
50.0,neural,44,1.0,2,12.709,32.867,32.867,5.780,12,8.400,0.7826,7,19,14,5,3,0,2,4,5,1
50.0,neural,44,1.0,3,11.077,29.950,30.850,6.820,15,13.200,0.6048,11,26,20,6,3,0,8,5,2,0
55.0,neural,44,1.0,0,6.161,14.300,14.300,1.636,6,6.545,0.7500,6,9,9,0,0,0,1,1,1,0
55.0,neural,44,1.0,1,8.985,33.450,33.450,2.536,8,14.182,0.4500,13,16,10,6,11,0,2,1,0,0
55.0,neural,44,1.0,2,13.091,32.583,37.867,6.000,12,13.091,0.6532,12,21,16,5,3,0,2,5,1,1
55.0,neural,44,1.0,3,13.921,31.217,35.850,7.564,15,12.000,0.6048,11,26,20,6,3,0,8,5,2,0
