elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,greedy,44,1.0,0,0.000,0.000,0.000,0.000,0,0.000,1.0000,0,0,0,0,0,0,0,0,0,0
5.0,greedy,44,1.0,1,0.000,0.000,0.000,0.222,1,0.000,0.2500,0,1,1,0,0,0,0,1,0,0
5.0,greedy,44,1.0,2,0.250,0.500,0.500,1.111,2,0.000,0.5000,0,2,2,0,0,0,0,1,1,0
5.0,greedy,44,1.0,3,0.942,1.883,1.883,0.889,1,0.000,0.5000,0,2,2,0,0,0,0,1,0,1
10.0,greedy,44,1.0,0,0.000,0.000,0.000,0.316,1,0.000,0.2500,0,1,1,0,0,0,1,0,0,0
10.0,greedy,44,1.0,1,1.742,3.483,3.483,0.632,1,0.000,0.5000,0,2,2,0,0,0,1,1,0,0
10.0,greedy,44,1.0,2,2.800,5.483,5.483,1.789,3,0.000,0.4500,0,3,3,0,0,0,0,1,2,0
10.0,greedy,44,1.0,3,2.458,6.867,6.867,2.000,4,0.000,0.6667,0,4,4,0,0,0,0,2,1,1
15.0,greedy,44,1.0,0,0.000,0.000,0.000,0.483,1,3.996,0.2500,1,2,2,0,0,0,0,1,0,0
15.0,greedy,44,1.0,1,1.179,3.483,3.483,1.103,3,3.996,0.4500,1,4,4,0,0,0,2,0,0,1
15.0,greedy,44,1.0,2,3.263,7.917,7.917,2.069,3,3.996,0.6667,1,5,5,0,1,0,1,1,2,0
15.0,greedy,44,1.0,3,4.350,7.967,7.967,2.103,4,7.991,0.7500,2,5,4,1,2,0,0,1,1,1
20.0,greedy,44,1.0,0,2.258,4.517,4.517,0.605,1,2.995,0.2500,1,2,2,0,0,0,0,1,0,0
20.0,greedy,44,1.0,1,3.777,6.250,6.250,1.579,4,2.995,0.4000,1,5,4,1,0,0,3,0,0,1
20.0,greedy,44,1.0,2,5.583,12.933,12.933,2.684,5,2.995,0.6944,1,6,6,0,1,0,2,1,2,0
20.0,greedy,44,1.0,3,3.630,12.983,12.983,2.579,5,8.985,0.9000,3,9,8,1,2,0,1,1,2,2
25.0,greedy,44,1.0,0,1.828,5.483,5.483,0.583,1,4.790,0.2500,2,3,3,0,0,0,0,0,1,0
25.0,greedy,44,1.0,1,4.306,9.183,9.183,1.917,4,9.581,0.5000,4,6,5,1,0,0,1,0,0,1
25.0,greedy,44,1.0,2,7.067,13.900,13.900,2.875,5,7.186,0.4000,3,7,7,0,1,0,3,1,0,0
25.0,greedy,44,1.0,3,4.577,15.950,15.950,3.396,7,11.976,0.6429,5,11,10,1,3,0,1,2,3,0
30.1,greedy,44,1.0,0,1.862,5.483,5.483,0.724,2,3.991,0.5000,2,4,4,0,0,0,1,0,1,0
30.1,greedy,44,1.0,1,5.330,16.933,16.933,2.276,5,9.978,0.3676,5,10,7,3,2,0,0,1,0,4
30.1,greedy,44,1.0,2,8.161,14.283,14.283,3.259,6,5.987,0.4500,3,9,8,1,3,0,4,2,0,0
30.1,greedy,44,1.0,3,6.608,18.483,18.483,3.845,7,9.978,0.6447,5,12,11,1,3,0,1,3,3,0
35.1,greedy,44,1.0,0,2.742,5.483,5.483,0.821,2,5.131,0.2500,3,4,4,0,0,0,1,0,0,0
35.1,greedy,44,1.0,1,6.108,21.867,21.867,2.791,7,8.551,0.4211,5,13,10,3,4,0,1,1,0,6
35.1,greedy,44,1.0,2,9.688,18.217,18.217,3.687,7,10.261,0.4000,6,10,9,1,3,0,1,3,0,0
35.1,greedy,44,1.0,3,8.564,23.500,23.500,4.328,8,8.551,0.6154,5,13,12,1,3,0,1,3,4,0
40.1,greedy,44,1.0,0,3.197,6.600,6.600,0.844,2,4.489,0.5000,3,5,5,0,1,0,1,0,0,1
40.1,greedy,44,1.0,1,5.628,21.867,21.867,2.948,8,17.955,0.7500,12,15,12,3,7,0,1,1,1,0
40.1,greedy,44,1.0,2,10.176,22.967,22.967,3.649,7,10.474,0.2500,7,11,10,1,3,0,0,4,0,0
40.1,greedy,44,1.0,3,9.759,28.517,28.517,4.649,8,11.970,0.4706,8,16,13,3,3,0,3,0,5,0
