elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,random,42,1.5,0,0.808,1.617,1.617,0.900,2,0.000,0.2500,0,2,2,0,0,0,0,0,0,2
5.0,random,42,1.5,1,0.258,0.517,0.517,1.200,2,0.000,0.5000,0,2,2,0,0,0,0,0,1,1
5.0,random,42,1.5,2,0.000,0.000,0.000,0.900,1,0.000,0.2500,0,1,1,0,0,0,1,0,0,0
5.0,random,42,1.5,3,0.000,0.000,0.000,0.700,2,0.000,0.2500,0,2,2,0,0,0,0,0,0,2
10.0,random,42,1.5,0,2.843,6.617,6.617,2.700,5,0.000,0.5682,0,5,5,0,0,0,1,1,0,3
10.0,random,42,1.5,1,2.079,5.517,5.517,2.100,4,0.000,0.4000,0,4,4,0,0,0,0,0,3,1
10.0,random,42,1.5,2,1.138,4.550,4.550,1.350,4,0.000,0.6667,0,4,4,0,0,0,1,2,1,0
10.0,random,42,1.5,3,3.850,4.183,4.183,1.350,2,0.000,0.2500,0,2,2,0,0,0,0,0,0,2
15.0,random,42,1.5,0,4.976,11.617,11.617,3.800,7,4.000,0.6429,1,7,7,0,0,0,1,2,0,3
15.0,random,42,1.5,1,4.064,10.517,10.517,3.000,6,0.000,0.6429,0,6,6,0,0,0,1,0,3,2
15.0,random,42,1.5,2,3.507,9.550,9.550,2.367,5,0.000,0.6944,0,5,5,0,0,0,1,2,2,0
15.0,random,42,1.5,3,4.425,9.183,9.183,1.867,4,0.000,0.6667,0,4,4,0,0,0,1,0,1,2
20.0,random,42,1.5,0,6.648,16.617,16.617,4.450,7,6.000,0.7206,2,9,9,0,0,0,2,2,0,3
20.0,random,42,1.5,1,6.490,15.517,15.517,3.975,7,3.000,0.8167,1,8,7,1,0,0,1,1,3,2
20.0,random,42,1.5,2,4.291,14.550,14.550,3.525,9,0.000,0.6983,0,9,9,0,0,0,3,2,4,0
20.0,random,42,1.5,3,5.540,14.183,14.183,2.175,4,3.000,0.6667,1,5,5,0,0,0,0,1,1,2
25.0,random,42,1.5,0,7.232,21.617,21.617,4.960,8,9.600,0.6154,4,12,12,0,0,0,0,4,1,3
25.0,random,42,1.5,1,8.253,20.517,20.517,4.780,9,2.400,0.9643,1,10,8,2,0,0,2,2,3,2
25.0,random,42,1.5,2,6.338,19.550,19.550,4.960,12,0.000,0.7200,0,12,12,0,0,0,3,5,4,0
25.0,random,42,1.5,3,9.063,19.183,19.183,2.540,4,2.400,0.6667,1,5,5,0,1,0,0,1,1,2
30.0,random,42,1.5,0,8.032,26.617,26.617,5.717,11,8.000,0.7756,4,15,15,0,0,0,1,5,2,3
30.0,random,42,1.5,1,8.715,25.517,25.517,5.633,12,4.000,0.8571,2,14,10,4,1,0,5,2,3,2
30.0,random,42,1.5,2,9.817,24.550,24.550,6.317,14,0.000,0.7903,0,14,14,0,0,0,3,6,4,1
30.0,random,42,1.5,3,10.886,24.183,24.183,2.933,5,2.000,0.8929,1,6,6,0,1,0,1,1,1,2
35.0,random,42,1.5,0,9.756,31.617,31.617,6.543,12,8.571,0.8182,5,17,17,0,0,0,1,5,3,3
35.0,random,42,1.5,1,10.469,30.517,30.517,6.286,12,10.286,0.9643,6,15,11,4,1,0,2,2,3,2
35.0,random,42,1.5,2,12.104,29.550,29.550,6.871,14,10.286,0.7500,6,15,15,0,3,0,3,1,4,1
35.0,random,42,1.5,3,9.817,29.183,29.183,3.457,8,3.429,0.5833,2,9,9,0,1,0,0,1,2,4
40.0,random,42,1.5,0,11.690,36.617,36.617,7.325,14,9.000,0.7412,6,19,19,0,0,0,0,5,4,4
40.0,random,42,1.5,1,10.669,35.517,35.517,6.737,12,10.500,0.9758,7,18,13,5,3,0,3,3,3,2
40.0,random,42,1.5,2,11.671,34.550,34.550,7.325,14,10.500,0.8182,7,19,19,0,6,0,3,1,5,3
40.0,random,42,1.5,3,13.476,34.183,34.183,3.900,8,3.000,0.5833,2,9,9,0,1,0,0,1,2,4
45.0,random,42,1.5,0,13.502,38.467,41.617,8.056,15,8.000,0.7305,6,21,21,0,0,0,0,5,6,4
45.0,random,42,1.5,1,10.961,37.800,40.517,7.078,12,13.333,0.8643,10,21,15,6,7,0,1,3,4,3
45.0,random,42,1.5,2,13.677,39.550,39.550,7.878,14,13.333,0.6944,10,20,20,0,7,0,3,1,5,1
45.0,random,42,1.5,3,14.408,39.183,39.183,4.356,9,2.667,0.6136,2,11,11,0,2,0,0,2,2,5
50.0,random,42,1.5,0,14.324,43.467,46.617,8.950,20,7.200,0.7463,6,26,23,3,0,0,0,7,6,7
50.0,random,42,1.5,1,11.602,42.800,45.517,7.600,13,13.200,0.8284,11,24,18,6,10,0,1,4,5,3
50.0,random,42,1.5,2,14.479,35.083,44.550,8.110,14,13.200,0.5931,11,22,22,0,7,0,5,1,5,0
50.0,random,42,1.5,3,16.814,44.183,44.183,4.840,10,2.400,0.5682,2,12,12,0,2,0,0,2,2,6
55.0,random,42,1.5,0,17.027,48.467,51.617,10.109,22,6.545,0.8067,6,28,24,4,0,0,1,7,6,8
55.0,random,42,1.5,1,12.878,47.800,50.517,8.082,14,13.091,0.7206,12,26,20,6,11,0,0,4,6,4
55.0,random,42,1.5,2,15.388,40.083,49.550,8.464,14,12.000,0.6706,11,24,24,0,7,0,5,1,6,1
55.0,random,42,1.5,3,17.885,49.183,49.183,5.400,12,2.182,0.7200,2,14,14,0,2,0,1,2,3,6
60.0,random,42,1.5,0,18.184,53.467,56.617,11.150,25,7.000,0.7336,7,32,27,5,0,0,0,7,8,10
60.0,random,42,1.5,1,13.789,49.800,55.517,8.442,15,17.000,0.7035,17,28,22,6,12,0,1,5,1,4
60.0,random,42,1.5,2,16.336,45.083,54.550,8.858,14,13.000,0.5633,13,26,26,0,7,0,5,1,7,0
60.0,random,42,1.5,3,20.079,54.183,54.183,5.908,12,3.000,0.6429,3,15,15,0,2,0,0,2,4,6
65.0,random,42,1.5,0,21.009,57.617,61.617,12.469,34,6.462,0.7298,7,41,30,11,0,0,1,7,15,11
65.0,random,42,1.5,1,14.431,50.467,60.517,8.662,15,16.615,0.6429,18,30,23,7,12,0,2,6,0,4
65.0,random,42,1.5,2,18.030,50.083,59.550,9.208,14,12.000,0.6282,13,27,27,0,7,0,5,2,7,0
65.0,random,42,1.5,3,20.582,57.183,57.183,6.415,14,6.462,0.6944,7,17,17,0,3,0,0,4,4,2
70.0,random,42,1.5,0,21.251,62.617,66.617,13.607,34,15.429,0.8029,18,45,33,12,0,0,3,7,5,12
70.0,random,42,1.5,1,18.030,57.983,65.517,9.079,18,15.429,0.7500,18,36,25,11,12,0,2,6,2,8
70.0,random,42,1.5,2,19.124,55.083,64.550,9.629,16,11.143,0.7111,13,29,29,0,7,0,6,2,7,1
70.0,random,42,1.5,3,21.661,57.183,57.183,6.621,14,7.714,0.6136,9,18,18,0,3,0,1,4,4,0
75.0,random,42,1.5,0,23.504,67.617,71.617,14.280,34,17.600,0.6515,22,45,33,12,9,0,3,7,1,12
75.0,random,42,1.5,1,19.064,62.317,70.517,9.900,23,15.200,0.7469,19,41,28,13,12,0,2,7,3,10
75.0,random,42,1.5,2,20.274,60.083,69.550,10.053,17,11.200,0.6175,14,31,31,0,7,0,7,2,8,0
75.0,random,42,1.5,3,21.731,57.183,57.183,6.853,14,8.000,0.6944,10,20,20,0,3,0,2,4,4,0
80.0,random,42,1.5,0,24.407,72.617,76.617,14.906,34,17.250,0.6275,23,48,35,13,15,0,4,8,0,13
80.0,random,42,1.5,1,20.385,67.317,75.517,10.588,23,16.500,0.6159,22,43,29,14,12,0,3,7,0,11
80.0,random,42,1.5,2,21.409,65.083,74.550,10.531,19,10.500,0.6588,14,33,33,0,7,0,8,3,8,0
80.0,random,42,1.5,3,21.027,57.867,59.750,7.188,14,7.500,0.7682,10,23,23,0,3,0,2,5,5,1
85.0,random,42,1.5,0,23.152,77.617,81.617,15.700,34,16.235,0.8481,23,56,39,17,15,0,5,8,6,14
85.0,random,42,1.5,1,22.221,72.317,80.517,11.229,23,15.529,0.5990,22,44,30,14,12,0,3,7,0,12
85.0,random,42,1.5,2,24.102,70.083,79.550,11.029,19,9.882,0.6588,14,33,33,0,7,0,8,3,8,0
85.0,random,42,1.5,3,21.713,62.867,64.750,7.588,15,8.471,0.5633,12,25,25,0,3,0,0,7,5,1
90.0,random,42,1.5,0,24.335,82.617,86.617,16.661,35,18.000,0.6919,27,59,42,17,16,0,1,8,7,16
