experiment_id,run_id,mode,seed,spawn_rate,duration_s,fixed_dt_s,rl_model_path,rl_training,iid,avg_wait,avg_wait_right,avg_wait_down,avg_wait_left,avg_wait_up,p95_wait,max_wait,throughput,avg_queue,max_queue,fairness,crossed,spawned,external_spawned,transferred_in,exited_world,red_light_violations
final_final_results,fixed_seed51_spawn2p00,fixed,51,2.0,180.00036000001444,0.0166667,models/rl_qtable.json,False,0,14.119110363769355,9.08176419523874,7.630879459259637,15.204681572094518,19.10393891702304,31.266729200003397,36.11673890000041,39.99992000015679,12.719444444444445,19,0.9,120,138,92,46,79,0
final_final_results,fixed_seed51_spawn2p00,fixed,51,2.0,180.00036000001444,0.0166667,models/rl_qtable.json,False,1,14.161637518621975,14.800804795350277,8.39862790833393,10.483909856667607,18.769134760418368,32.70006540000355,38.40007680000417,39.66658733348882,14.052777777777777,26,0.7412280701754386,119,145,103,42,77,0
final_final_results,fixed_seed51_spawn2p00,fixed,51,2.0,180.00036000001444,0.0166667,models/rl_qtable.json,False,2,13.774282291058087,6.996092423530128,18.970651976317246,16.213545940542005,8.210231474194295,33.95006790000369,39.616745900004304,35.33326266680517,11.480555555555556,22,0.7939560439560439,106,123,88,35,63,0
final_final_results,fixed_seed51_spawn2p00,fixed,51,2.0,180.00036000001444,0.0166667,models/rl_qtable.json,False,3,15.75692806551867,13.116075614816127,22.301526084446525,11.46761552777873,10.141686950000746,36.950073900000376,39.800079600004324,34.99993000013719,11.975,20,0.6722222222222223,105,116,77,39,67,0
final_final_results,fixed_seed51_spawn2p00,fixed,51,2.0,180.00036000001444,0.0166667,models/rl_qtable.json,False,-1,14.452989559742022,10.998684257233819,14.325421357089335,13.342438224270715,14.056248025409111,33.71673410000275,,149.99970000058798,12.556944444444444,,0.7768515840884263,450,522,360,162,286,0
final_final_results,fixed_seed52_spawn2p00,fixed,52,2.0,180.00036000001444,0.0166667,models/rl_qtable.json,False,0,16.0205448615399,9.619317484211233,8.22844782941182,16.688439173914695,20.673999681252024,36.25007250000394,46.000092000005,37.66659133348098,12.544444444444444,19,0.4914965986394558,113,130,82,48,78,0
final_final_results,fixed_seed52_spawn2p00,fixed,52,2.0,180.00036000001444,0.0166667,models/rl_qtable.json,False,1,13.598977329135106,14.903363140001249,9.263907416667545,9.704340396297118,19.014799934287606,31.333396000003404,37.91674250000412,35.99992800014111,11.480555555555556,19,0.8762135922330098,108,127,90,37,60,0
final_final_results,fixed_seed52_spawn2p00,fixed,52,2.0,180.00036000001444,0.0166667,models/rl_qtable.json,False,2,14.280836642425461,9.814931910527209,19.740637771796475,14.21628859512313,10.479818939394944,33.66673400000366,50.70010140000293,38.33325666681692,13.322222222222223,20,0.8919753086419753,115,132,96,36,69,0
final_final_results,fixed_seed52_spawn2p00,fixed,52,2.0,180.00036000001444,0.0166667,models/rl_qtable.json,False,3,15.161222536497775,13.705330440910325,22.595230375557684,8.57468381600084,10.560890686957551,34.9500699000038,48.63343060000528,38.6665893334849,13.480555555555556,22,0.9586956521739131,116,137,92,45,77,0
final_final_results,fixed_seed52_spawn2p00,fixed,52,2.0,180.00036000001444,0.0166667,models/rl_qtable.json,False,-1,14.765395342399561,12.010735743912504,14.957055848358381,12.295937995333945,15.182377310473031,34.0500681000037,,150.66636533392392,12.706944444444446,,0.8045952879220885,452,526,360,166,284,0
