experiment_id,run_id,mode,seed,spawn_rate,duration_s,fixed_dt_s,rl_model_path,rl_training,iid,avg_wait,avg_wait_right,avg_wait_down,avg_wait_left,avg_wait_up,p95_wait,max_wait,throughput,avg_queue,max_queue,fairness,crossed,spawned,external_spawned,transferred_in,exited_world,red_light_violations
rl_budget_5m_trainchunk,rl_seed21_spawn1p00,rl,21,1.0,300.00059999995244,0.0166667,models/rl_budget_5m.json,True,0,40.04856494544204,12.51431074285304,44.34638498889112,50.77135154247446,36.869810581570086,102.76687219995446,124.08358149995198,16.999966000070692,12.46,26,0.4166666666666667,85,110,76,34,56,0
rl_budget_5m_trainchunk,rl_seed21_spawn1p00,rl,21,1.0,300.00059999995244,0.0166667,models/rl_budget_5m.json,True,1,42.56004888803876,49.63876594399098,19.963002888879235,39.12341157999047,52.853553982764,157.3836481000171,186.7837069000203,15.799968400065707,10.043333333333333,20,0.5633333333333334,79,92,63,29,46,0
rl_budget_5m_trainchunk,rl_seed21_spawn1p00,rl,21,1.0,300.00059999995244,0.0166667,models/rl_budget_5m.json,True,2,41.17493354016575,23.42285386315794,45.92171346485488,57.4273875817894,24.884832378255776,120.70024139997386,157.7836488999779,17.39996520007236,13.875,34,0.4867601246105919,87,112,85,27,53,0
rl_budget_5m_trainchunk,rl_seed21_spawn1p00,rl,21,1.0,300.00059999995244,0.0166667,models/rl_budget_5m.json,True,3,46.62617349906645,42.75008549998709,47.93293900293133,25.662871838459594,67.19925720526729,137.16694099993987,184.28370190002002,17.79996440007402,16.663333333333334,28,0.4318181818181818,89,108,76,32,62,0
rl_budget_5m_trainchunk,rl_seed21_spawn1p00,rl,21,1.0,300.00059999995244,0.0166667,models/rl_budget_5m.json,True,-1,42.60243021817825,32.08150401249726,39.54101008638914,43.24625563567848,45.45186353696429,129.50442567497132,,67.99986400028278,13.260416666666668,,0.47464457660719345,340,422,300,122,217,0
rl_budget_5m_trainchunk,rl_seed22_spawn1p00,rl,22,1.0,300.00059999995244,0.0166667,models/rl_budget_5m.json,True,0,41.20857914901221,44.01154635624713,20.884962404758102,42.91162428459564,53.34433745769775,106.45021290001154,142.5836185000155,16.199967600067367,11.975,22,0.3614754098360656,81,102,71,31,48,0
rl_budget_5m_trainchunk,rl_seed22_spawn1p00,rl,22,1.0,300.00059999995244,0.0166667,models/rl_budget_5m.json,True,1,34.29363583858842,42.266751199988164,22.427495835296416,34.513957916647364,33.264302639578226,91.20018240000991,145.08362350001576,19.199961600079842,9.305,20,0.54,96,114,70,44,62,0
rl_budget_5m_trainchunk,rl_seed22_spawn1p00,rl,22,1.0,300.00059999995244,0.0166667,models/rl_budget_5m.json,True,2,36.465363450452756,31.105062209987704,30.139875094438953,44.196579621046425,39.20785619333533,102.60020520001115,131.58359649996996,18.399963200076517,12.95,22,0.6282608695652174,92,109,76,33,65,0
rl_budget_5m_trainchunk,rl_seed22_spawn1p00,rl,22,1.0,300.00059999995244,0.0166667,models/rl_budget_5m.json,True,3,37.74010524195974,49.87375566127638,39.053887631429696,20.38729567647234,33.356388551719114,118.41690350001286,140.20028040001523,18.999962000079012,13.72,27,0.44875776397515527,95,112,83,29,50,0
rl_budget_5m_trainchunk,rl_seed22_spawn1p00,rl,22,1.0,300.00059999995244,0.0166667,models/rl_budget_5m.json,True,-1,37.42692092000328,41.81427885687484,28.12655524148079,35.502364374690444,39.7932212105826,104.66687600001137,,72.79985440030273,11.9875,,0.4946235108441096,364,437,300,137,225,0
