elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,neural,41,1.5,0,0.000,0.000,0.000,0.000,0,0.000,1.0000,0,0,0,0,0,0,0,0,0,0
5.0,neural,41,1.5,1,0.000,0.000,0.000,1.500,2,0.000,0.5000,0,2,2,0,0,0,1,0,1,0
5.0,neural,41,1.5,2,0.000,0.000,0.000,1.200,3,0.000,0.7500,0,3,3,0,0,0,1,1,1,0
5.0,neural,41,1.5,3,0.000,0.000,0.000,1.000,2,0.000,0.5000,0,2,2,0,0,0,1,0,1,0
10.0,neural,41,1.5,0,1.308,2.617,2.617,0.800,2,0.000,0.5000,0,2,2,0,0,0,1,0,0,1
10.0,neural,41,1.5,1,1.033,4.133,4.133,2.100,3,6.000,0.4500,1,4,4,0,0,0,2,0,1,0
10.0,neural,41,1.5,2,1.287,3.867,3.867,2.250,4,6.000,0.6667,1,5,5,0,0,0,0,1,1,2
10.0,neural,41,1.5,3,0.000,0.000,0.000,1.200,3,6.000,0.4500,1,4,4,0,0,0,0,0,1,2
15.0,neural,41,1.5,0,2.317,7.617,7.617,1.433,3,4.000,0.2500,1,4,4,0,0,0,0,0,0,3
15.0,neural,41,1.5,1,2.053,9.133,9.133,2.133,3,12.000,0.5000,3,5,5,0,1,0,0,0,1,1
15.0,neural,41,1.5,2,3.327,8.867,8.867,3.267,7,4.000,0.8167,1,8,8,0,0,0,1,2,1,3
15.0,neural,41,1.5,3,2.337,4.750,4.750,1.933,4,4.000,0.5000,1,5,5,0,1,0,0,0,2,2
20.0,neural,41,1.5,0,4.044,12.617,12.617,1.925,5,3.000,0.5682,1,6,6,0,0,0,1,1,0,3
20.0,neural,41,1.5,1,2.895,14.133,14.133,2.300,4,9.000,0.6667,3,7,6,1,3,0,1,0,2,1
20.0,neural,41,1.5,2,4.453,12.567,12.567,4.400,9,9.000,0.6154,3,11,11,0,1,0,1,0,4,3
20.0,neural,41,1.5,3,3.625,9.750,9.750,2.900,7,3.000,0.7206,1,8,7,1,1,0,2,0,2,3
25.0,neural,41,1.5,0,4.214,12.617,12.617,2.040,5,9.600,0.4500,4,7,7,0,1,0,2,1,0,0
25.0,neural,41,1.5,1,4.230,16.133,16.133,2.520,4,12.000,0.6667,5,9,7,2,3,0,1,1,0,2
25.0,neural,41,1.5,2,5.658,17.567,17.567,5.680,12,7.200,0.6000,3,15,15,0,2,0,1,1,7,3
25.0,neural,41,1.5,3,5.337,14.750,14.750,3.320,7,9.600,0.6944,4,9,8,1,1,0,2,0,2,1
30.0,neural,41,1.5,0,5.215,16.133,16.133,2.533,7,8.000,0.9423,4,11,9,2,3,0,2,2,2,1
30.0,neural,41,1.5,1,5.176,16.133,16.133,3.283,8,12.000,0.7273,6,14,10,4,3,0,1,1,2,4
30.0,neural,41,1.5,2,8.356,21.567,21.567,6.783,13,14.000,0.8804,7,16,16,0,2,0,1,2,3,3
30.0,neural,41,1.5,3,6.185,19.750,19.750,3.617,7,10.000,0.6429,5,11,10,1,1,0,3,0,2,1
35.0,neural,41,1.5,0,7.081,17.600,17.600,3.229,8,12.000,0.6944,7,12,10,2,3,0,2,2,0,1
35.0,neural,41,1.5,1,6.490,21.133,21.133,4.257,11,10.286,0.5500,6,17,12,5,3,0,1,1,2,7
35.0,neural,41,1.5,2,9.094,24.517,24.517,6.843,13,17.143,0.8889,10,18,18,0,4,0,1,2,2,3
35.0,neural,41,1.5,3,7.047,23.750,23.750,4.014,7,12.000,0.6429,7,13,12,1,1,0,3,1,0,2
40.0,neural,41,1.5,0,8.459,19.283,19.283,3.550,8,12.000,0.6944,8,13,10,3,3,0,2,2,0,1
40.0,neural,41,1.5,1,6.768,21.133,21.133,4.450,11,19.500,0.6429,13,19,14,5,7,0,2,1,3,0
40.0,neural,41,1.5,2,10.195,29.517,29.517,7.088,13,16.500,0.8889,11,19,19,0,9,0,1,2,2,3
40.0,neural,41,1.5,3,6.656,23.750,23.750,4.575,11,10.500,0.7378,7,18,17,1,1,0,4,4,0,3
45.0,neural,41,1.5,0,9.657,24.283,24.283,3.811,8,10.667,0.9000,8,14,11,3,7,0,2,2,1,1
45.0,neural,41,1.5,1,7.196,20.200,21.133,4.711,11,17.333,0.7273,13,21,16,5,10,0,3,2,3,0
45.0,neural,41,1.5,2,11.552,33.850,34.517,7.356,13,16.000,0.9167,12,23,21,2,9,0,2,2,4,3
45.0,neural,41,1.5,3,8.547,24.450,24.450,5.422,13,9.333,0.8284,7,20,19,1,1,0,4,5,1,3
50.0,neural,41,1.5,0,8.622,27.283,27.283,4.160,9,12.000,0.6983,10,19,16,3,7,0,3,0,2,4
50.0,neural,41,1.5,1,8.475,24.917,25.200,5.110,11,15.600,0.8804,13,22,17,5,10,0,3,2,3,1
50.0,neural,41,1.5,2,12.163,35.850,36.517,7.700,13,18.000,0.7353,15,25,23,2,11,0,3,3,4,0
50.0,neural,41,1.5,3,11.309,27.450,27.450,6.060,13,13.200,0.5786,11,20,19,1,1,0,0,5,1,3
55.0,neural,41,1.5,0,13.248,37.800,38.333,4.818,13,10.909,0.6306,10,23,17,6,7,0,3,0,3,7
55.0,neural,41,1.5,1,9.971,29.200,29.917,5.445,11,16.364,0.7273,15,23,18,5,10,0,3,0,3,2
55.0,neural,41,1.5,2,14.384,36.283,36.517,8.127,13,16.364,0.6926,15,28,24,4,11,0,3,6,4,0
55.0,neural,41,1.5,3,11.299,24.583,27.450,6.518,13,12.000,0.6926,11,24,23,1,1,0,0,6,4,3
60.0,neural,41,1.5,0,14.211,42.800,43.333,5.650,16,10.000,0.6038,10,26,20,6,7,0,3,0,4,9
60.0,neural,41,1.5,1,10.697,29.200,34.917,5.783,11,15.000,0.6944,15,25,20,5,10,0,4,0,4,2
60.0,neural,41,1.5,2,15.089,37.250,41.283,8.617,16,15.000,0.8649,15,31,27,4,11,0,3,6,5,2
60.0,neural,41,1.5,3,14.062,27.467,30.300,7.133,15,11.000,0.6320,11,26,23,3,5,0,0,8,4,3
65.0,neural,41,1.5,0,14.544,44.817,45.350,6.369,18,16.615,0.8643,18,29,23,6,7,0,3,3,4,1
65.0,neural,41,1.5,1,11.635,31.417,39.917,6.162,12,13.846,0.6667,15,27,22,5,10,0,5,0,5,2
65.0,neural,41,1.5,2,16.539,40.433,46.283,9.115,16,17.538,0.7412,19,32,28,4,11,0,4,6,1,2
65.0,neural,41,1.5,3,16.015,32.467,34.317,7.746,16,13.846,0.8571,15,27,24,3,5,0,1,4,4,3
70.0,neural,41,1.5,0,14.741,45.350,45.950,6.750,18,16.286,0.7682,19,32,26,6,15,0,3,3,6,1
70.0,neural,41,1.5,1,12.576,36.417,41.917,6.486,13,16.286,0.6136,19,28,23,5,10,0,2,0,5,2
70.0,neural,41,1.5,2,17.221,44.100,51.283,9.400,16,17.143,0.7206,20,34,30,4,12,0,4,6,0,4
70.0,neural,41,1.5,3,16.224,34.317,37.467,7.871,16,16.286,0.7353,19,29,26,3,12,0,3,0,4,3
75.0,neural,41,1.5,0,16.406,45.933,50.950,7.113,18,16.000,0.6667,20,32,26,6,16,0,3,3,6,0
75.0,neural,41,1.5,1,13.333,41.417,41.917,6.607,13,16.800,0.5333,21,29,24,5,12,0,1,0,5,2
75.0,neural,41,1.5,2,17.153,49.100,56.283,9.867,18,16.000,0.8804,20,38,34,4,16,0,6,6,2,4
75.0,neural,41,1.5,3,16.625,37.717,42.467,8.073,16,15.200,0.8571,19,31,28,3,13,0,4,1,4,3
80.0,neural,41,1.5,0,17.727,50.933,55.950,7.425,18,15.000,0.6926,20,33,27,6,17,0,3,4,6,0
80.0,neural,41,1.5,1,13.638,43.150,46.417,6.794,13,15.750,0.5435,21,31,26,5,16,0,1,0,6,3
80.0,neural,41,1.5,2,17.770,53.867,61.283,10.506,21,15.000,0.8820,20,41,37,4,16,0,6,6,2,7
80.0,neural,41,1.5,3,17.145,42.717,47.467,8.287,16,15.000,0.7161,20,33,30,3,14,0,5,0,5,3
85.0,neural,41,1.5,0,18.026,55.933,60.950,7.871,18,14.118,0.8205,20,36,30,6,17,0,4,5,6,1
85.0,neural,41,1.5,1,14.608,48.150,51.417,7.029,13,14.823,0.5127,21,32,27,5,16,0,1,0,7,3
85.0,neural,41,1.5,2,18.720,54.883,66.283,10.906,21,18.353,0.7015,26,43,39,4,20,0,7,1,2,7
85.0,neural,41,1.5,3,18.259,47.717,52.467,8.594,16,14.118,0.7000,20,34,31,3,14,0,5,0,6,3
90.0,neural,41,1.5,0,18.570,55.933,60.950,8.222,18,16.000,0.6622,24,38,32,6,17,0,1,6,6,1
90.0,neural,41,1.5,1,15.021,49.333,52.417,7.167,13,18.000,0.6532,27,36,30,6,16,0,2,1,1,5
90.0,neural,41,1.5,2,20.011,54.883,71.283,11.267,21,18.000,0.7015,27,44,40,4,22,0,7,1,2,7
