elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,neural,41,1.0,0,0.000,0.000,0.000,1.000,2,0.000,0.2500,0,2,2,0,0,0,0,0,2,0
5.0,neural,41,1.0,1,0.000,0.000,0.000,0.100,1,0.000,0.2500,0,1,1,0,0,0,0,0,0,1
5.0,neural,41,1.0,2,0.000,0.000,0.000,0.000,0,0.000,1.0000,0,0,0,0,0,0,0,0,0,0
5.0,neural,41,1.0,3,0.000,0.000,0.000,1.400,2,0.000,0.2500,0,2,2,0,0,0,2,0,0,0
10.0,neural,41,1.0,0,1.170,3.467,3.467,2.050,5,0.000,0.8929,0,5,5,0,0,0,1,1,2,1
10.0,neural,41,1.0,1,3.133,3.133,3.133,0.550,1,0.000,0.2500,0,1,1,0,0,0,0,0,0,1
10.0,neural,41,1.0,2,0.000,0.000,0.000,0.700,2,0.000,0.5000,0,2,2,0,0,0,1,0,1,0
10.0,neural,41,1.0,3,3.517,4.083,4.083,1.700,2,0.000,0.2500,0,2,2,0,0,0,2,0,0,0
15.0,neural,41,1.0,0,4.387,8.467,8.467,2.867,5,4.000,0.6667,1,5,5,0,0,0,1,1,2,0
15.0,neural,41,1.0,1,1.567,3.133,3.133,0.600,1,4.000,0.2500,1,2,2,0,1,0,0,0,1,0
15.0,neural,41,1.0,2,2.342,4.950,4.950,1.600,4,0.000,0.6667,0,4,4,0,0,0,1,0,2,1
15.0,neural,41,1.0,3,4.258,9.083,9.083,1.933,4,0.000,0.5000,0,4,4,0,0,0,2,2,0,0
20.0,neural,41,1.0,0,5.990,13.467,13.467,3.250,6,3.000,0.6429,1,7,7,0,1,0,1,3,2,0
20.0,neural,41,1.0,1,1.758,3.900,3.900,1.050,3,3.000,0.4500,1,4,4,0,1,0,1,0,2,0
20.0,neural,41,1.0,2,6.446,9.950,9.950,2.200,4,0.000,0.6667,0,4,4,0,0,0,1,0,2,1
20.0,neural,41,1.0,3,6.627,14.083,14.083,2.625,5,0.000,0.6944,0,5,5,0,0,0,2,2,1,0
25.0,neural,41,1.0,0,6.656,15.483,15.483,3.740,6,7.200,0.6429,3,9,9,0,1,0,2,3,1,0
25.0,neural,41,1.0,1,2.863,4.900,4.900,1.120,3,7.200,0.2500,3,4,4,0,1,0,1,0,0,0
25.0,neural,41,1.0,2,6.233,14.950,14.950,2.400,4,4.800,0.6667,2,6,6,0,0,0,1,1,0,2
25.0,neural,41,1.0,3,7.592,14.083,14.083,2.720,5,4.800,0.6667,2,6,6,0,0,0,1,2,1,0
30.0,neural,41,1.0,0,6.806,20.483,20.483,4.383,9,8.000,0.6983,4,13,11,2,3,0,3,4,2,0
30.0,neural,41,1.0,1,3.290,7.950,7.950,1.217,3,6.000,0.5000,3,5,5,0,1,0,1,0,1,0
30.0,neural,41,1.0,2,9.319,19.950,19.950,2.667,4,4.000,0.6667,2,6,6,0,2,0,1,1,0,2
30.0,neural,41,1.0,3,7.569,14.083,14.083,3.133,6,4.000,0.6429,2,8,8,0,2,0,1,2,3,0
35.0,neural,41,1.0,0,8.758,24.483,24.483,5.071,10,12.000,0.6447,7,14,12,2,3,0,3,1,3,0
35.0,neural,41,1.0,1,3.174,11.950,11.950,1.386,3,6.857,0.4500,4,7,7,0,1,0,0,0,2,1
35.0,neural,41,1.0,2,12.319,22.950,22.950,2.800,4,5.143,0.4500,3,6,6,0,2,0,0,1,0,2
35.0,neural,41,1.0,3,8.238,16.617,16.617,3.600,7,6.857,0.6429,4,10,10,0,2,0,2,0,3,1
40.0,neural,41,1.0,0,10.061,26.083,26.083,5.263,10,12.000,0.6447,8,15,13,2,4,0,3,1,3,0
40.0,neural,41,1.0,1,3.389,11.950,11.950,1.712,5,6.000,0.6944,4,9,9,0,1,0,1,0,2,2
40.0,neural,41,1.0,2,12.711,26.517,26.517,2.987,8,4.500,0.5333,3,11,7,4,2,0,0,5,1,2
40.0,neural,41,1.0,3,10.908,22.950,22.950,4.037,8,6.000,0.6154,4,12,11,1,4,0,3,0,4,1
45.0,neural,41,1.0,0,12.061,31.083,31.083,5.344,10,12.000,0.5000,9,15,13,2,4,0,3,0,3,0
45.0,neural,41,1.0,1,5.235,11.950,11.950,2.111,6,5.333,0.7500,4,10,10,0,2,0,2,0,2,2
45.0,neural,41,1.0,2,12.025,31.517,31.517,3.644,10,6.667,0.8100,5,14,9,5,2,0,2,4,1,2
45.0,neural,41,1.0,3,11.931,25.667,25.667,4.611,10,5.333,0.6944,4,14,13,1,4,0,4,0,4,2
50.0,neural,41,1.0,0,13.259,36.083,36.083,5.500,10,10.800,0.6447,9,16,14,2,4,0,3,1,3,0
50.0,neural,41,1.0,1,5.703,16.767,16.767,2.380,6,7.200,0.6429,6,12,12,0,3,0,2,1,3,0
50.0,neural,41,1.0,2,11.782,36.517,36.517,3.910,10,10.800,0.6447,9,16,11,5,6,0,3,0,1,3
50.0,neural,41,1.0,3,14.255,27.417,27.417,4.880,10,9.600,0.4500,8,14,13,1,4,0,0,0,4,2
55.0,neural,41,1.0,0,13.656,36.083,36.083,5.400,10,13.091,0.5682,12,17,15,2,4,0,1,1,3,0
55.0,neural,41,1.0,1,7.910,21.767,21.767,2.709,6,6.545,0.6429,6,12,12,0,4,0,2,1,3,0
55.0,neural,41,1.0,2,12.923,41.517,41.517,4.236,10,9.818,0.8000,9,17,12,5,8,0,3,1,1,3
55.0,neural,41,1.0,3,13.629,32.417,32.417,5.136,10,8.727,0.6983,8,17,16,1,7,0,0,2,4,3
60.0,neural,41,1.0,0,14.029,36.083,36.083,5.375,10,12.000,0.7500,12,18,16,2,4,0,1,1,3,1
60.0,neural,41,1.0,1,12.241,36.083,36.083,3.067,9,9.000,0.4537,9,16,13,3,4,0,5,1,0,1
60.0,neural,41,1.0,2,13.404,46.517,46.517,4.575,10,10.000,0.7500,10,19,14,5,9,0,4,1,1,3
60.0,neural,41,1.0,3,15.204,37.417,37.417,5.500,10,8.000,0.7353,8,18,17,1,8,0,0,3,4,3
65.0,neural,41,1.0,0,12.867,36.083,38.400,5.508,10,13.846,0.8167,15,22,19,3,4,0,3,1,1,2
65.0,neural,41,1.0,1,14.027,39.417,39.417,3.369,9,8.308,0.4537,9,16,13,3,4,0,5,1,0,1
65.0,neural,41,1.0,2,13.829,36.517,49.517,4.946,10,12.000,0.4211,13,21,16,5,9,0,6,1,1,0
65.0,neural,41,1.0,3,17.276,39.417,39.417,5.692,10,11.077,0.5000,12,18,17,1,8,0,0,3,0,3
70.0,neural,41,1.0,0,14.952,38.400,50.317,5.879,14,13.714,0.8448,16,30,22,8,5,0,3,2,3,6
70.0,neural,41,1.0,1,15.261,44.417,44.417,3.650,9,7.714,0.4211,9,17,14,3,4,0,6,1,0,1
70.0,neural,41,1.0,2,16.447,39.417,49.517,5.236,11,11.143,0.5708,13,24,17,7,9,0,6,1,4,0
70.0,neural,41,1.0,3,18.943,39.417,39.417,5.714,10,10.286,0.5000,12,18,17,1,8,0,0,3,0,3
75.0,neural,41,1.0,0,16.764,42.317,55.317,6.320,14,14.400,0.7200,18,30,22,8,8,0,3,2,1,6
75.0,neural,41,1.0,1,16.439,46.433,46.433,3.787,9,12.000,0.5000,15,17,14,3,4,0,0,1,0,1
75.0,neural,41,1.0,2,18.153,39.417,49.517,5.760,14,10.400,0.5698,13,27,18,9,9,0,7,1,6,0
75.0,neural,41,1.0,3,16.905,39.417,41.517,5.880,10,9.600,0.5435,12,22,21,1,8,0,0,3,1,6
80.0,neural,41,1.0,0,17.012,47.317,60.317,6.806,15,13.500,0.8152,18,33,25,8,10,0,4,4,1,6
80.0,neural,41,1.0,1,16.082,46.433,46.433,3.681,9,11.250,0.4500,15,18,15,3,6,0,0,2,0,1
80.0,neural,41,1.0,2,19.213,41.333,49.517,6.112,14,14.250,0.3971,19,28,19,9,9,0,7,1,1,0
80.0,neural,41,1.0,3,18.396,39.417,44.517,6.088,10,11.250,0.6447,15,22,21,1,8,0,0,3,1,3
85.0,neural,41,1.0,0,17.238,47.333,60.333,7.112,15,17.647,0.5952,25,35,27,8,11,0,4,5,1,0
85.0,neural,41,1.0,1,17.750,44.517,46.433,3.706,9,10.588,0.4000,15,23,16,7,10,0,0,2,0,6
85.0,neural,41,1.0,2,19.930,41.333,49.517,6.300,14,13.412,0.4808,19,29,20,9,13,0,7,1,1,1
85.0,neural,41,1.0,3,18.466,39.417,44.517,6.012,10,13.412,0.4000,19,23,22,1,8,0,0,3,1,0
90.0,neural,41,1.0,0,18.648,47.333,60.333,7.272,15,16.667,0.5952,25,35,27,8,17,0,4,5,1,0
90.0,neural,41,1.0,1,15.849,46.433,49.483,4.150,14,10.000,0.4623,15,29,19,10,10,0,1,2,1,10
90.0,neural,41,1.0,2,21.431,44.950,49.517,6.450,14,13.333,0.3971,20,29,20,9,15,0,7,1,0,1
90.0,neural,41,1.0,3,17.789,39.417,44.517,5.944,10,12.667,0.5000,19,25,24,1,8,0,0,4,1,1
95.0,neural,41,1.0,0,19.519,47.333,60.333,7.421,15,15.789,0.5708,25,36,28,8,17,0,4,6,1,0
95.0,neural,41,1.0,1,16.054,46.433,50.500,4.505,14,13.895,0.7273,22,30,20,10,12,0,1,2,1,4
95.0,neural,41,1.0,2,21.500,49.517,49.950,6.647,14,12.632,0.4515,20,31,22,9,16,0,8,1,1,1
95.0,neural,41,1.0,3,18.169,39.767,44.517,5.974,10,12.000,0.4537,19,26,25,1,8,0,0,5,1,1
100.0,neural,41,1.0,0,20.225,50.233,60.333,7.575,15,17.400,0.6667,29,37,29,8,17,0,4,2,2,0
100.0,neural,41,1.0,1,16.716,48.950,50.500,4.535,14,15.600,0.6667,26,30,20,10,17,0,1,2,1,0
100.0,neural,41,1.0,2,20.722,49.517,50.950,6.710,14,16.200,0.9000,27,33,24,9,16,0,1,2,1,2
100.0,neural,41,1.0,3,17.541,41.767,44.517,5.985,10,14.400,0.6667,24,28,27,1,8,0,1,0,2,1
105.0,neural,41,1.0,0,20.350,50.233,60.333,7.510,15,17.714,0.5833,31,38,30,8,17,0,4,0,2,1
105.0,neural,41,1.0,1,16.822,50.500,53.950,4.524,14,14.857,0.8929,26,31,21,10,21,0,1,2,1,1
105.0,neural,41,1.0,2,20.484,49.517,51.233,6.757,14,16.000,0.4024,28,41,26,15,16,0,0,10,1,2
105.0,neural,41,1.0,3,19.353,46.217,50.950,6.005,10,13.714,0.6136,24,33,28,5,13,0,5,0,2,2
110.0,neural,41,1.0,0,20.089,50.367,60.333,7.514,15,16.909,0.8100,31,40,32,8,17,0,4,1,2,2
110.0,neural,41,1.0,1,17.467,50.500,58.950,4.514,14,14.727,0.6667,27,31,21,10,21,0,1,2,1,0
110.0,neural,41,1.0,2,20.994,49.517,56.233,7.095,15,15.273,0.4360,28,43,28,15,16,0,0,11,2,2
110.0,neural,41,1.0,3,21.005,47.767,54.933,6.309,14,13.091,0.5213,24,38,29,9,13,0,9,0,3,2
115.0,neural,41,1.0,0,21.051,55.367,60.333,7.578,15,16.174,0.8100,31,40,32,8,17,0,4,1,2,2
115.0,neural,41,1.0,1,17.546,50.500,63.950,4.530,14,14.087,0.6944,27,32,22,10,22,0,1,2,2,0
115.0,neural,41,1.0,2,22.654,50.950,61.233,7.439,15,14.609,0.4360,28,43,28,15,16,0,0,11,2,2
115.0,neural,41,1.0,3,20.589,50.767,59.933,6.713,18,12.522,0.6231,24,42,33,9,13,0,10,1,5,2
