elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,rl,45,1.0,0,0.950,0.950,0.950,0.700,1,0.000,0.2500,0,1,1,0,0,0,0,0,0,1
5.0,rl,45,1.0,1,0.000,0.000,0.000,0.500,1,0.000,0.2500,0,1,1,0,0,0,0,0,0,1
5.0,rl,45,1.0,2,0.975,1.950,1.950,1.000,2,0.000,0.5000,0,2,2,0,0,0,0,1,1,0
5.0,rl,45,1.0,3,0.000,0.000,0.000,0.300,1,0.000,0.2500,0,1,1,0,0,0,1,0,0,0
10.0,rl,45,1.0,0,2.478,5.950,5.950,1.350,3,0.000,0.7500,0,3,3,0,0,0,1,1,0,1
10.0,rl,45,1.0,1,2.733,4.950,4.950,1.100,2,0.000,0.2500,0,2,2,0,0,0,0,0,0,2
10.0,rl,45,1.0,2,1.963,6.950,6.950,1.900,4,0.000,1.0000,0,4,4,0,0,0,1,1,1,1
10.0,rl,45,1.0,3,0.000,0.000,0.000,0.550,1,6.000,1.0000,1,1,1,0,0,0,0,0,0,0
15.0,rl,45,1.0,0,3.163,10.950,10.950,1.733,3,4.000,0.7500,1,4,4,0,0,0,1,1,0,1
15.0,rl,45,1.0,1,3.867,9.950,9.950,1.667,3,4.000,0.4500,1,4,4,0,0,0,0,1,0,2
15.0,rl,45,1.0,2,3.643,11.950,11.950,2.900,7,0.000,0.8167,0,7,6,1,0,0,1,3,2,1
15.0,rl,45,1.0,3,0.000,0.000,0.000,0.367,1,4.000,1.0000,1,1,1,0,0,0,0,0,0,0
20.0,rl,45,1.0,0,4.530,15.950,15.950,1.875,3,6.000,0.4500,2,5,5,0,0,0,2,0,0,1
20.0,rl,45,1.0,1,5.817,14.950,14.950,2.025,4,3.000,0.5000,1,5,5,0,0,0,0,2,0,2
20.0,rl,45,1.0,2,4.443,11.950,11.950,3.925,8,9.000,0.9423,3,10,8,2,1,0,2,1,2,2
20.0,rl,45,1.0,3,0.317,0.950,0.950,0.575,2,3.000,0.5000,1,3,2,1,1,0,1,1,0,0
25.0,rl,45,1.0,0,4.775,20.950,20.950,1.940,3,9.600,0.2500,4,6,6,0,0,0,0,0,0,2
25.0,rl,45,1.0,1,7.825,19.950,19.950,2.560,5,2.400,0.6944,1,6,6,0,0,0,1,2,0,2
