elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,fixed,41,1.5,0,0.000,0.000,0.000,0.000,0,0.000,1.0000,0,0,0,0,0,0,0,0,0,0
5.0,fixed,41,1.5,1,0.000,0.000,0.000,1.500,2,0.000,0.5000,0,2,2,0,0,0,1,0,1,0
5.0,fixed,41,1.5,2,0.000,0.000,0.000,1.200,3,0.000,0.7500,0,3,3,0,0,0,1,1,1,0
5.0,fixed,41,1.5,3,0.000,0.000,0.000,1.000,2,0.000,0.5000,0,2,2,0,0,0,1,0,1,0
10.0,fixed,41,1.5,0,1.308,2.617,2.617,0.800,2,0.000,0.5000,0,2,2,0,0,0,1,0,0,1
10.0,fixed,41,1.5,1,1.033,4.133,4.133,2.100,3,6.000,0.4500,1,4,4,0,0,0,2,0,1,0
10.0,fixed,41,1.5,2,1.287,3.867,3.867,2.250,4,6.000,0.6667,1,5,5,0,0,0,0,1,1,2
10.0,fixed,41,1.5,3,0.000,0.000,0.000,1.200,3,6.000,0.4500,1,4,4,0,0,0,0,0,1,2
15.0,fixed,41,1.5,0,2.913,7.617,7.617,1.567,4,0.000,0.6667,0,4,4,0,0,0,2,1,0,1
15.0,fixed,41,1.5,1,3.280,9.133,9.133,2.533,4,4.000,0.6667,1,5,5,0,1,0,2,0,1,1
15.0,fixed,41,1.5,2,3.388,8.867,8.867,3.533,7,4.000,0.5833,1,8,8,0,0,0,0,4,1,2
15.0,fixed,41,1.5,3,2.337,4.750,4.750,1.833,4,4.000,0.5000,1,5,5,0,1,0,0,0,2,2
20.0,fixed,41,1.5,0,3.223,12.617,12.617,2.450,7,3.000,0.6447,1,8,8,0,0,0,3,1,0,3
20.0,fixed,41,1.5,1,5.931,14.133,14.133,3.025,5,6.000,0.6667,2,6,6,0,1,0,2,0,1,1
20.0,fixed,41,1.5,2,4.325,12.567,12.567,3.625,7,18.000,0.6667,6,10,9,1,2,0,0,1,1,2
20.0,fixed,41,1.5,3,3.352,9.750,9.750,2.775,7,3.000,0.8167,1,8,7,1,1,0,1,1,2,3
25.0,fixed,41,1.5,0,5.889,17.617,17.617,3.440,8,4.800,0.6447,2,9,9,0,0,0,3,0,1,3
25.0,fixed,41,1.5,1,6.948,19.133,19.133,3.320,6,4.800,0.9000,2,8,8,0,1,0,2,1,2,1
25.0,fixed,41,1.5,2,4.481,17.567,17.567,4.000,7,16.800,0.9000,7,13,12,1,5,0,2,1,1,2
25.0,fixed,41,1.5,3,5.637,14.750,14.750,3.660,8,4.800,0.8889,2,10,8,2,1,0,1,2,2,3
30.0,fixed,41,1.5,0,7.565,22.617,22.617,4.350,10,4.000,0.6944,2,12,12,0,0,0,3,1,1,5
30.0,fixed,41,1.5,1,8.767,24.133,24.133,3.783,7,4.000,0.9423,2,9,9,0,1,0,2,2,2,1
30.0,fixed,41,1.5,2,5.385,22.567,22.567,4.700,9,14.000,0.8804,7,16,14,2,6,0,3,3,1,2
30.0,fixed,41,1.5,3,7.947,19.750,19.750,4.517,10,4.000,0.9615,2,12,10,2,2,0,2,3,2,3
35.0,fixed,41,1.5,0,10.342,27.617,27.617,5.129,10,5.143,0.6579,3,13,13,0,0,0,3,2,0,5
35.0,fixed,41,1.5,1,10.405,24.217,24.217,4.100,7,6.857,0.7500,4,10,10,0,1,0,2,2,0,2
35.0,fixed,41,1.5,2,7.384,24.517,24.517,5.214,9,13.714,0.6983,8,17,15,2,6,0,3,4,0,2
35.0,fixed,41,1.5,3,8.335,23.800,23.800,5.257,12,6.857,0.6429,4,16,14,2,2,0,2,6,0,4
40.0,fixed,41,1.5,0,12.270,32.617,32.617,6.037,14,4.500,0.9074,3,17,15,2,1,0,4,3,2,5
40.0,fixed,41,1.5,1,12.186,29.217,29.217,4.375,7,6.000,0.7206,4,11,11,0,1,0,2,2,0,3
40.0,fixed,41,1.5,2,9.837,29.517,29.517,5.825,12,12.000,0.9474,8,20,16,4,7,0,3,4,3,2
40.0,fixed,41,1.5,3,9.530,28.800,28.800,6.438,16,6.000,0.7805,4,20,18,2,2,0,4,7,1,4
45.0,fixed,41,1.5,0,15.200,37.617,37.617,6.978,15,4.000,0.9534,3,18,16,2,1,0,4,3,3,5
45.0,fixed,41,1.5,1,15.264,34.217,34.217,4.667,7,5.333,0.7206,4,11,11,0,1,0,2,2,0,3
45.0,fixed,41,1.5,2,10.304,33.850,34.517,6.689,16,10.667,0.9412,8,24,20,4,7,0,5,5,3,3
45.0,fixed,41,1.5,3,12.115,33.133,33.800,7.678,18,5.333,0.8617,4,22,20,2,2,0,4,7,2,5
50.0,fixed,41,1.5,0,17.828,37.883,37.883,7.330,15,9.600,0.7353,8,18,16,2,3,0,4,3,3,0
50.0,fixed,41,1.5,1,17.569,39.217,39.217,4.710,9,8.400,0.8100,7,16,12,4,2,0,2,2,1,4
50.0,fixed,41,1.5,2,10.875,33.850,34.517,7.590,17,13.200,0.7448,11,28,24,4,7,0,6,6,5,0
50.0,fixed,41,1.5,3,13.246,33.133,33.800,8.420,18,10.800,0.6667,9,25,23,2,2,0,4,8,4,0
55.0,fixed,41,1.5,0,19.173,38.600,42.883,7.773,15,12.000,0.7500,11,23,18,5,6,0,4,4,4,0
55.0,fixed,41,1.5,1,16.411,44.217,44.217,4.955,9,14.182,0.6429,13,19,14,5,8,0,2,3,1,0
55.0,fixed,41,1.5,2,12.760,33.850,34.517,8.500,19,12.000,0.7220,11,30,26,4,7,0,8,6,5,0
