elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,fixed,41,1.0,0,0.000,0.000,0.000,1.000,2,0.000,0.2500,0,2,2,0,0,0,0,0,2,0
5.0,fixed,41,1.0,1,0.000,0.000,0.000,0.100,1,0.000,0.2500,0,1,1,0,0,0,0,0,0,1
5.0,fixed,41,1.0,2,0.000,0.000,0.000,0.000,0,0.000,1.0000,0,0,0,0,0,0,0,0,0,0
5.0,fixed,41,1.0,3,0.000,0.000,0.000,1.400,2,0.000,0.2500,0,2,2,0,0,0,2,0,0,0
10.0,fixed,41,1.0,0,2.683,3.467,3.467,1.500,2,0.000,0.2500,0,2,2,0,0,0,0,0,2,0
10.0,fixed,41,1.0,1,1.021,3.133,3.133,1.200,4,0.000,0.6667,0,4,4,0,0,0,1,0,1,2
10.0,fixed,41,1.0,2,0.000,0.000,0.000,0.000,0,0.000,1.0000,0,0,0,0,0,0,0,0,0,0
10.0,fixed,41,1.0,3,0.379,1.517,1.517,1.600,3,12.000,0.2500,2,4,4,0,0,0,0,0,0,2
15.0,fixed,41,1.0,0,3.842,8.467,8.467,1.933,4,0.000,0.6667,0,4,4,0,0,0,0,1,2,1
15.0,fixed,41,1.0,1,4.300,8.133,8.133,2.133,4,0.000,0.6667,0,4,4,0,0,0,1,0,1,2
15.0,fixed,41,1.0,2,1.017,1.517,1.517,0.533,2,0.000,0.2500,0,2,2,0,0,0,0,0,0,2
15.0,fixed,41,1.0,3,2.130,6.517,6.517,1.767,3,8.000,0.4500,2,5,5,0,2,0,0,0,1,2
20.0,fixed,41,1.0,0,7.221,13.467,13.467,2.200,4,3.000,0.4500,1,4,4,0,0,0,0,0,2,1
20.0,fixed,41,1.0,1,5.314,13.133,13.133,2.975,7,0.000,0.8167,0,7,7,0,0,0,1,1,2,3
20.0,fixed,41,1.0,2,3.542,6.517,6.517,1.200,4,0.000,0.4000,0,4,3,1,0,0,0,1,0,3
20.0,fixed,41,1.0,3,3.442,11.517,11.517,2.100,4,6.000,0.4000,2,6,6,0,2,0,0,0,1,3
25.0,fixed,41,1.0,0,8.880,18.467,18.467,2.500,4,2.400,0.5000,1,5,5,0,0,0,0,0,2,2
25.0,fixed,41,1.0,1,8.071,18.133,18.133,3.640,7,2.400,0.6447,1,8,8,0,0,0,1,0,3,3
25.0,fixed,41,1.0,2,5.833,11.517,11.517,1.660,4,2.400,0.4000,1,5,4,1,1,0,0,0,1,3
25.0,fixed,41,1.0,3,4.461,16.517,16.517,2.800,7,4.800,0.4537,2,9,8,1,2,0,0,1,1,5
30.0,fixed,41,1.0,0,9.274,23.467,23.467,2.883,6,2.000,0.5000,1,7,7,0,0,0,0,0,3,3
30.0,fixed,41,1.0,1,11.821,23.133,23.133,4.200,7,2.000,0.6447,1,8,8,0,0,0,1,0,3,3
30.0,fixed,41,1.0,2,6.369,16.517,16.517,2.183,6,2.000,0.3462,1,7,6,1,1,0,0,0,1,5
30.0,fixed,41,1.0,3,7.328,21.517,21.517,3.650,8,4.000,0.5333,2,10,9,1,2,0,0,1,2,5
35.0,fixed,41,1.0,0,10.175,23.467,23.467,3.186,6,5.143,0.5682,3,8,8,0,0,0,0,1,1,3
35.0,fixed,41,1.0,1,11.457,28.133,28.133,4.286,7,6.857,0.5000,4,10,10,0,0,0,3,0,0,3
35.0,fixed,41,1.0,2,8.452,21.517,21.517,2.629,6,3.429,0.3462,2,8,7,1,1,0,1,0,0,5
35.0,fixed,41,1.0,3,9.492,26.517,26.517,4.143,8,6.857,0.3311,4,11,10,1,2,0,0,1,0,6
40.0,fixed,41,1.0,0,9.594,23.517,23.517,3.550,8,7.500,0.8889,5,13,10,3,2,0,1,2,2,3
40.0,fixed,41,1.0,1,11.478,33.133,33.133,4.675,8,6.000,0.6154,4,12,12,0,0,0,3,0,1,4
40.0,fixed,41,1.0,2,9.477,26.517,26.517,3.212,9,3.000,0.5786,2,11,8,3,2,0,1,0,3,5
