epoch,experiment_id,run_id,mode,seed,spawn_rate,duration_s,fixed_dt_s,rl_model_path,rl_training,iid,avg_wait,avg_wait_right,avg_wait_down,avg_wait_left,avg_wait_up,p95_wait,max_wait,throughput,avg_queue,max_queue,fairness,crossed,spawned,external_spawned,transferred_in,exited_world,red_light_violations
2,pres2_sw015_ws12_20260313_train_e002,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.621592280708441,13.831230934298274,13.610318264329635,12.292685378379616,13.65983387937555,35.71257142498686,,160.59967880066787,12.51375,,0.8241235105664211,803,878,600,278,512,0
2,pres2_sw015_ws12_20260313_train_e002,rl_seed43_spawn2p00,rl,43,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.437751170115625,12.789103247539062,15.057763980150224,11.078401965738259,12.783663555661706,36.90424047498188,,156.3996872006504,12.655000000000001,,0.6890709322336591,782,865,600,265,508,0
2,pres2_sw015_ws12_20260313_train_e002,rl_seed44_spawn2p00,rl,44,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.909304153326612,13.710884540566932,12.094097236689027,13.341933421532177,15.313113383458411,38.10424287499514,,156.59968680065123,12.770833333333332,,0.8379410238263741,783,853,600,253,513,0
2,pres2_sw015_ws12_20260313_train_e002,rl_seed45_spawn2p00,rl,45,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,14.580161141712193,13.356614214395131,13.545174123327078,14.842309490772776,16.470170118707845,38.25840985000362,,158.39968320065873,12.775416666666667,,0.8122989502719763,792,863,600,263,514,0
2,pres2_sw015_ws12_20260313_train_e002,rl_seed46_spawn2p00,rl,46,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,14.1515183171517,13.299905178023977,15.019348793042845,12.131464705751691,14.46086292273396,35.71673809998909,,161.99967600067367,12.812916666666666,,0.7654838420870244,810,869,600,269,524,0
2,pres2_sw015_ws12_20260313_train_e002,rl_seed47_spawn2p00,rl,47,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,12.966969288585886,11.941465467571327,13.875843525634561,11.617398831377571,12.82616143777989,32.96673259997896,,161.19967760067036,12.091666666666667,,0.8007834757834758,806,873,600,273,522,0
3,pres2_sw015_ws12_20260313_train_e003,rl_seed40_spawn2p00,rl,40,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.26606444583484,12.310926481352835,12.66534939461283,12.451684191280485,14.150961363684345,35.04173674999528,,166.19966760069116,12.484166666666667,,0.761045631775461,831,901,600,301,520,0
3,pres2_sw015_ws12_20260313_train_e003,rl_seed41_spawn2p00,rl,41,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.8135259332367,12.805555649487475,16.235428597288774,12.681665574918238,12.55805883848942,37.058407449986134,,157.1996856006537,12.50875,,0.7447559201945166,786,856,600,256,511,0
3,pres2_sw015_ws12_20260313_train_e003,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.41597001019298,13.39179264441386,12.868437370054913,12.358304059331648,13.450055264687231,32.745898824988494,,162.1996756006745,12.444583333333334,,0.8884961789475891,811,876,600,276,520,0
3,pres2_sw015_ws12_20260313_train_e003,rl_seed43_spawn2p00,rl,43,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,12.877765696337416,12.29475385591417,14.376054649841057,10.911816567333625,12.610799464847418,34.60423587498463,,160.39967920066704,12.129583333333333,,0.8410483047330736,802,876,600,276,521,0
3,pres2_sw015_ws12_20260313_train_e003,rl_seed44_spawn2p00,rl,44,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.963689886313045,15.308553468841653,12.524153850198804,13.155589641777823,13.646167610845328,35.47090427498284,,158.59968280065954,12.675,,0.7294208277103014,793,862,600,262,517,0
3,pres2_sw015_ws12_20260313_train_e003,rl_seed45_spawn2p00,rl,45,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,14.273995659727309,14.156161048502415,13.70636359671504,12.934215184636109,14.29399574291564,36.637573274994104,,164.39967120068366,13.254583333333333,,0.8076013898382319,822,897,600,297,509,0
3,pres2_sw015_ws12_20260313_train_e003,rl_seed46_spawn2p00,rl,46,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,15.035198866062956,12.651427396795643,16.517279346718503,13.944522838481733,15.306915213187363,41.58341649998164,,158.9996820006612,13.4325,,0.7869093288348022,795,861,600,261,523,0
3,pres2_sw015_ws12_20260313_train_e003,rl_seed47_spawn2p00,rl,47,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.48587516693419,12.761815064914876,14.20257648201639,12.831672848131957,13.245457272319038,34.0709014749779,,161.19967760067036,12.423333333333332,,0.685424668580697,806,872,600,272,509,0
4,pres2_sw015_ws12_20260313_train_e004,rl_seed40_spawn2p00,rl,40,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,14.337463411567207,14.745346750775418,14.448572721564402,11.84077894451599,13.871508458404916,37.47924162500407,,164.5996708006845,13.16875,,0.8057898609905909,823,891,600,291,515,0
4,pres2_sw015_ws12_20260313_train_e004,rl_seed41_spawn2p00,rl,41,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.290657314582763,12.976621284185981,12.220134702268123,13.87534525394289,13.143837314556293,34.12506824999561,,161.19967760067036,12.374583333333334,,0.7796038970904763,806,873,600,273,520,0
4,pres2_sw015_ws12_20260313_train_e004,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.230771230574348,12.440784943871734,13.518098403056536,13.402029642532504,12.708492629113536,32.616731900002684,,159.5996808006637,12.1975,,0.8001499436793554,798,874,600,274,508,0
4,pres2_sw015_ws12_20260313_train_e004,rl_seed43_spawn2p00,rl,43,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.013279381845681,10.864718915985257,15.621870623332505,14.045289895709605,10.746220142630685,34.091734850003704,,163.59967280068034,12.188749999999999,,0.7527176374671618,818,890,600,290,523,0
4,pres2_sw015_ws12_20260313_train_e004,rl_seed44_spawn2p00,rl,44,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.536085113707811,13.210530654450942,12.202507708837842,14.471329693807679,12.820080392702865,36.50840634999032,,156.19968760064955,12.43,,0.7433608058608059,781,854,600,254,507,0
4,pres2_sw015_ws12_20260313_train_e004,rl_seed45_spawn2p00,rl,45,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.922829042969441,13.668507544141667,13.137228476603518,12.695856270448658,14.978943993798584,37.20840774997491,,156.19968760064955,12.49,,0.6656309601805344,781,858,600,258,508,0
4,pres2_sw015_ws12_20260313_train_e004,rl_seed46_spawn2p00,rl,46,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.414159681560298,12.404262251781818,14.905734795949165,13.759551042666363,12.348571722177137,34.27506855000372,,160.1996796006662,12.23625,,0.7705991804805363,801,869,600,269,516,0
4,pres2_sw015_ws12_20260313_train_e004,rl_seed47_spawn2p00,rl,47,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.429016442621524,12.983349949815313,14.409479586630445,12.633333442578735,12.526562755532757,32.97923262498909,,160.39967920066704,12.374583333333334,,0.8013197375599391,802,864,600,264,522,0
5,pres2_sw015_ws12_20260313_train_e005,rl_seed40_spawn2p00,rl,40,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,12.677994536089319,12.10105925497798,11.918545030418322,12.92317322741489,12.832970353172048,33.145899624997206,,164.19967160068282,11.874583333333334,,0.8133204732398607,821,877,600,277,526,0
5,pres2_sw015_ws12_20260313_train_e005,rl_seed41_spawn2p00,rl,41,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.191038203288398,11.343184770903482,12.297591112315025,13.989473914237086,15.604845075137895,33.42923352499008,,158.59968280065954,12.21875,,0.7592869310729535,793,863,600,263,524,0
5,pres2_sw015_ws12_20260313_train_e005,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.380873281964984,10.806198063157066,13.563696449939009,14.332952672168744,13.468623594063779,33.91256782500134,,158.9996820006612,12.527916666666666,,0.7707470736639026,795,874,600,274,507,0
5,pres2_sw015_ws12_20260313_train_e005,rl_seed43_spawn2p00,rl,43,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.089911272691795,10.721033309464929,14.216589963314414,13.186814553038882,13.31926745808981,33.37090007500342,,162.99967400067783,12.319583333333334,,0.8453120674274817,815,889,600,289,515,0
5,pres2_sw015_ws12_20260313_train_e005,rl_seed44_spawn2p00,rl,44,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,14.175146197588065,14.287983946420717,13.119786456107692,13.555258944816085,13.935167561636511,38.504243674990434,,157.1996856006537,12.921666666666667,,0.8122039591980503,786,857,600,257,506,0
5,pres2_sw015_ws12_20260313_train_e005,rl_seed45_spawn2p00,rl,45,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.25051099596006,11.690939255971813,12.446393887018532,13.668039693047128,13.727612402423414,33.2042330749776,,157.59968480065538,12.388333333333334,,0.6547842397351549,788,868,600,268,510,0
5,pres2_sw015_ws12_20260313_train_e005,rl_seed46_spawn2p00,rl,46,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,14.110458543009713,13.89537083579611,14.297598028291308,13.014769885948857,14.301355223443244,37.60007519999071,,153.39969320063793,12.43625,,0.8228249281542598,767,846,600,246,509,0
5,pres2_sw015_ws12_20260313_train_e005,rl_seed47_spawn2p00,rl,47,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.393895528820773,13.540545904768118,12.631034907151,12.746108528358796,13.344833744097194,34.362568725002156,,160.39967920066704,12.478333333333333,,0.7286955279389291,802,865,600,265,520,0
6,pres2_sw015_ws12_20260313_train_e006,rl_seed40_spawn2p00,rl,40,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.395449587818455,12.483725182802193,12.935973027571258,13.904051356430507,13.052013484410724,35.29590392498853,,163.59967280068034,12.455833333333334,,0.8057664358107867,818,887,600,287,519,0
6,pres2_sw015_ws12_20260313_train_e006,rl_seed41_spawn2p00,rl,41,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.130586087984232,11.383790050202768,12.066079405596552,13.82769211755305,15.462455340309251,33.42923352499008,,160.59967880066785,12.19,,0.6483501401979663,803,863,600,263,526,0
6,pres2_sw015_ws12_20260313_train_e006,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,12.417188701212837,11.46574965817683,11.933453673591425,13.047736013753424,12.305906067269756,31.30006259999056,,161.3996772006712,11.751249999999999,,0.7314374088647779,807,868,600,268,526,0
6,pres2_sw015_ws12_20260313_train_e006,rl_seed43_spawn2p00,rl,43,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,14.316257044225642,13.942159268202001,14.568709915603968,12.783021216171946,14.45796525813296,37.51257502499845,,156.9996860006529,13.11,,0.774295618625372,785,864,600,264,500,0
6,pres2_sw015_ws12_20260313_train_e006,rl_seed44_spawn2p00,rl,44,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.20490960404403,12.420232553397618,11.809707489864852,14.89212581987584,12.706357504954203,35.01673669998737,,155.7996884006479,12.215,,0.7863814053330183,779,832,600,232,528,0
6,pres2_sw015_ws12_20260313_train_e006,rl_seed45_spawn2p00,rl,45,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.162239130501192,13.500553867204674,11.572166943955452,13.54770881934311,12.419606468604645,34.379235425003735,,159.79968040066453,12.34,,0.7116770571329935,799,866,600,266,522,0
6,pres2_sw015_ws12_20260313_train_e006,rl_seed46_spawn2p00,rl,46,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.054704910804883,14.149753155837583,12.56304612075838,12.18384870920322,12.497289296807194,33.841734350002746,,155.7996884006479,12.039166666666667,,0.7622787202655357,779,844,600,244,520,0
6,pres2_sw015_ws12_20260313_train_e006,rl_seed47_spawn2p00,rl,47,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.056301393066887,12.67315871788399,13.870942062035592,12.884698618132825,11.685612796571915,33.28339989999117,,163.19967360067866,12.21875,,0.6379862793432218,816,873,600,273,520,0
7,pres2_sw015_ws12_20260313_train_e007,rl_seed40_spawn2p00,rl,40,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.971247657209645,14.4383662405981,13.29817644904216,14.211008467881353,12.91775165637594,37.42090817496991,,160.39967920066704,12.774999999999999,,0.6651363761303978,802,891,600,291,493,0
7,pres2_sw015_ws12_20260313_train_e007,rl_seed41_spawn2p00,rl,41,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.169162487498458,11.267820464340293,12.414210931241572,13.826535497575584,15.512446386067412,33.42923352499008,,159.19968160066202,12.205833333333333,,0.6417521994134898,796,863,600,263,524,0
7,pres2_sw015_ws12_20260313_train_e007,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.767911205357123,12.06199283807564,13.667929150924081,13.54612924316845,13.980753069671911,33.85840105000368,,162.99967400067783,12.734166666666667,,0.8046469052892671,815,887,600,287,516,0
7,pres2_sw015_ws12_20260313_train_e007,rl_seed43_spawn2p00,rl,43,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.164491234599634,10.695594642968588,13.940382754141488,13.160855553551233,13.87049338163937,34.72506945000308,,160.59967880066785,12.277916666666666,,0.8383849810320398,803,865,600,265,520,0
7,pres2_sw015_ws12_20260313_train_e007,rl_seed44_spawn2p00,rl,44,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.287407898006116,12.826938006515315,11.97879049192176,14.779256404021535,11.746236478533906,34.45423557500374,,155.39968920064624,12.33125,,0.8244348668660595,777,851,600,251,515,0
7,pres2_sw015_ws12_20260313_train_e007,rl_seed45_spawn2p00,rl,45,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,12.256847457964495,11.852109110502258,10.979923430170997,12.977868621958223,12.429886411661547,31.62506325000257,,156.79968640065206,11.615,,0.6806552946156202,784,855,600,255,515,0
7,pres2_sw015_ws12_20260313_train_e007,rl_seed46_spawn2p00,rl,46,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,14.322292234750808,15.97275335939512,12.763933904613864,12.15743580469329,14.600394712707324,36.65840665000398,,158.59968280065954,12.95625,,0.712002206855148,793,870,600,270,506,0
7,pres2_sw015_ws12_20260313_train_e007,rl_seed47_spawn2p00,rl,47,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.116542535257869,13.543017230973803,13.158724131952246,12.945042813467287,11.784803423849278,33.1542329750036,,162.1996756006745,12.2575,,0.7809497904468357,811,873,600,273,518,0
8,pres2_sw015_ws12_20260313_train_e008,rl_seed40_spawn2p00,rl,40,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.70542298191161,14.124694775381073,12.537786255738677,14.89899240835748,12.855758641268368,35.266737199997436,,161.3996772006712,12.43875,,0.7552324265021699,807,880,600,280,514,0
8,pres2_sw015_ws12_20260313_train_e008,rl_seed41_spawn2p00,rl,41,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.143196194548748,11.552545448037751,12.047582402720808,13.877057131683545,15.501684589554126,33.25006650000361,,159.79968040066453,12.191666666666666,,0.6746735057659428,799,863,600,263,524,0
8,pres2_sw015_ws12_20260313_train_e008,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.217348067495074,12.00319311731835,13.009869850560277,12.30155076116042,13.889011249600404,34.170901675000664,,162.99967400067783,12.566666666666666,,0.778176084039962,815,883,600,283,515,0
8,pres2_sw015_ws12_20260313_train_e008,rl_seed43_spawn2p00,rl,43,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.164491234599634,10.695594642968588,13.940382754141488,13.160855553551233,13.87049338163937,34.72506945000308,,160.59967880066785,12.277916666666666,,0.8383849810320398,803,865,600,265,520,0
8,pres2_sw015_ws12_20260313_train_e008,rl_seed44_spawn2p00,rl,44,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.464592390994913,11.373625206596829,12.872204362977865,14.801676917448658,13.757368829575398,36.87507374999675,,154.59969080064292,12.389583333333333,,0.8573474233764595,773,847,600,247,508,0
8,pres2_sw015_ws12_20260313_train_e008,rl_seed45_spawn2p00,rl,45,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,12.1362813307078,11.942447351482386,10.726740072900274,12.692720309542494,12.020271642621582,31.62506325000257,,158.59968280065954,11.610416666666666,,0.8218178820824105,793,863,600,263,515,0
8,pres2_sw015_ws12_20260313_train_e008,rl_seed46_spawn2p00,rl,46,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.43045138451835,13.321369372563224,13.13285428701709,12.743601439369254,13.59315725249602,35.60423787498798,,157.39968520065455,12.230416666666667,,0.8204538427345424,787,858,600,258,513,0
8,pres2_sw015_ws12_20260313_train_e008,rl_seed47_spawn2p00,rl,47,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,12.948957323994126,12.404081110861705,14.059859361117674,13.168964559332728,11.295274949577081,32.80423227500344,,161.99967600067367,12.1775,,0.7990663953100285,810,869,600,269,528,0
9,pres2_sw015_ws12_20260313_train_e009,rl_seed40_spawn2p00,rl,40,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.448932752177077,12.543779776104117,12.36676142814972,14.79607374546836,13.371692777506745,34.88756977499582,,160.59967880066785,12.275833333333333,,0.8294443524425308,803,868,600,268,517,0
9,pres2_sw015_ws12_20260313_train_e009,rl_seed41_spawn2p00,rl,41,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.143196194548748,11.552545448037751,12.047582402720808,13.877057131683545,15.501684589554126,33.25006650000361,,159.79968040066453,12.191666666666666,,0.6746735057659428,799,863,600,263,524,0
9,pres2_sw015_ws12_20260313_train_e009,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.735312018425425,12.899714615849637,13.637387191896808,13.210939855910013,13.180903135168586,34.575069150003756,,158.9996820006612,12.710416666666667,,0.7795372538214338,795,874,600,274,508,0
9,pres2_sw015_ws12_20260313_train_e009,rl_seed43_spawn2p00,rl,43,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.164491234599634,10.695594642968588,13.940382754141488,13.160855553551233,13.87049338163937,34.72506945000308,,160.59967880066785,12.277916666666666,,0.8383849810320398,803,865,600,265,520,0
9,pres2_sw015_ws12_20260313_train_e009,rl_seed44_spawn2p00,rl,44,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.464592390994913,11.373625206596829,12.872204362977865,14.801676917448658,13.757368829575398,36.87507374999675,,154.59969080064292,12.389583333333333,,0.8573474233764595,773,847,600,247,508,0
9,pres2_sw015_ws12_20260313_train_e009,rl_seed45_spawn2p00,rl,45,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,12.093620153320842,12.108222828322873,10.611491645790782,12.74325774077416,12.02338721677898,31.695896725002576,,158.59968280065954,11.540000000000001,,0.8572901099568677,793,859,600,259,525,0
9,pres2_sw015_ws12_20260313_train_e009,rl_seed46_spawn2p00,rl,46,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,14.140316410656423,13.589330130540564,13.294304050221992,14.040365920881712,14.106491221857812,38.77924422500421,,157.79968440065622,12.658333333333333,,0.7181992297593801,789,847,600,247,523,0
9,pres2_sw015_ws12_20260313_train_e009,rl_seed47_spawn2p00,rl,47,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,12.886141829896385,12.944772928850105,12.92917184623671,13.23579357048822,11.2530115836257,32.075064150003485,,163.999672000682,12.162916666666666,,0.7960477771628851,820,877,600,277,527,0
10,pres2_sw015_ws12_20260313_train_e010,rl_seed40_spawn2p00,rl,40,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.333722756162095,12.766812869034926,12.418671365470427,15.254293902836253,12.517784367452602,35.65840464999511,,159.99968000066536,12.264583333333334,,0.798923881333597,800,879,600,279,516,0
10,pres2_sw015_ws12_20260313_train_e010,rl_seed41_spawn2p00,rl,41,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.143196194548748,11.552545448037751,12.047582402720808,13.877057131683545,15.501684589554126,33.25006650000361,,159.79968040066453,12.191666666666666,,0.6746735057659428,799,863,600,263,524,0
10,pres2_sw015_ws12_20260313_train_e010,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,True,-1,13.637945858536629,12.888343672251189,13.87286898137164,12.314996392158616,13.797223773858281,33.97090127500369,,160.99967800066952,12.652916666666666,,0.7967186230117265,805,869,600,269,525,0
