epoch,split,summary_csv,n_runs,avg_wait_mean,throughput_mean,fairness_mean,red_light_violations_mean,avg_wait_std,throughput_std,fairness_std,red_light_violations_std,avg_wait_min,throughput_min,fairness_min,red_light_violations_min,avg_wait_max,throughput_max,fairness_max,red_light_violations_max,best_run_id,best_model_path,best_avg_wait,best_throughput,best_fairness,best_red_light_violations
1,train,results\pres2_sw015_ws12_20260313_train_e001\summary.csv,8,14.436616239846641,159.34968130066267,0.7735838008240211,0.0,0.8180009878063238,2.7479807797376044,0.04917459527873404,0.0,12.895356221231946,156.19968760064955,0.6823016982499741,0.0,15.396343502698365,162.99967400067783,0.8452387779680319,0.0,rl_seed41_spawn2p00,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,12.895356221231946,162.99967400067783,0.743989147256345,0.0
2,train,results\pres2_sw015_ws12_20260313_train_e002\summary.csv,8,13.674420322470107,159.47468105066318,0.7921659581524519,0.0,0.5560974438612655,2.132566283022542,0.05076162947782669,0.0,12.966969288585886,156.3996872006504,0.6890709322336591,0.0,14.580161141712193,161.99967600067367,0.8414237029256483,0.0,rl_seed47_spawn2p00,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,12.966969288585886,161.19967760067036,0.8007834757834758,0.0
3,train,results\pres2_sw015_ws12_20260313_train_e003\summary.csv,8,13.76651070807993,161.14967770067014,0.7805877813268342,0.0,0.6708363567966747,3.0345567377129656,0.0648176422484786,0.0,12.877765696337416,157.1996856006537,0.685424668580697,0.0,15.035198866062956,166.19966760069116,0.8884961789475891,0.0,rl_seed43_spawn2p00,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,12.877765696337416,160.39967920066704,0.8410483047330736,0.0
4,train,results\pres2_sw015_ws12_20260313_train_e004\summary.csv,8,13.521782702428634,160.2496795006664,0.7648965029136751,0.0,0.42143433444969386,3.030788270890975,0.046223541934585374,0.0,13.013279381845681,156.19968760064955,0.6656309601805344,0.0,14.337463411567207,164.5996708006845,0.8057898609905909,0.0,rl_seed43_spawn2p00,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,13.013279381845681,163.59967280068034,0.7527176374671618,0.0
5,train,results\pres2_sw015_ws12_20260313_train_e005\summary.csv,8,13.408728569926637,159.17468165066194,0.7758969000538241,0.0,0.5055203069190155,3.411632916549814,0.06203465558748721,0.0,12.677994536089319,153.39969320063793,0.6547842397351549,0.0,14.175146197588065,164.19967160068282,0.8453120674274817,0.0,rl_seed40_spawn2p00,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,12.677994536089319,164.19967160068282,0.8133204732398607,0.0
6,train,results\pres2_sw015_ws12_20260313_train_e006\summary.csv,8,13.21720455745727,159.6496807006639,0.732271633196709,0.0,0.5268076521476797,3.136415710439634,0.06251076651206988,0.0,12.417188701212837,155.7996884006479,0.6379862793432218,0.0,14.316257044225642,163.59967280068034,0.8057664358107867,0.0,rl_seed42_spawn2p00,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,12.417188701212837,161.3996772006712,0.7314374088647779,0.0
7,train,results\pres2_sw015_ws12_20260313_train_e007\summary.csv,8,13.381987838830518,159.5246809506634,0.7434953275811073,0.0,0.6345170480031581,2.578892724201424,0.07757952914305419,0.0,12.256847457964495,155.39968920064624,0.6417521994134898,0.0,14.322292234750808,162.99967400067783,0.8383849810320398,0.0,rl_seed45_spawn2p00,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,12.256847457964495,156.79968640065206,0.6806552946156202,0.0
8,train,results\pres2_sw015_ws12_20260313_train_e008\summary.csv,8,13.151342613596281,159.67468065066402,0.7931440676054444,0.0,0.47191666446325986,2.735867332326655,0.057902015318197345,0.0,12.1362813307078,154.59969080064292,0.6746735057659428,0.0,13.70542298191161,162.99967400067783,0.8573474233764595,0.0,rl_seed45_spawn2p00,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,12.1362813307078,158.59968280065954,0.8218178820824105,0.0
9,train,results\pres2_sw015_ws12_20260313_train_e009\summary.csv,8,13.25957537307743,159.37468125066277,0.7938655791646925,0.0,0.609614353258729,2.688462056923547,0.06702094724783778,0.0,12.093620153320842,154.59969080064292,0.6746735057659428,0.0,14.140316410656423,163.999672000682,0.8573474233764595,0.0,rl_seed45_spawn2p00,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,12.093620153320842,158.59968280065954,0.8572901099568677,0.0
10,train,results\pres2_sw015_ws12_20260313_train_e010\summary.csv,8,13.273165782238221,159.6246807506638,0.8009441635713166,0.0,0.6714171599297993,2.671404130003955,0.05844588985973162,0.0,12.093620153320842,154.59969080064292,0.6746735057659428,0.0,14.46161583984653,163.999672000682,0.8573474233764595,0.0,rl_seed45_spawn2p00,models/studies/pres2_sw015_ws12_20260313/shared_qtable.json,12.093620153320842,158.59968280065954,0.8572901099568677,0.0
