experiment_id,run_id,mode,seed,spawn_rate,duration_s,fixed_dt_s,rl_model_path,rl_training,iid,avg_wait,avg_wait_right,avg_wait_down,avg_wait_left,avg_wait_up,p95_wait,max_wait,throughput,avg_queue,max_queue,fairness,crossed,spawned,external_spawned,transferred_in,exited_world,red_light_violations
rl_boost_protocol_v1_train_e006,rl_seed21_spawn1p00,rl,21,1.0,600.0166666664496,0.016666666666666666,models/rl_boost_epoch.json,True,0,46.30681444989752,34.57131782944596,41.555128205104864,41.338095238073805,59.56314553988232,139.9166666665394,218.2499999998015,18.999472236889183,11.13006029285099,33,0.6305970149253731,190,203,135,68,126,0
rl_boost_protocol_v1_train_e006,rl_seed21_spawn1p00,rl,21,1.0,600.0166666664496,0.016666666666666666,models/rl_boost_epoch.json,True,1,50.54396681747534,45.74246575340879,56.98232323227664,56.086403508736446,49.60151515150771,133.8333333332116,217.96666666646843,20.79942223827868,16.94229112833764,32,0.5787671232876712,208,221,144,77,147,0
rl_boost_protocol_v1_train_e006,rl_seed21_spawn1p00,rl,21,1.0,600.0166666664496,0.016666666666666666,models/rl_boost_epoch.json,True,2,51.26515837102033,48.978968253938284,44.36851851849859,56.82607526880409,56.77185185182962,140.133333333397,202.9166666667424,19.899447237583935,18.906976744186046,32,0.852112676056338,199,221,171,50,127,0
rl_boost_protocol_v1_train_e006,rl_seed21_spawn1p00,rl,21,1.0,600.0166666664496,0.016666666666666666,models/rl_boost_epoch.json,True,3,51.28730158727343,57.72870370367511,68.1057471263918,34.202604166646836,32.69270833332059,145.2833333332012,180.466666666569,19.099469459188597,15.546080964685617,36,0.8595238095238096,191,210,150,60,121,0
rl_boost_protocol_v1_train_e006,rl_seed21_spawn1p00,rl,21,1.0,600.0166666664496,0.016666666666666666,models/rl_boost_epoch.json,True,-1,49.850810306416655,46.755363885117035,52.752929270567975,47.113294545565296,49.65730521913506,139.7916666665873,,78.7978111719404,15.631352282515074,,0.730250155948298,788,855,600,255,521,0
rl_boost_protocol_v1_train_e006,rl_seed22_spawn1p00,rl,22,1.0,600.0166666664496,0.016666666666666666,models/rl_boost_epoch.json,True,0,51.623318042792725,52.32380952379786,33.588297872330706,52.82453703702183,62.067605633765645,146.23333333320033,183.19999999983338,20.199438904482182,16.435831180017228,33,0.6153846153846154,202,218,145,73,135,0
rl_boost_protocol_v1_train_e006,rl_seed22_spawn1p00,rl,22,1.0,600.0166666664496,0.016666666666666666,models/rl_boost_epoch.json,True,1,46.1258454106093,43.566169154210876,41.44952380950931,52.34814814813059,47.0452777777549,129.34999999988236,180.7166666667361,17.49951390239793,13.336778639104221,32,0.7852760736196319,175,207,148,59,114,0
rl_boost_protocol_v1_train_e006,rl_seed22_spawn1p00,rl,22,1.0,600.0166666664496,0.016666666666666666,models/rl_boost_epoch.json,True,2,47.17909604517629,40.407916666653946,48.477702702682315,56.61816239313474,34.41780303028285,127.09999999989878,197.2166666664873,20.699425015979266,16.62101636520241,36,0.5066265060240964,207,236,159,77,131,0
rl_boost_protocol_v1_train_e006,rl_seed22_spawn1p00,rl,22,1.0,600.0166666664496,0.016666666666666666,models/rl_boost_epoch.json,True,3,45.73586097944607,48.04846491226303,40.902923976599816,44.25740740738651,50.7737373737136,134.05000000008926,161.31666666661425,19.199466681488015,14.347114556416882,29,0.8762135922330098,192,211,148,63,123,0
rl_boost_protocol_v1_train_e006,rl_seed22_spawn1p00,rl,22,1.0,600.0166666664496,0.016666666666666666,models/rl_boost_epoch.json,True,-1,47.6660301195061,46.08659006423143,41.10461209028054,51.51206374641842,48.57610595387925,134.18333333326768,,77.59784450434739,15.185185185185185,,0.6958751968153384,776,872,600,272,503,0
