elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,adaptive,43,1.5,0,0.539,1.617,1.617,2.400,3,0.000,0.4500,0,3,3,0,0,0,0,0,2,1
5.0,adaptive,43,1.5,1,0.156,0.467,0.467,0.900,3,0.000,0.7500,0,3,3,0,0,0,1,1,0,1
5.0,adaptive,43,1.5,2,0.000,0.000,0.000,0.400,1,0.000,0.2500,0,1,1,0,0,0,0,0,0,1
5.0,adaptive,43,1.5,3,0.000,0.000,0.000,0.000,0,0.000,1.0000,0,0,0,0,0,0,0,0,0,0
10.0,adaptive,43,1.5,0,3.992,6.617,6.617,3.150,4,0.000,0.5000,0,4,4,0,0,0,0,0,2,2
10.0,adaptive,43,1.5,1,2.658,5.467,5.467,2.200,4,0.000,0.6667,0,4,4,0,0,0,1,1,0,2
10.0,adaptive,43,1.5,2,1.007,4.183,4.183,1.350,5,0.000,0.4808,0,5,5,0,0,0,0,0,2,3
10.0,adaptive,43,1.5,3,0.283,0.567,0.567,0.800,2,0.000,0.5000,0,2,2,0,0,0,1,0,1,0
15.0,adaptive,43,1.5,0,4.328,8.750,8.750,3.000,4,8.000,0.4000,2,6,6,0,2,0,0,0,3,1
15.0,adaptive,43,1.5,1,4.583,7.950,7.950,2.467,4,8.000,0.4500,2,5,5,0,1,0,1,2,0,0
15.0,adaptive,43,1.5,2,1.178,4.183,4.183,1.900,5,12.000,0.4500,3,6,6,0,0,0,1,0,2,0
15.0,adaptive,43,1.5,3,1.113,5.567,5.567,1.500,4,4.000,0.6667,1,5,5,0,0,0,0,1,2,1
20.0,adaptive,43,1.5,0,4.523,13.750,13.750,4.050,9,12.000,0.7206,4,11,8,3,2,0,0,2,3,2
20.0,adaptive,43,1.5,1,6.319,12.950,12.950,2.650,4,6.000,0.4000,2,6,6,0,2,0,1,3,0,0
20.0,adaptive,43,1.5,2,2.365,6.567,6.567,2.625,6,9.000,0.6429,3,9,9,0,0,0,2,1,3,0
20.0,adaptive,43,1.5,3,3.386,10.567,10.567,2.300,6,3.000,0.7500,1,7,7,0,1,0,1,1,3,1
25.0,adaptive,43,1.5,0,7.159,16.750,16.750,4.420,9,16.800,0.5000,7,11,8,3,4,0,0,2,0,2
25.0,adaptive,43,1.5,1,7.743,17.950,17.950,2.860,4,7.200,0.4000,3,7,7,0,2,0,0,3,0,1
25.0,adaptive,43,1.5,2,3.961,11.567,11.567,3.600,9,7.200,0.8100,3,12,12,0,0,0,2,1,4,2
25.0,adaptive,43,1.5,3,4.143,11.567,11.567,3.140,7,9.600,0.9000,4,10,10,0,1,0,1,1,2,2
30.0,adaptive,43,1.5,0,7.596,16.750,16.750,4.433,9,14.000,0.9000,7,13,10,3,5,0,1,2,1,2
30.0,adaptive,43,1.5,1,9.050,22.950,22.950,3.167,5,6.000,0.4808,3,8,8,0,3,0,0,3,0,2
30.0,adaptive,43,1.5,2,5.906,14.217,14.217,4.267,9,12.000,0.8100,6,15,13,2,0,0,2,1,4,2
30.0,adaptive,43,1.5,3,4.388,14.617,14.617,3.933,9,12.000,1.0000,6,14,14,0,1,0,2,2,2,2
35.0,adaptive,43,1.5,0,8.593,17.600,17.600,4.671,9,12.000,0.8167,7,14,11,3,7,0,1,2,1,3
35.0,adaptive,43,1.5,1,11.800,26.950,26.950,3.357,5,10.286,0.2500,6,8,8,0,3,0,0,0,0,2
35.0,adaptive,43,1.5,2,5.418,14.617,19.217,5.071,12,18.857,0.8929,11,21,16,5,3,0,4,2,2,2
35.0,adaptive,43,1.5,3,5.313,19.617,19.617,4.586,10,12.000,0.9615,7,17,17,0,1,0,2,2,3,3
40.0,adaptive,43,1.5,0,9.194,21.950,21.950,4.975,9,15.000,0.9000,10,16,13,3,7,0,2,2,1,1
40.0,adaptive,43,1.5,1,8.700,26.950,26.950,3.375,6,9.000,0.5000,6,12,12,0,3,0,1,0,1,4
40.0,adaptive,43,1.5,2,7.095,19.617,24.217,5.800,12,16.500,0.9167,11,22,16,6,7,0,4,2,3,2
40.0,adaptive,43,1.5,3,8.184,23.950,26.950,5.338,12,15.000,0.7826,10,22,19,3,1,0,2,5,4,1
45.0,adaptive,43,1.5,0,10.686,26.950,26.950,5.000,9,14.667,0.6944,11,16,13,3,10,0,2,2,1,0
45.0,adaptive,43,1.5,1,10.498,26.950,26.950,4.022,10,8.000,0.4630,6,16,13,3,3,0,1,0,2,7
45.0,adaptive,43,1.5,2,8.657,24.617,26.217,6.144,12,20.000,0.6667,15,23,17,6,8,0,0,2,4,2
45.0,adaptive,43,1.5,3,8.711,28.950,31.617,6.278,16,16.000,0.7500,12,27,24,3,1,0,3,7,4,1
50.0,adaptive,43,1.5,0,12.249,31.950,31.950,5.000,9,13.200,0.6944,11,16,13,3,11,0,2,2,1,0
50.0,adaptive,43,1.5,1,10.106,26.950,28.233,4.850,14,10.800,0.5806,9,21,16,5,3,0,3,0,2,7
50.0,adaptive,43,1.5,2,9.024,26.217,29.617,6.500,12,18.000,0.7756,15,26,20,6,8,0,1,3,5,2
50.0,adaptive,43,1.5,3,11.418,33.950,36.617,7.350,19,14.400,0.7714,12,31,26,5,1,0,6,8,4,1
