elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,fixed,41,1.0,0,0.000,0.000,0.000,0.889,2,0.000,0.2500,0,2,2,0,0,0,0,0,2,0
5.0,fixed,41,1.0,1,0.000,0.000,0.000,0.000,0,0.000,0.2500,0,1,1,0,0,0,0,0,0,1
5.0,fixed,41,1.0,2,0.000,0.000,0.000,0.000,0,0.000,1.0000,0,0,0,0,0,0,0,0,0,0
5.0,fixed,41,1.0,3,0.000,0.000,0.000,1.333,2,0.000,0.2500,0,2,2,0,0,0,2,0,0,0
10.0,fixed,41,1.0,0,2.700,3.483,3.483,1.474,2,0.000,0.2500,0,2,2,0,0,0,0,0,2,0
10.0,fixed,41,1.0,1,1.029,3.150,3.150,1.053,3,0.000,0.6667,0,4,4,0,0,0,1,0,1,2
10.0,fixed,41,1.0,2,0.000,0.000,0.000,0.000,0,0.000,1.0000,0,0,0,0,0,0,0,0,0,0
10.0,fixed,41,1.0,3,0.383,1.533,1.533,1.474,2,11.980,0.2500,2,4,4,0,0,0,0,0,0,2
15.0,fixed,41,1.0,0,3.850,8.483,8.483,1.862,4,0.000,0.6667,0,4,4,0,0,0,0,1,2,1
15.0,fixed,41,1.0,1,4.313,8.150,8.150,2.069,4,0.000,0.6667,0,4,4,0,0,0,1,0,1,2
15.0,fixed,41,1.0,2,1.033,1.533,1.533,0.483,2,0.000,0.2500,0,2,2,0,0,0,0,0,0,2
15.0,fixed,41,1.0,3,2.137,6.533,6.533,1.655,2,7.991,0.4500,2,5,5,0,2,0,0,0,1,2
20.0,fixed,41,1.0,0,7.246,13.500,13.500,2.132,4,2.995,0.4500,1,4,4,0,0,0,0,0,2,1
20.0,fixed,41,1.0,1,5.331,13.167,13.167,2.842,7,0.000,0.8167,0,7,7,0,0,0,1,1,2,3
20.0,fixed,41,1.0,2,3.567,6.550,6.550,1.105,4,0.000,0.4000,0,4,3,1,0,0,0,1,0,3
20.0,fixed,41,1.0,3,3.453,11.550,11.550,1.974,3,5.990,0.4000,2,6,6,0,2,0,0,0,1,3
25.0,fixed,41,1.0,0,8.920,18.517,18.517,2.438,4,2.395,0.5000,1,5,5,0,0,0,0,0,2,2
25.0,fixed,41,1.0,1,8.106,18.183,18.183,3.542,7,2.395,0.6447,1,8,8,0,0,0,1,0,3,3
25.0,fixed,41,1.0,2,5.863,11.567,11.567,1.583,4,2.395,0.4000,1,5,4,1,1,0,0,0,1,3
25.0,fixed,41,1.0,3,4.489,16.567,16.567,2.688,7,4.790,0.4537,2,9,8,1,2,0,0,1,1,5
30.1,fixed,41,1.0,0,9.302,23.467,23.467,2.810,5,1.996,0.5000,1,7,7,0,0,0,0,0,3,3
30.1,fixed,41,1.0,1,11.852,23.200,23.200,4.138,7,1.996,0.6447,1,8,8,0,0,0,1,0,3,3
30.1,fixed,41,1.0,2,6.398,16.583,16.583,2.103,6,1.996,0.3462,1,7,6,1,1,0,0,0,1,5
30.1,fixed,41,1.0,3,7.368,21.583,21.583,3.569,8,3.991,0.5333,2,10,9,1,2,0,0,1,2,5
35.1,fixed,41,1.0,0,10.217,23.467,23.467,3.104,5,5.131,0.5682,3,8,8,0,0,0,0,1,1,3
35.1,fixed,41,1.0,1,11.488,28.217,28.217,4.209,7,6.841,0.5000,4,10,10,0,0,0,3,0,0,3
35.1,fixed,41,1.0,2,8.504,21.600,21.600,2.522,6,3.420,0.3462,2,8,7,1,1,0,1,0,0,5
35.1,fixed,41,1.0,3,9.545,26.600,26.600,4.045,8,6.841,0.3311,4,11,10,1,2,0,0,1,0,6
40.1,fixed,41,1.0,0,11.374,23.617,23.617,3.455,7,7.481,0.6429,5,11,8,3,2,0,0,1,2,3
40.1,fixed,41,1.0,1,9.879,33.233,33.233,4.623,9,5.985,0.9615,4,14,14,0,0,0,3,2,2,3
40.1,fixed,41,1.0,2,9.532,26.617,26.617,3.117,8,2.993,0.5786,2,11,8,3,2,0,1,0,3,5
40.1,fixed,41,1.0,3,12.738,31.617,31.617,4.429,8,5.985,0.3311,4,11,10,1,2,0,0,1,0,6
45.1,fixed,41,1.0,0,12.328,28.517,28.517,3.770,7,6.649,0.6447,5,12,9,3,4,0,0,1,3,3
45.1,fixed,41,1.0,1,11.961,38.133,38.133,5.310,11,5.320,0.9758,4,15,15,0,0,0,3,3,2,3
45.1,fixed,41,1.0,2,11.964,31.517,31.517,3.885,10,2.660,0.5435,2,12,9,3,2,0,1,0,3,6
45.1,fixed,41,1.0,3,13.431,36.517,36.517,4.770,8,5.320,0.4500,4,13,12,1,2,0,0,3,0,6
50.1,fixed,41,1.0,0,12.700,28.517,28.517,3.887,7,9.574,0.5682,8,13,10,3,4,0,1,1,3,0
50.1,fixed,41,1.0,1,15.269,38.133,38.133,5.722,11,8.378,0.9758,7,18,16,2,3,0,3,3,3,2
50.1,fixed,41,1.0,2,10.976,31.517,31.517,4.082,10,9.574,0.8167,8,15,12,3,2,0,1,2,3,1
50.1,fixed,41,1.0,3,14.404,36.517,36.517,4.670,8,11.968,0.2500,10,13,12,1,2,0,0,3,0,0
55.1,fixed,41,1.0,0,16.252,31.517,31.517,4.245,11,15.231,0.5682,14,19,10,9,7,0,1,1,3,0
55.1,fixed,41,1.0,1,17.720,38.133,42.350,6.274,14,14.143,0.7353,13,23,17,6,4,0,4,3,3,0
55.1,fixed,41,1.0,2,11.472,31.517,31.517,4.406,10,9.791,0.6154,9,17,14,3,2,0,1,4,3,0
55.1,fixed,41,1.0,3,13.487,36.517,36.517,4.547,8,10.879,0.3676,10,15,14,1,2,0,0,4,1,0
60.2,fixed,41,1.0,0,15.258,30.517,31.517,4.474,11,13.961,0.8000,14,22,12,10,13,0,1,3,3,1
60.2,fixed,41,1.0,1,19.012,38.133,47.200,6.595,14,12.964,0.7378,13,24,18,6,9,0,4,4,3,0
60.2,fixed,41,1.0,2,13.055,31.517,31.517,4.733,10,8.975,0.6983,9,18,15,3,2,0,2,4,3,0
60.2,fixed,41,1.0,3,13.861,36.517,36.517,4.621,8,9.972,0.4500,10,16,15,1,2,0,0,4,2,0
65.2,fixed,41,1.0,0,16.855,31.517,31.667,4.675,11,13.807,0.6447,15,22,12,10,13,0,0,3,3,1
65.2,fixed,41,1.0,1,19.649,38.133,47.200,6.714,14,15.648,0.4706,17,25,19,6,9,0,0,5,3,0
65.2,fixed,41,1.0,2,14.216,31.867,31.867,4.976,10,10.125,0.5000,11,19,16,3,2,0,0,4,4,0
65.2,fixed,41,1.0,3,13.004,38.800,38.800,4.849,9,9.205,0.8100,10,19,18,1,2,0,1,4,2,2
70.2,fixed,41,1.0,0,17.003,34.033,36.683,4.889,11,12.821,0.6136,15,24,14,10,13,0,0,4,4,1
70.2,fixed,41,1.0,1,19.330,38.133,47.200,6.889,14,14.530,0.6436,17,28,21,7,13,0,1,6,3,1
70.2,fixed,41,1.0,2,15.337,36.883,36.883,5.207,10,9.402,0.6136,11,20,17,3,2,0,1,4,4,0
70.2,fixed,41,1.0,3,15.260,43.817,43.817,5.126,10,10.256,0.6667,12,20,18,2,2,0,0,4,2,2
75.2,fixed,41,1.0,0,17.955,39.050,41.483,5.228,11,13.561,0.6667,17,25,15,10,13,0,0,2,4,2
75.2,fixed,41,1.0,1,21.071,38.133,47.200,7.172,14,15.156,0.7500,19,28,21,7,13,0,1,4,3,1
75.2,fixed,41,1.0,2,15.805,34.117,41.900,5.483,10,9.572,0.6944,12,22,19,3,2,0,2,4,4,0
75.2,fixed,41,1.0,3,14.977,36.517,48.617,5.441,11,11.168,0.8804,14,23,20,3,4,0,1,2,3,3
80.2,fixed,41,1.0,0,19.149,41.483,44.067,5.290,11,14.209,0.4500,19,25,15,10,13,0,0,0,4,2
80.2,fixed,41,1.0,1,21.210,39.033,47.200,7.129,14,17.200,0.7500,23,29,22,7,13,0,1,1,3,1
80.2,fixed,41,1.0,2,16.757,41.483,46.917,5.658,10,11.965,0.8176,16,27,20,7,6,0,2,4,4,1
80.2,fixed,41,1.0,3,16.077,36.517,48.617,5.658,12,11.965,0.8448,16,30,23,7,8,0,1,4,4,5
85.2,fixed,41,1.0,0,20.353,41.700,49.083,5.333,11,13.372,0.4500,19,25,15,10,13,0,0,0,4,2
85.2,fixed,41,1.0,1,22.075,44.050,47.200,7.036,14,16.891,0.5682,24,29,22,7,13,0,1,0,3,1
85.2,fixed,41,1.0,2,16.256,44.150,51.933,5.988,13,14.076,0.6944,20,30,23,7,7,0,3,1,5,1
85.2,fixed,41,1.0,3,16.024,36.517,48.617,6.152,16,15.484,0.6429,22,34,25,9,8,0,2,0,4,6
90.3,fixed,41,1.0,0,19.964,46.450,53.833,5.414,11,13.959,0.6429,21,27,17,10,13,0,0,1,2,3
90.3,fixed,41,1.0,1,22.148,47.200,48.800,6.966,14,17.282,0.6667,26,30,23,7,13,0,1,0,2,1
90.3,fixed,41,1.0,2,17.232,48.900,56.883,6.207,13,13.959,0.6944,21,31,24,7,11,0,3,1,5,1
90.3,fixed,41,1.0,3,16.548,36.517,48.617,6.506,16,15.953,0.7200,24,36,26,10,14,0,2,1,3,6
95.3,fixed,41,1.0,0,19.833,46.450,53.833,5.408,11,14.483,0.4808,23,28,18,10,13,0,0,2,0,3
95.3,fixed,41,1.0,1,21.758,47.200,48.800,6.777,14,17.632,0.7500,28,31,24,7,13,0,1,1,0,1
95.3,fixed,41,1.0,2,17.508,48.900,56.883,6.272,13,16.372,0.7500,26,32,25,7,11,0,3,1,1,1
95.3,fixed,41,1.0,3,16.893,36.517,48.617,6.750,16,16.372,0.7200,26,38,28,10,14,0,3,2,1,6
100.3,fixed,41,1.0,0,21.511,48.800,53.833,5.536,11,13.759,0.7353,23,33,20,13,17,0,0,3,3,4
100.3,fixed,41,1.0,1,22.117,47.200,48.800,6.582,14,16.750,0.7500,28,31,24,7,13,0,1,1,0,1
100.3,fixed,41,1.0,2,17.282,48.900,56.883,6.423,13,16.152,0.8176,27,38,27,11,17,0,4,2,4,1
100.3,fixed,41,1.0,3,17.752,36.517,48.617,6.995,16,16.152,0.6667,27,39,29,10,14,0,3,3,0,6
105.3,fixed,41,1.0,0,20.305,53.583,53.833,5.793,13,14.243,0.8571,25,37,23,14,17,0,1,4,4,3
105.3,fixed,41,1.0,1,21.237,47.200,48.800,6.493,14,16.522,0.6667,29,33,26,7,13,0,1,2,0,1
105.3,fixed,41,1.0,2,18.004,48.900,56.883,6.660,13,15.952,0.6722,28,39,27,12,18,0,4,2,5,0
105.3,fixed,41,1.0,3,19.210,38.383,48.617,7.217,16,16.522,0.7353,29,39,29,10,14,0,3,3,0,4
110.3,fixed,41,1.0,0,19.837,51.333,58.600,6.061,13,15.227,0.8622,28,41,26,15,19,0,2,5,4,2
110.3,fixed,41,1.0,1,22.608,47.200,48.800,6.347,14,16.314,0.6944,30,35,26,9,15,0,1,2,0,2
110.3,fixed,41,1.0,2,18.934,48.900,56.883,6.883,13,15.227,0.6429,28,40,28,12,18,0,4,2,6,0
110.3,fixed,41,1.0,3,19.482,38.383,48.617,7.225,16,17.946,0.4900,33,40,30,10,14,0,4,3,0,0
115.3,fixed,41,1.0,0,20.101,53.833,63.617,6.372,14,15.605,0.7161,30,43,28,15,22,0,3,5,5,0
115.3,fixed,41,1.0,1,21.900,47.200,51.350,6.341,14,18.205,0.7500,35,41,28,13,16,0,1,3,1,1
115.3,fixed,41,1.0,2,19.843,46.100,56.883,7.143,13,14.564,0.6500,28,41,29,12,18,0,5,2,6,0
115.3,fixed,41,1.0,3,20.292,38.467,48.617,7.215,16,17.165,0.4900,33,40,30,10,14,0,4,3,0,0
120.4,fixed,41,1.0,0,21.539,56.450,68.633,6.629,14,15.951,0.5931,32,43,28,15,24,0,1,5,5,0
