elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,rl,22,1.0,0,0.000,0.000,0.000,0.000,0,0.000,1.0000,0,0,0,0,0,0,0,0,0,0
5.0,rl,22,1.0,1,1.533,1.533,1.533,0.889,1,0.000,0.2500,0,1,1,0,0,0,0,0,0,1
5.0,rl,22,1.0,2,0.000,0.000,0.000,0.667,2,0.000,0.2500,0,2,2,0,0,0,0,0,2,0
5.0,rl,22,1.0,3,0.000,0.000,0.000,0.667,1,0.000,0.5000,0,2,2,0,0,0,0,0,1,1
10.0,rl,22,1.0,0,0.000,0.000,0.000,0.105,1,0.000,0.2500,0,1,1,0,0,0,0,0,0,1
10.0,rl,22,1.0,1,3.267,6.533,6.533,0.947,1,0.000,0.5000,0,2,2,0,0,0,0,1,0,1
10.0,rl,22,1.0,2,1.254,2.150,2.150,2.105,4,0.000,0.4000,0,4,4,0,0,0,0,0,3,1
10.0,rl,22,1.0,3,2.006,3.483,3.483,1.579,3,0.000,0.4500,0,3,3,0,0,0,0,0,2,1
15.0,rl,22,1.0,0,2.128,3.533,3.533,0.897,3,0.000,0.4500,0,3,3,0,0,0,0,2,0,1
15.0,rl,22,1.0,1,4.878,11.533,11.533,1.448,3,0.000,0.4500,0,3,3,0,0,0,0,1,0,2
15.0,rl,22,1.0,2,5.613,7.150,7.150,2.759,4,0.000,0.4000,0,4,4,0,0,0,0,0,3,1
15.0,rl,22,1.0,3,3.700,8.483,8.483,2.138,4,0.000,0.3676,0,5,5,0,0,0,0,0,4,1
20.0,rl,22,1.0,0,5.512,8.517,8.517,1.553,4,0.000,0.4000,0,4,4,0,0,0,0,3,0,1
20.0,rl,22,1.0,1,6.167,16.550,16.550,1.579,3,2.995,0.4500,1,4,4,0,0,0,0,1,0,2
20.0,rl,22,1.0,2,8.533,12.167,12.167,3.263,5,0.000,0.5682,0,5,5,0,0,0,1,0,3,1
20.0,rl,22,1.0,3,4.750,13.500,13.500,3.053,8,0.000,0.5333,0,8,7,1,0,0,0,2,5,1
25.0,rl,22,1.0,0,7.420,11.917,11.917,1.875,4,2.395,0.4000,1,5,5,0,0,0,0,3,1,0
25.0,rl,22,1.0,1,5.031,21.567,21.567,2.292,7,2.395,0.4900,1,8,8,0,0,0,0,3,0,4
25.0,rl,22,1.0,2,10.540,17.183,17.183,3.083,5,7.186,0.5000,3,5,5,0,0,0,1,0,0,1
25.0,rl,22,1.0,3,9.048,18.467,18.467,4.083,8,0.000,0.5333,0,8,7,1,0,0,0,2,5,1
30.1,rl,22,1.0,0,6.725,16.933,16.933,2.414,6,1.996,0.5833,1,8,8,0,1,0,0,4,2,1
30.1,rl,22,1.0,1,9.177,26.583,26.583,3.103,7,1.996,0.4900,1,8,8,0,0,0,0,3,0,4
30.1,rl,22,1.0,2,12.547,22.200,22.200,2.897,5,5.987,0.5000,3,5,5,0,3,0,1,0,0,1
30.1,rl,22,1.0,3,8.937,22.583,22.583,4.207,8,9.978,0.4808,5,10,9,1,0,0,0,3,0,2
35.1,rl,22,1.0,0,7.147,18.867,18.867,2.851,7,8.551,0.5682,5,10,10,0,1,0,1,0,3,1
35.1,rl,22,1.0,1,12.237,31.600,31.600,3.746,8,1.710,0.4706,1,9,9,0,0,0,0,3,0,5
35.1,rl,22,1.0,2,9.631,27.217,27.217,3.194,7,5.131,0.6532,3,12,7,5,3,0,1,1,5,2
35.1,rl,22,1.0,3,11.303,27.600,27.600,4.313,8,8.551,0.4808,5,10,9,1,0,0,0,3,0,2
40.1,rl,22,1.0,0,8.206,18.867,18.867,3.130,7,7.481,0.5000,5,11,11,0,1,0,1,0,4,1
40.1,rl,22,1.0,1,12.676,36.617,36.617,4.506,11,1.496,0.5708,1,12,12,0,0,0,0,4,1,6
40.1,rl,22,1.0,2,13.112,32.233,32.233,4.312,13,4.489,0.7682,3,16,7,9,3,0,1,5,5,2
40.1,rl,22,1.0,3,12.556,32.617,32.617,4.455,8,7.481,0.6429,5,11,10,1,0,0,1,3,0,2
45.1,rl,22,1.0,0,9.621,18.867,18.867,3.529,7,6.649,0.6447,5,12,12,0,1,0,1,1,4,1
45.1,rl,22,1.0,1,17.025,41.633,41.633,5.253,11,1.330,0.5708,1,12,12,0,0,0,0,4,1,6
45.1,rl,22,1.0,2,14.378,37.250,37.250,5.310,14,5.320,0.7120,4,19,10,9,3,0,1,7,5,2
45.1,rl,22,1.0,3,13.856,37.633,37.633,4.678,8,6.649,0.7206,5,12,11,1,0,0,2,3,0,2
50.1,rl,22,1.0,0,12.414,21.033,21.033,3.866,7,7.181,0.5000,6,12,12,0,1,0,1,1,4,0
50.1,rl,22,1.0,1,15.646,42.517,42.517,5.629,11,9.574,0.5833,8,15,15,0,1,0,1,4,2,0
50.1,rl,22,1.0,2,16.457,33.067,42.267,6.371,17,4.787,0.7448,4,21,12,9,3,0,2,8,5,2
50.1,rl,22,1.0,3,16.279,42.650,42.650,4.835,8,9.574,0.4808,8,13,11,2,0,0,3,0,0,2
55.1,rl,22,1.0,0,12.790,26.050,26.050,4.085,7,6.528,0.5333,6,14,14,0,2,0,1,2,5,0
55.1,rl,22,1.0,1,17.647,42.517,42.517,5.745,11,8.704,0.5833,8,15,15,0,7,0,1,4,2,0
55.1,rl,22,1.0,2,19.315,38.083,46.133,7.302,18,6.528,0.6531,6,22,13,9,3,0,3,8,5,0
55.1,rl,22,1.0,3,15.781,47.667,47.667,4.943,8,8.704,0.4900,8,15,13,2,3,0,4,0,0,3
60.2,rl,22,1.0,0,15.510,46.800,46.800,4.586,12,5.983,0.7826,6,18,16,2,2,0,1,2,5,4
60.2,rl,22,1.0,1,17.680,42.517,42.517,5.940,11,7.978,0.5786,8,17,17,0,7,0,1,5,3,0
60.2,rl,22,1.0,2,22.889,43.100,46.133,8.052,18,5.983,0.6531,6,22,13,9,3,0,3,8,5,0
60.2,rl,22,1.0,3,16.858,52.683,52.683,5.121,8,7.978,0.5000,8,16,14,2,3,0,4,0,0,4
65.2,rl,22,1.0,0,18.595,51.817,51.817,5.127,12,6.443,0.6722,7,18,16,2,2,0,0,2,5,4
65.2,rl,22,1.0,1,17.186,43.133,43.133,6.325,12,7.364,0.7200,8,20,20,0,7,0,2,6,3,1
65.2,rl,22,1.0,2,25.433,46.533,48.117,8.722,18,5.523,0.6283,6,23,14,9,3,0,3,9,5,0
65.2,rl,22,1.0,3,17.813,56.517,56.517,5.333,8,9.205,0.5833,10,17,15,2,3,0,4,1,0,2
70.2,rl,22,1.0,0,19.506,56.833,56.833,5.593,13,5.983,0.6500,7,20,18,2,2,0,0,2,6,5
70.2,rl,22,1.0,1,21.196,48.150,56.517,6.696,12,8.547,0.7903,10,24,21,3,7,0,1,6,4,3
70.2,rl,22,1.0,2,29.141,51.550,53.133,9.274,18,5.128,0.6283,6,23,14,9,3,0,3,9,5,0
70.2,rl,22,1.0,3,17.102,56.517,56.517,5.407,8,10.256,0.5833,12,19,17,2,3,0,4,2,0,1
75.2,rl,22,1.0,0,20.543,46.117,61.850,6.117,14,5.584,0.6048,7,22,20,2,2,0,0,2,8,5
75.2,rl,22,1.0,1,20.195,53.167,60.200,7.434,19,8.775,0.7105,11,29,24,5,8,0,0,8,5,5
75.2,rl,22,1.0,2,32.299,56.567,58.150,9.669,18,7.179,0.4623,9,23,14,9,3,0,0,9,5,0
75.2,rl,22,1.0,3,18.590,56.517,56.517,5.469,8,10.370,0.4500,13,19,17,2,3,0,4,2,0,0
80.2,rl,22,1.0,0,20.490,46.900,66.867,6.529,15,10.469,0.6579,14,24,22,2,2,0,0,3,2,5
80.2,rl,22,1.0,1,21.859,58.183,65.217,8.168,20,8.226,0.7042,11,31,25,6,9,0,0,9,5,6
80.2,rl,22,1.0,2,32.524,61.583,63.167,10.000,18,6.730,0.5424,9,25,16,9,3,0,0,9,6,1
80.2,rl,22,1.0,3,19.850,51.400,56.517,5.581,9,9.722,0.3821,13,22,17,5,3,0,7,2,0,0
85.2,rl,22,1.0,0,20.428,46.900,71.883,6.673,15,11.261,0.5000,16,26,24,2,7,0,0,5,0,5
85.2,rl,22,1.0,1,24.240,63.200,70.233,8.939,21,7.742,0.7710,11,32,26,6,10,0,1,9,5,6
