elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,neural,42,1.0,0,1.867,1.867,1.867,0.900,1,0.000,0.2500,0,1,1,0,0,0,0,1,0,0
5.0,neural,42,1.0,1,0.242,0.483,0.483,1.000,2,0.000,0.5000,0,2,2,0,0,0,1,1,0,0
5.0,neural,42,1.0,2,0.000,0.000,0.000,0.500,1,0.000,0.2500,0,1,1,0,0,0,1,0,0,0
5.0,neural,42,1.0,3,0.000,0.000,0.000,0.100,1,0.000,0.2500,0,1,1,0,0,0,0,1,0,0
10.0,neural,42,1.0,0,2.289,6.867,6.867,1.450,3,0.000,0.4500,0,3,3,0,0,0,1,2,0,0
10.0,neural,42,1.0,1,1.925,5.483,5.483,1.800,4,0.000,0.5000,0,4,4,0,0,0,2,2,0,0
10.0,neural,42,1.0,2,1.475,2.950,2.950,1.200,2,0.000,0.5000,0,2,2,0,0,0,1,0,1,0
10.0,neural,42,1.0,3,2.950,2.950,2.950,0.550,1,0.000,0.2500,0,1,1,0,0,0,0,1,0,0
15.0,neural,42,1.0,0,2.488,6.867,6.867,1.500,3,8.000,0.5000,2,4,4,0,0,0,1,0,0,1
15.0,neural,42,1.0,1,3.183,7.217,7.217,2.200,4,8.000,0.4500,2,5,5,0,0,0,2,0,0,1
15.0,neural,42,1.0,2,4.929,7.950,7.950,1.600,4,0.000,1.0000,0,4,3,1,0,0,1,1,1,1
15.0,neural,42,1.0,3,2.108,5.483,5.483,0.833,2,8.000,0.2500,2,4,3,1,1,0,0,2,0,0
20.0,neural,42,1.0,0,3.403,8.083,8.083,1.975,4,6.000,0.5000,2,6,6,0,0,0,2,0,0,2
20.0,neural,42,1.0,1,5.072,12.217,12.217,2.475,4,6.000,0.4000,2,6,6,0,0,0,3,0,0,1
20.0,neural,42,1.0,2,7.533,12.950,12.950,2.425,5,0.000,0.8929,0,5,3,2,0,0,1,2,1,1
20.0,neural,42,1.0,3,1.731,7.950,7.950,1.250,4,9.000,0.6667,3,7,5,2,3,0,0,2,1,1
25.0,neural,42,1.0,0,4.910,11.083,11.083,2.360,5,9.600,0.4500,4,7,7,0,0,0,0,0,1,2
25.0,neural,42,1.0,1,6.908,15.217,15.217,2.600,4,12.000,0.2500,5,6,6,0,0,0,0,0,0,1
25.0,neural,42,1.0,2,7.208,15.783,15.783,3.000,7,2.400,0.7206,1,8,6,2,0,0,0,2,3,2
25.0,neural,42,1.0,3,3.390,12.950,12.950,1.900,5,7.200,0.8929,3,8,6,2,3,0,1,2,1,1
30.0,neural,42,1.0,0,5.198,13.950,13.950,2.600,5,8.000,0.6944,4,9,9,0,0,0,0,1,2,2
30.0,neural,42,1.0,1,6.771,15.217,15.217,2.367,4,10.000,0.5000,5,7,6,1,2,0,1,0,0,1
30.0,neural,42,1.0,2,9.100,20.783,20.783,3.933,9,2.000,0.6983,1,10,8,2,0,0,0,4,3,2
30.0,neural,42,1.0,3,6.243,17.950,17.950,2.567,7,6.000,0.9423,3,10,7,3,3,0,2,2,1,2
35.0,neural,42,1.0,0,6.239,18.950,18.950,3.086,7,6.857,0.8167,4,11,11,0,0,0,1,1,2,3
35.0,neural,42,1.0,1,7.274,19.517,19.517,2.543,4,8.571,0.5000,5,9,7,2,3,0,2,0,0,2
35.0,neural,42,1.0,2,10.000,24.900,24.900,4.343,9,8.571,0.4900,5,12,10,2,1,0,0,0,4,3
35.0,neural,42,1.0,3,8.755,18.950,18.950,2.971,7,8.571,0.6944,5,10,7,3,3,0,2,0,1,2
40.0,neural,42,1.0,0,7.876,19.950,19.950,3.300,7,10.500,0.6667,7,11,11,0,0,0,1,1,2,0
40.0,neural,42,1.0,1,7.838,21.517,21.517,2.612,4,10.500,0.4500,7,10,8,2,3,0,2,0,1,0
40.0,neural,42,1.0,2,9.493,29.900,29.900,4.975,11,7.500,0.5931,5,16,14,2,4,0,1,0,5,5
40.0,neural,42,1.0,3,11.255,22.933,22.933,3.225,7,7.500,0.6944,5,10,7,3,5,0,2,0,1,2
45.0,neural,42,1.0,0,8.154,19.950,19.950,3.533,7,9.333,0.7500,7,13,13,0,3,0,2,2,2,0
45.0,neural,42,1.0,1,8.928,21.517,21.517,2.656,4,9.333,0.4500,7,10,8,2,5,0,2,0,1,0
45.0,neural,42,1.0,2,11.168,34.900,34.900,5.756,13,6.667,0.7682,5,18,16,2,4,0,2,1,5,5
45.0,neural,42,1.0,3,12.324,26.950,26.950,3.400,7,9.333,0.5000,7,11,8,3,5,0,0,0,2,2
50.0,neural,42,1.0,0,10.251,22.417,22.417,3.780,7,8.400,0.7500,7,13,13,0,3,0,2,2,2,0
50.0,neural,42,1.0,1,8.733,25.000,25.000,2.790,5,8.400,0.8929,7,12,10,2,5,0,2,1,1,1
50.0,neural,42,1.0,2,12.355,36.900,36.900,6.350,14,12.000,0.6579,10,20,18,2,4,0,3,2,0,5
50.0,neural,42,1.0,3,12.547,31.133,31.133,3.510,7,8.400,0.4808,7,12,9,3,5,0,0,0,3,2
55.0,neural,42,1.0,0,9.579,23.483,23.483,3.900,7,9.818,0.7206,9,16,16,0,3,0,3,2,0,2
55.0,neural,42,1.0,1,8.510,25.000,25.000,2.955,5,9.818,0.8929,9,14,12,2,5,0,1,2,1,1
55.0,neural,42,1.0,2,14.669,37.950,37.950,6.682,14,10.909,0.6579,10,20,18,2,7,0,3,2,0,5
55.0,neural,42,1.0,3,14.371,36.133,36.133,3.645,7,7.636,0.4808,7,12,9,3,7,0,0,0,3,2
60.0,neural,42,1.0,0,10.629,28.483,28.483,4.167,8,9.000,0.6667,9,17,17,0,5,0,4,2,0,2
60.0,neural,42,1.0,1,9.418,25.000,25.000,3.150,6,10.000,0.6944,10,15,13,2,7,0,0,2,1,2
60.0,neural,42,1.0,2,15.608,36.900,42.950,7.025,14,10.000,0.7826,10,22,20,2,9,0,4,2,1,5
60.0,neural,42,1.0,3,14.727,38.133,38.133,3.725,7,9.000,0.2500,9,13,10,3,7,0,0,0,4,0
65.0,neural,42,1.0,0,11.116,31.483,31.483,4.462,9,11.077,0.4900,12,19,19,0,5,0,4,0,0,3
