elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,random,43,1.5,0,0.242,0.483,0.483,1.100,2,0.000,0.5000,0,2,2,0,0,0,0,1,1,0
5.0,random,43,1.5,1,2.467,2.467,2.467,0.900,1,0.000,0.2500,0,1,1,0,0,0,0,0,0,1
5.0,random,43,1.5,2,0.000,0.000,0.000,0.300,1,0.000,0.2500,0,1,1,0,0,0,0,0,1,0
5.0,random,43,1.5,3,0.000,0.000,0.000,1.400,3,0.000,0.7500,0,3,3,0,0,0,1,0,1,1
10.0,random,43,1.5,0,2.058,5.483,5.483,2.100,4,0.000,0.6667,0,4,4,0,0,0,0,1,1,2
10.0,random,43,1.5,1,4.158,7.467,7.467,1.300,2,0.000,0.2500,0,2,2,0,0,0,0,0,0,2
10.0,random,43,1.5,2,0.139,0.417,0.417,0.850,3,0.000,0.4500,0,3,3,0,0,0,0,0,2,1
10.0,random,43,1.5,3,1.811,3.083,3.083,2.900,5,6.000,0.3676,1,6,6,0,0,0,0,0,1,4
15.0,random,43,1.5,0,4.031,10.483,10.483,2.600,5,4.000,0.4808,1,6,6,0,0,0,0,2,0,3
15.0,random,43,1.5,1,6.278,12.467,12.467,1.767,3,0.000,0.2500,0,3,3,0,0,0,0,0,0,3
15.0,random,43,1.5,2,2.439,5.417,5.417,2.300,6,0.000,0.6429,0,6,6,0,0,0,0,1,2,3
15.0,random,43,1.5,3,4.926,8.083,8.083,3.733,6,4.000,0.3462,1,7,7,0,1,0,0,0,1,5
20.0,random,43,1.5,0,6.579,15.483,15.483,3.350,6,3.000,0.5000,1,7,7,0,1,0,0,3,0,3
20.0,random,43,1.5,1,8.458,17.467,17.467,2.100,4,0.000,0.2500,0,4,4,0,0,0,0,0,0,4
20.0,random,43,1.5,2,4.959,10.417,10.417,3.575,9,0.000,0.6983,0,9,9,0,0,0,0,2,3,4
20.0,random,43,1.5,3,6.728,13.083,13.083,4.850,9,3.000,0.3971,1,10,10,0,1,0,0,1,1,7
25.0,random,43,1.5,0,9.648,20.483,20.483,4.020,7,2.400,0.4900,1,8,8,0,1,0,0,3,0,4
25.0,random,43,1.5,1,8.750,22.467,22.467,2.660,6,0.000,0.4500,0,6,6,0,0,0,0,2,0,4
25.0,random,43,1.5,2,8.047,15.417,15.417,4.940,11,0.000,0.7756,0,11,11,0,0,0,1,2,3,5
25.0,random,43,1.5,3,9.317,18.083,18.083,5.820,11,2.400,0.4384,1,12,12,0,1,0,0,2,1,8
30.0,random,43,1.5,0,12.465,25.483,25.483,4.683,8,2.000,0.6154,1,9,9,0,1,0,0,3,1,4
30.0,random,43,1.5,1,6.756,27.467,27.467,3.717,12,0.000,0.8182,0,12,12,0,0,0,3,3,1,5
30.0,random,43,1.5,2,12.824,20.417,20.417,5.950,11,0.000,0.7756,0,11,11,0,0,0,1,2,3,5
30.0,random,43,1.5,3,12.695,23.083,23.083,6.733,12,2.000,0.5000,1,13,13,0,1,0,0,2,2,8
35.0,random,43,1.5,0,13.442,30.483,30.483,5.214,9,3.429,0.4939,2,11,11,0,1,0,0,5,0,4
35.0,random,43,1.5,1,9.928,32.467,32.467,4.914,13,1.714,0.7200,1,13,13,0,0,0,3,4,0,5
35.0,random,43,1.5,2,13.362,23.133,23.133,6.614,12,5.143,0.6722,3,14,14,0,0,0,1,2,2,6
35.0,random,43,1.5,3,15.760,28.083,28.083,7.571,13,5.143,0.3559,3,14,14,0,1,0,0,0,2,9
40.0,random,43,1.5,0,13.776,35.483,35.483,5.800,12,3.000,0.7826,2,14,14,0,2,0,2,5,1,4
40.0,random,43,1.5,1,14.478,37.467,37.467,5.800,13,1.500,0.7200,1,13,13,0,0,0,3,4,0,5
