experiment_id,run_id,mode,seed,spawn_rate,duration_s,fixed_dt_s,rl_model_path,rl_training,iid,avg_wait,avg_wait_right,avg_wait_down,avg_wait_left,avg_wait_up,p95_wait,max_wait,throughput,avg_queue,max_queue,fairness,crossed,spawned,external_spawned,transferred_in,exited_world,red_light_violations
rl_budget_3m_trainchunk,rl_seed21_spawn1p00,rl,21,1.0,300.00059999995244,0.0166667,models/rl_budget_3m.json,True,0,37.721209462878036,49.81501191050096,26.050052099989152,36.73229568667025,38.910792107134306,136.0002719999721,156.13364559997433,16.199967600067367,10.016666666666667,25,0.5925925925925926,81,97,76,21,56,0
rl_budget_3m_trainchunk,rl_seed21_spawn1p00,rl,21,1.0,300.00059999995244,0.0166667,models/rl_budget_3m.json,True,1,35.973185153769265,49.34207399257917,31.42863428571716,47.88048791764444,24.559805217070465,96.08352550001044,111.53355640001212,18.599962800077346,12.53,27,0.5633333333333334,93,106,81,25,61,0
rl_budget_3m_trainchunk,rl_seed21_spawn1p00,rl,21,1.0,300.00059999995244,0.0166667,models/rl_budget_3m.json,True,2,54.66322989360306,19.725039449992657,57.173851721207896,80.03694168272402,44.66953378333144,149.63363259994122,200.9337351999468,13.799972400057388,15.665,32,0.48374613003095973,69,94,66,28,45,0
rl_budget_3m_trainchunk,rl_seed21_spawn1p00,rl,21,1.0,300.00059999995244,0.0166667,models/rl_budget_3m.json,True,3,32.63801170445988,28.896522439393166,31.298746807892694,44.302171937496055,32.14739762798688,92.68351869999458,117.46690160001276,18.799962400078183,11.145,22,0.6044776119402985,94,112,77,35,66,0
rl_budget_3m_trainchunk,rl_seed21_spawn1p00,rl,21,1.0,300.00059999995244,0.0166667,models/rl_budget_3m.json,True,-1,40.24890905367756,36.94466194811649,36.487821228701726,52.237974306133694,35.071882183880774,118.60023719997959,,67.39986520028029,12.339166666666667,,0.561037416974296,337,409,300,109,228,0
rl_budget_3m_trainchunk,rl_seed22_spawn1p00,rl,22,1.0,300.00059999995244,0.0166667,models/rl_budget_3m.json,True,0,41.5562151877307,36.253405839992226,35.60273787199594,41.32924932498797,48.48686167941346,100.0168666999904,122.95024590001252,17.39996520007236,13.651666666666667,28,0.6996124031007752,87,106,79,27,54,0
rl_budget_3m_trainchunk,rl_seed22_spawn1p00,rl,22,1.0,300.00059999995244,0.0166667,models/rl_budget_3m.json,True,1,38.722876187729334,33.088238219356974,36.43037589089557,49.76325742102609,39.174097955883695,107.35021470000854,186.00037200001987,18.799962400078183,10.893333333333333,25,0.75,94,106,81,25,61,0
rl_budget_3m_trainchunk,rl_seed22_spawn1p00,rl,22,1.0,300.00059999995244,0.0166667,models/rl_budget_3m.json,True,2,40.78152810376547,44.34564424666658,48.85767347270491,35.21245137713817,35.34427358695837,106.8335470000116,137.71694210001397,18.599962800077346,12.821666666666667,25,0.7161016949152542,93,106,71,35,46,0
rl_budget_3m_trainchunk,rl_seed22_spawn1p00,rl,22,1.0,300.00059999995244,0.0166667,models/rl_budget_3m.json,True,3,40.95208190399349,39.28644220907868,36.669344171876105,28.05402436188593,74.01443374286517,135.60027120001473,185.80037160002018,17.199965600071526,11.665,30,0.5833333333333334,86,100,69,31,51,0
rl_budget_3m_trainchunk,rl_seed22_spawn1p00,rl,22,1.0,300.00059999995244,0.0166667,models/rl_budget_3m.json,True,-1,40.50317534580475,38.24343262877362,39.39003285186813,38.58974562125954,49.25491674128017,112.45022490000632,,71.99985600029942,12.257916666666667,,0.6872618578373407,360,418,300,118,212,0
rl_budget_3m_trainchunk,rl_seed23_spawn1p00,rl,23,1.0,300.00059999995244,0.0166667,models/rl_budget_3m.json,True,0,36.90674047999412,45.82433407271796,43.873897271394824,21.24627905161261,45.16553748536143,112.8335589999952,158.8003175999985,15.799968400065707,8.501666666666667,15,0.7378048780487805,79,90,63,27,69,0
rl_budget_3m_trainchunk,rl_seed23_spawn1p00,rl,23,1.0,300.00059999995244,0.0166667,models/rl_budget_3m.json,True,1,38.98195498640027,39.4809431592496,44.42469202381255,25.21823225453112,39.5190184318087,111.4002228000121,156.2169791000163,17.39996520007236,10.211666666666666,22,0.7441860465116279,87,103,77,26,61,0
rl_budget_3m_trainchunk,rl_seed23_spawn1p00,rl,23,1.0,300.00059999995244,0.0166667,models/rl_budget_3m.json,True,2,42.79888284844685,22.82125776363428,37.64007527999743,45.106571694431324,57.37094807499583,109.80021959999317,158.8003175999985,15.999968000066536,13.115,28,0.5971074380165289,80,97,78,19,52,0
rl_budget_3m_trainchunk,rl_seed23_spawn1p00,rl,23,1.0,300.00059999995244,0.0166667,models/rl_budget_3m.json,True,3,41.888768792653046,37.22421237929389,38.62507725000389,44.42310471904114,51.7016907047451,116.38356609997172,142.38361809997454,18.599962800077346,13.623333333333333,33,0.5079365079365079,93,109,82,27,56,0
rl_budget_3m_trainchunk,rl_seed23_spawn1p00,rl,23,1.0,300.00059999995244,0.0166667,models/rl_budget_3m.json,True,-1,40.14408677687357,36.33768684372393,41.140935456302174,33.99854692990405,48.439298674227764,112.60439187499304,,67.79986440028195,11.362916666666667,,0.6467587176283613,339,399,300,99,238,0
