weight,avg_wait_mean,throughput_mean,fairness_mean,model_path
0.10,13.100805672995799,145.68304196723767,0.7153229471184237,models/rl_best_pres2_sw0p10_ws12_20260313.json
0.15,13.100805672995799,145.68304196723767,0.7153229471184237,models/rl_best_pres2_sw0p15_ws12_20260313.json
0.20,13.100805672995799,145.68304196723767,0.7153229471184237,models/rl_best_pres2_sw0p20_ws12_20260313.json
