elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,greedy,42,1.0,0,1.883,1.883,1.883,0.889,1,0.000,0.2500,0,1,1,0,0,0,0,1,0,0
5.0,greedy,42,1.0,1,0.250,0.500,0.500,0.889,2,0.000,0.5000,0,2,2,0,0,0,1,1,0,0
5.0,greedy,42,1.0,2,0.000,0.000,0.000,0.444,1,0.000,0.2500,0,1,1,0,0,0,1,0,0,0
5.0,greedy,42,1.0,3,0.000,0.000,0.000,0.000,0,0.000,0.2500,0,1,1,0,0,0,0,1,0,0
10.0,greedy,42,1.0,0,2.289,6.867,6.867,1.368,3,0.000,0.4500,0,3,3,0,0,0,1,2,0,0
10.0,greedy,42,1.0,1,1.929,5.500,5.500,1.684,3,0.000,0.5000,0,4,4,0,0,0,2,2,0,0
10.0,greedy,42,1.0,2,1.475,2.950,2.950,1.158,2,0.000,0.5000,0,2,2,0,0,0,1,0,1,0
10.0,greedy,42,1.0,3,2.950,2.950,2.950,0.526,1,0.000,0.2500,0,1,1,0,0,0,0,1,0,0
15.0,greedy,42,1.0,0,1.993,6.867,6.867,1.552,3,7.991,0.7500,2,5,5,0,0,0,1,1,1,0
15.0,greedy,42,1.0,1,3.043,10.500,10.500,2.069,3,7.991,0.4500,2,5,5,0,0,0,0,2,0,1
15.0,greedy,42,1.0,2,3.683,6.867,6.867,1.483,3,3.996,0.7500,1,4,3,1,0,0,1,1,1,0
15.0,greedy,42,1.0,3,1.475,2.950,2.950,0.414,1,3.996,0.2500,1,2,2,0,1,0,1,0,0,0
20.0,greedy,42,1.0,0,2.906,8.117,8.117,1.947,4,8.985,0.4500,3,6,6,0,0,0,2,0,1,0
20.0,greedy,42,1.0,1,5.960,15.517,15.517,2.289,3,5.990,0.4500,2,5,5,0,2,0,0,2,0,1
20.0,greedy,42,1.0,2,4.963,10.817,10.817,1.842,3,5.990,0.4500,2,5,3,2,0,0,0,2,1,0
20.0,greedy,42,1.0,3,1.081,3.133,3.133,1.105,5,2.995,0.5000,1,7,6,1,1,0,4,1,1,0
