elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,random,45,1.0,0,0.483,0.967,0.967,1.556,2,0.000,0.5000,0,2,2,0,0,0,1,0,0,1
5.0,random,45,1.0,1,0.000,0.000,0.000,0.444,1,0.000,0.5000,0,2,2,0,0,0,0,0,1,1
5.0,random,45,1.0,2,0.000,0.000,0.000,0.000,0,0.000,1.0000,0,0,0,0,0,0,0,0,0,0
5.0,random,45,1.0,3,0.000,0.000,0.000,0.222,1,0.000,0.2500,0,1,1,0,0,0,0,0,0,1
10.0,random,45,1.0,0,2.983,5.967,5.967,1.368,2,5.990,0.2500,1,2,2,0,0,0,0,0,0,1
10.0,random,45,1.0,1,1.817,4.967,4.967,1.368,3,0.000,0.4500,0,3,3,0,0,0,0,0,2,1
10.0,random,45,1.0,2,0.167,0.500,0.500,0.947,3,0.000,0.7500,0,3,3,0,0,0,1,1,1,0
10.0,random,45,1.0,3,1.983,3.967,3.967,0.632,1,0.000,0.2500,0,2,2,0,0,0,0,0,0,2
15.0,random,45,1.0,0,2.742,10.967,10.967,1.448,3,3.996,0.7500,1,4,4,0,0,0,0,1,1,1
15.0,random,45,1.0,1,3.971,9.967,9.967,2.034,4,0.000,0.6667,0,4,3,1,0,0,1,0,2,1
15.0,random,45,1.0,2,2.104,5.500,5.500,1.586,3,3.996,0.7500,1,4,4,0,0,0,1,1,1,0
15.0,random,45,1.0,3,2.875,8.967,8.967,1.310,3,0.000,0.4000,0,4,4,0,0,0,1,0,0,3
20.0,random,45,1.0,0,5.133,15.983,15.983,1.737,3,5.990,0.5000,2,4,4,0,0,0,0,0,1,1
20.0,random,45,1.0,1,4.724,14.983,14.983,2.763,6,0.000,0.7206,0,7,6,1,0,0,2,0,3,2
20.0,random,45,1.0,2,4.000,10.517,10.517,1.921,3,5.990,0.7500,2,5,5,0,0,0,0,1,1,1
20.0,random,45,1.0,3,4.297,13.983,13.983,2.105,5,2.995,0.5682,1,6,5,1,0,0,1,1,0,3
25.0,random,45,1.0,0,7.642,21.000,21.000,1.792,3,4.790,0.5000,2,4,4,0,0,0,0,0,1,1
25.0,random,45,1.0,1,6.033,20.000,20.000,3.583,7,7.186,0.5000,3,9,8,1,0,0,3,0,0,3
25.0,random,45,1.0,2,5.238,15.533,15.533,2.250,4,4.790,0.5682,2,7,6,1,0,0,0,3,1,1
25.0,random,45,1.0,3,5.100,19.000,19.000,2.875,7,4.790,0.8167,2,9,7,2,0,0,1,2,1,3
30.1,random,45,1.0,0,9.011,26.017,26.017,1.862,3,3.991,0.5000,2,6,5,1,0,0,0,0,2,2
30.1,random,45,1.0,1,8.238,25.017,25.017,4.138,7,5.987,0.6447,3,10,9,1,0,0,3,1,0,3
30.1,random,45,1.0,2,7.471,20.550,20.550,2.759,6,3.991,0.6429,2,8,7,1,0,0,0,3,2,1
30.1,random,45,1.0,3,6.824,24.017,24.017,3.707,9,5.987,0.6154,3,11,9,2,2,0,0,3,1,4
35.1,random,45,1.0,0,7.009,31.033,31.033,2.537,8,3.420,0.5786,2,11,8,3,0,0,0,1,5,3
35.1,random,45,1.0,1,11.750,30.033,30.033,4.522,7,5.131,0.6447,3,10,9,1,0,0,3,1,0,3
35.1,random,45,1.0,2,9.667,25.567,25.567,3.284,7,3.420,0.7206,2,9,8,1,0,0,0,3,2,2
35.1,random,45,1.0,3,9.565,29.033,29.033,4.313,9,5.131,0.6983,3,12,10,2,2,0,0,3,2,4
40.1,random,45,1.0,0,9.424,36.050,36.050,3.338,10,5.985,0.4706,4,12,9,3,0,0,0,0,5,3
