elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,adaptive,44,1.0,0,0.000,0.000,0.000,0.000,0,0.000,1.0000,0,0,0,0,0,0,0,0,0,0
5.0,adaptive,44,1.0,1,0.000,0.000,0.000,0.222,1,0.000,0.2500,0,1,1,0,0,0,0,1,0,0
5.0,adaptive,44,1.0,2,0.250,0.500,0.500,1.111,2,0.000,0.5000,0,2,2,0,0,0,0,1,1,0
5.0,adaptive,44,1.0,3,0.942,1.883,1.883,0.889,1,0.000,0.5000,0,2,2,0,0,0,0,1,0,1
10.0,adaptive,44,1.0,0,0.000,0.000,0.000,0.316,1,0.000,0.2500,0,1,1,0,0,0,1,0,0,0
10.0,adaptive,44,1.0,1,1.742,3.483,3.483,0.632,1,0.000,0.5000,0,2,2,0,0,0,1,1,0,0
10.0,adaptive,44,1.0,2,2.800,5.483,5.483,1.789,3,0.000,0.4500,0,3,3,0,0,0,0,1,2,0
10.0,adaptive,44,1.0,3,2.458,6.867,6.867,2.000,4,0.000,0.6667,0,4,4,0,0,0,0,2,1,1
15.0,adaptive,44,1.0,0,0.000,0.000,0.000,0.483,1,3.996,0.2500,1,2,2,0,0,0,0,1,0,0
15.0,adaptive,44,1.0,1,1.179,3.483,3.483,1.103,3,3.996,0.4500,1,4,4,0,0,0,2,0,0,1
15.0,adaptive,44,1.0,2,3.263,7.917,7.917,2.069,3,3.996,0.6667,1,5,5,0,1,0,1,1,2,0
15.0,adaptive,44,1.0,3,4.350,7.967,7.967,2.103,4,7.991,0.7500,2,5,4,1,2,0,0,1,1,1
20.0,adaptive,44,1.0,0,2.258,4.517,4.517,0.605,1,2.995,0.2500,1,2,2,0,0,0,0,1,0,0
20.0,adaptive,44,1.0,1,3.777,6.250,6.250,1.579,4,2.995,0.4000,1,5,4,1,0,0,3,0,0,1
20.0,adaptive,44,1.0,2,5.583,12.933,12.933,2.684,5,2.995,0.6944,1,6,6,0,1,0,2,1,2,0
20.0,adaptive,44,1.0,3,3.630,12.983,12.983,2.579,5,8.985,0.9000,3,9,8,1,2,0,1,1,2,2
25.0,adaptive,44,1.0,0,1.828,5.483,5.483,0.583,1,4.790,0.2500,2,3,3,0,0,0,0,0,1,0
25.0,adaptive,44,1.0,1,4.306,9.183,9.183,1.917,4,9.581,0.5000,4,6,5,1,0,0,1,0,0,1
25.0,adaptive,44,1.0,2,7.067,13.900,13.900,2.875,5,7.186,0.4000,3,7,7,0,1,0,3,1,0,0
25.0,adaptive,44,1.0,3,4.577,15.950,15.950,3.396,7,11.976,0.6429,5,11,10,1,3,0,1,2,3,0
30.1,adaptive,44,1.0,0,1.862,5.483,5.483,0.724,2,3.991,0.5000,2,4,4,0,0,0,1,0,1,0
30.1,adaptive,44,1.0,1,5.330,16.933,16.933,2.276,5,9.978,0.3676,5,10,7,3,2,0,0,1,0,4
30.1,adaptive,44,1.0,2,8.161,14.283,14.283,3.259,6,5.987,0.4500,3,9,8,1,3,0,4,2,0,0
30.1,adaptive,44,1.0,3,6.608,18.483,18.483,3.845,7,9.978,0.6447,5,12,11,1,3,0,1,3,3,0
35.1,adaptive,44,1.0,0,2.742,5.483,5.483,0.821,2,5.131,0.2500,3,4,4,0,0,0,1,0,0,0
35.1,adaptive,44,1.0,1,6.140,21.950,21.950,2.791,7,8.551,0.4211,5,13,10,3,4,0,1,1,0,6
35.1,adaptive,44,1.0,2,9.688,18.217,18.217,3.687,7,10.261,0.4000,6,10,9,1,3,0,1,3,0,0
35.1,adaptive,44,1.0,3,8.564,23.500,23.500,4.328,8,8.551,0.6154,5,13,12,1,3,0,1,3,4,0
40.1,adaptive,44,1.0,0,3.197,6.600,6.600,0.948,2,4.489,0.2500,3,5,5,0,1,0,2,0,0,0
40.1,adaptive,44,1.0,1,6.938,22.867,22.867,3.000,8,16.459,0.5000,11,13,10,3,5,0,1,1,0,0
40.1,adaptive,44,1.0,2,8.610,22.967,22.967,3.701,7,10.474,0.6429,7,13,12,1,3,0,2,3,0,1
40.1,adaptive,44,1.0,3,9.599,24.417,24.417,4.584,8,13.466,0.4900,9,16,13,3,3,0,4,3,0,0
45.1,adaptive,44,1.0,0,3.689,9.500,9.500,1.069,3,6.649,0.2500,5,6,6,0,1,0,0,1,0,0
45.1,adaptive,44,1.0,1,7.700,22.867,22.867,2.885,8,14.629,0.5000,11,13,10,3,10,0,1,1,0,0
45.1,adaptive,44,1.0,2,9.382,27.983,27.983,4.126,11,10.639,0.7756,8,19,14,5,3,0,2,3,5,1
45.1,adaptive,44,1.0,3,10.117,25.967,25.967,5.149,10,11.969,0.4654,9,20,15,5,3,0,7,4,0,0
50.1,adaptive,44,1.0,0,4.525,9.500,9.500,1.062,3,5.984,0.2500,5,6,6,0,1,0,0,1,0,0
50.1,adaptive,44,1.0,1,8.472,22.867,22.867,2.794,8,13.165,0.5000,11,13,10,3,10,0,1,1,0,0
50.1,adaptive,44,1.0,2,10.005,27.717,33.000,4.887,12,10.771,0.6923,9,21,16,5,3,0,1,5,5,1
50.1,adaptive,44,1.0,3,10.592,26.350,30.983,5.856,15,10.771,0.6618,9,24,18,6,3,0,8,4,1,2
55.1,adaptive,44,1.0,0,4.021,10.583,10.583,1.075,3,5.440,0.4500,5,8,8,0,1,0,0,2,1,0
55.1,adaptive,44,1.0,1,8.282,24.917,24.917,2.925,8,11.967,0.5682,11,16,11,5,10,0,3,1,0,1
55.1,adaptive,44,1.0,2,11.884,31.133,33.867,5.198,12,15.231,0.4537,14,21,16,5,5,0,1,0,5,1
55.1,adaptive,44,1.0,3,11.396,31.367,33.850,6.679,18,15.231,0.4024,14,27,20,7,3,0,10,0,1,2
60.2,adaptive,44,1.0,0,4.500,15.600,15.600,1.276,4,5.983,0.4500,6,9,9,0,1,0,0,2,1,0
60.2,adaptive,44,1.0,1,9.386,25.767,25.767,3.034,8,11.967,0.4000,12,16,11,5,10,0,3,0,0,1
60.2,adaptive,44,1.0,2,11.862,33.867,36.150,5.440,12,13.961,0.7353,14,24,19,5,8,0,2,2,5,1
60.2,adaptive,44,1.0,3,13.283,35.583,36.383,7.276,18,13.961,0.4455,14,28,21,7,8,0,10,0,1,3
65.2,adaptive,44,1.0,0,5.050,20.617,20.617,1.460,5,5.523,0.8929,6,11,11,0,2,0,1,2,1,1
65.2,adaptive,44,1.0,1,10.015,25.767,25.767,3.167,8,11.046,0.3676,12,17,12,5,10,0,4,0,0,1
65.2,adaptive,44,1.0,2,12.898,33.867,41.167,5.770,12,14.728,0.6136,16,25,20,5,8,0,2,0,5,2
65.2,adaptive,44,1.0,3,15.598,40.600,41.400,7.921,18,13.807,0.4978,15,30,22,8,8,0,10,0,2,3
70.2,adaptive,44,1.0,0,5.576,21.433,21.433,1.644,5,6.838,0.6667,8,12,12,0,2,0,1,0,2,1
70.2,adaptive,44,1.0,1,10.759,29.967,29.967,3.348,8,10.256,0.3462,12,18,13,5,10,0,5,0,0,1
70.2,adaptive,44,1.0,2,13.371,35.600,46.183,6.037,12,13.675,0.8989,16,29,23,6,10,0,2,3,5,3
70.2,adaptive,44,1.0,3,18.039,45.617,46.417,8.393,18,12.821,0.4978,15,30,22,8,9,0,10,0,2,3
75.2,adaptive,44,1.0,0,7.762,27.950,27.950,1.834,6,6.382,0.5833,8,15,13,2,2,0,1,0,2,4
75.2,adaptive,44,1.0,1,12.317,34.983,34.983,3.531,8,9.572,0.3462,12,18,13,5,10,0,5,0,0,1
75.2,adaptive,44,1.0,2,14.105,40.617,51.200,6.393,12,15.156,0.6429,19,31,24,7,10,0,2,4,6,0
