epoch,experiment_id,run_id,mode,seed,spawn_rate,duration_s,fixed_dt_s,rl_model_path,rl_training,iid,avg_wait,avg_wait_right,avg_wait_down,avg_wait_left,avg_wait_up,p95_wait,max_wait,throughput,avg_queue,max_queue,fairness,crossed,spawned,external_spawned,transferred_in,exited_world,red_light_violations
2,final_final_results_train10_train_e002,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,17.9984905250425,14.712703329293968,18.9462917336355,18.780689541237088,15.682495580166679,47.4084281500024,,155.39968920064624,15.367083333333333,,0.7549044094007733,777,867,600,267,497,0
2,final_final_results_train10_train_e002,rl_seed43_spawn2p00,rl,43,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,17.850349394938544,21.152002563410434,15.13980240867112,16.534296315489335,14.774746563022772,48.558430450005254,,154.59969080064292,15.004166666666666,,0.7792433132010353,773,857,600,257,503,0
2,final_final_results_train10_train_e002,rl_seed44_spawn2p00,rl,44,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,18.876634318693938,18.121643433384282,17.67791579107567,20.166058390254143,17.563453035678407,50.6459346250055,,159.79968040066453,15.80625,,0.7389280955808208,799,877,600,277,501,0
2,final_final_results_train10_train_e002,rl_seed45_spawn2p00,rl,45,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,18.532250554667474,15.851865616919534,20.94898709612052,17.82478177936061,17.053104834430474,50.458434249987,,159.39968120066285,15.307916666666667,,0.7712570596999411,797,873,600,273,505,0
2,final_final_results_train10_train_e002,rl_seed46_spawn2p00,rl,46,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,18.036898232990303,16.929523474869516,21.922765050628207,13.317663036022104,17.1079982611396,47.42926152500345,,156.19968760064955,15.219583333333333,,0.7592682568366304,781,862,600,262,505,0
2,final_final_results_train10_train_e002,rl_seed47_spawn2p00,rl,47,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,17.060455389247775,16.119641979172187,17.239699823240493,14.915679890462805,16.783985541854083,46.725093450005076,,156.3996872006504,14.560833333333333,,0.6124212117320497,782,864,600,264,502,0
3,final_final_results_train10_train_e003,rl_seed40_spawn2p00,rl,40,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,19.61078366435477,19.986120573930926,13.742312009579088,19.644537528430536,19.680324612319044,53.79177425000243,,153.39969320063793,16.027083333333334,,0.8564426523297491,767,842,600,242,517,0
3,final_final_results_train10_train_e003,rl_seed41_spawn2p00,rl,41,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,17.357584138898623,12.380928857315512,17.763890920782387,17.80601480737779,16.39598219540358,44.312588625004814,,156.39968720065042,15.026666666666667,,0.7599352336138355,782,860,600,260,509,0
3,final_final_results_train10_train_e003,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,18.137527551309677,17.86429372441433,16.060438470895186,19.06454720444229,15.674032734399296,50.216767100005455,,157.99968400065706,15.798333333333334,,0.7686806919701656,790,875,600,275,503,0
3,final_final_results_train10_train_e003,rl_seed43_spawn2p00,rl,43,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,17.3455604933813,14.749098802630924,18.338944537656957,15.146415808567935,19.28388515109755,48.45426357500464,,155.59968880064707,14.591249999999999,,0.6480776571069378,778,865,600,265,509,0
3,final_final_results_train10_train_e003,rl_seed44_spawn2p00,rl,44,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,18.32426719906924,17.751660450917516,18.09131274058617,17.354318724724223,17.43434253803845,49.32509864998886,,157.99968400065706,15.298333333333334,,0.7662502794545047,790,870,600,270,500,0
3,final_final_results_train10_train_e003,rl_seed45_spawn2p00,rl,45,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,17.69154859040393,16.595480319729127,15.19212419015609,17.928377049053786,18.466000072786745,47.170927674987745,,156.3996872006504,14.59375,,0.7492683731099994,782,857,600,257,519,0
3,final_final_results_train10_train_e003,rl_seed46_spawn2p00,rl,46,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,18.58521075756969,13.732785802732918,21.10869758346456,17.441397545863364,20.645861259332435,52.40843815000356,,158.3996832006587,14.81,,0.753823342558467,792,865,600,265,511,0
3,final_final_results_train10_train_e003,rl_seed47_spawn2p00,rl,47,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.6613769317321,17.158889718630167,15.375794511100278,17.203712272985697,14.533583448954074,44.62508924999003,,157.1996856006537,14.257083333333334,,0.811295966197927,786,856,600,256,501,0
4,final_final_results_train10_train_e004,rl_seed40_spawn2p00,rl,40,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,17.669971755306555,18.772130601724076,17.549021261577778,14.6916809679217,16.462699645193865,47.800095599997256,,155.59968880064707,15.019583333333333,,0.7349701787271488,778,874,600,274,499,0
4,final_final_results_train10_train_e004,rl_seed41_spawn2p00,rl,41,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,17.044752551523807,15.719143536764838,17.222636891802058,18.983771809704184,13.843463585815556,47.59592852499025,,158.59968280065954,14.347083333333334,,0.6168427930968825,793,875,600,275,498,0
4,final_final_results_train10_train_e004,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,17.334694702885074,13.816166003081255,16.4205738039866,16.823885582803673,20.237638971017525,46.68342669999896,,163.19967360067866,14.779583333333333,,0.7983269394714407,816,873,600,273,524,0
4,final_final_results_train10_train_e004,rl_seed43_spawn2p00,rl,43,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,17.60484317627887,19.352999232234904,14.754780616018877,15.177368438289612,19.049450188791397,47.329261324974226,,153.39969320063793,14.767916666666666,,0.6823248591679155,767,846,600,246,507,0
4,final_final_results_train10_train_e004,rl_seed44_spawn2p00,rl,44,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.062399854612522,14.727820997249122,16.929382674402184,16.054887856560672,14.11668272958794,40.650081299989154,,159.99968000066536,14.029583333333333,,0.6786601243418138,800,872,600,272,516,0
4,final_final_results_train10_train_e004,rl_seed45_spawn2p00,rl,45,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.23880270549035,13.278604153092886,18.442869382722364,16.347159201182368,15.771782535561393,40.85424837499447,,157.79968440065622,14.221666666666666,,0.6109244273682668,789,863,600,263,501,0
4,final_final_results_train10_train_e004,rl_seed46_spawn2p00,rl,46,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.01759421447541,14.746002500462081,14.037604822384285,17.21692049909193,15.735357611522975,40.23758047500437,,158.79968240066037,13.987499999999999,,0.8401058774998854,794,862,600,262,510,0
4,final_final_results_train10_train_e004,rl_seed47_spawn2p00,rl,47,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,17.778996115353387,17.56600993358313,15.873772188141544,16.386379412162142,17.13084272253913,45.68759137500496,,153.59969280063873,15.001666666666665,,0.6375722246982083,768,854,600,254,494,0
5,final_final_results_train10_train_e005,rl_seed40_spawn2p00,rl,40,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,19.039142950291726,17.87510309082573,17.97222801695107,17.607329842100153,18.454530855404556,47.900095800004046,,154.19969160064124,15.645833333333332,,0.8170154365421665,771,849,600,249,505,0
5,final_final_results_train10_train_e005,rl_seed41_spawn2p00,rl,41,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.495972413990295,18.11074615470399,14.949594820919986,17.327882123756385,12.994186584612702,44.7209227750043,,156.9996860006529,14.142916666666668,,0.7023809523809523,785,859,600,259,506,0
5,final_final_results_train10_train_e005,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.719785188181593,16.66879818975942,13.972034040782303,15.426808809393517,15.450554595726004,43.15425297499528,,152.5996948006346,13.540416666666667,,0.6799614786254872,763,850,600,250,508,0
5,final_final_results_train10_train_e005,rl_seed43_spawn2p00,rl,43,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.00187919699772,17.06073092653539,12.702726136372503,17.120576483185747,15.191590103896463,42.32091797499099,,157.7996844006562,13.859166666666667,,0.8469058625388989,789,862,600,262,518,0
5,final_final_results_train10_train_e005,rl_seed44_spawn2p00,rl,44,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.863671060981197,15.905822743635607,17.438882437295668,15.618933074515883,11.857630548482046,42.57925182499092,,156.9996860006529,14.052916666666667,,0.6716454338553514,785,870,600,270,497,0
5,final_final_results_train10_train_e005,rl_seed45_spawn2p00,rl,45,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.983779842711883,17.518868498216005,16.304737007683297,15.621475333079166,15.976662920415826,46.966760600004086,,157.59968480065538,14.463750000000001,,0.6547762091211289,788,865,600,265,513,0
5,final_final_results_train10_train_e005,rl_seed46_spawn2p00,rl,46,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.41207407200084,16.387364577618357,11.206690706107388,13.68084552923108,17.407288252153048,39.90424647497333,,157.1996856006537,13.49125,,0.7544666179751394,786,857,600,257,520,0
5,final_final_results_train10_train_e005,rl_seed47_spawn2p00,rl,47,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.189751871187108,12.65874822391055,15.288171562859313,16.167460679209118,14.691074829252823,40.02091337500349,,154.99969000064456,13.352916666666667,,0.6541785527521534,775,854,600,254,514,0
6,final_final_results_train10_train_e006,rl_seed40_spawn2p00,rl,40,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.074044455179383,15.081973428650787,13.9682985601038,19.089503987705942,13.963007358043589,41.875083750000236,,155.99968800064872,14.063333333333333,,0.7008852074448128,780,862,600,262,512,0
6,final_final_results_train10_train_e006,rl_seed41_spawn2p00,rl,41,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,18.18168861350479,16.7752642010509,18.361149354490507,17.222516046691233,16.57385072721519,48.65843064999932,,156.79968640065206,15.397083333333333,,0.7867184096262628,784,881,600,281,483,0
6,final_final_results_train10_train_e006,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.730263275652575,15.291421267195545,14.866250949543803,15.812059113101636,17.725540286846815,46.62925992498877,,155.79968840064788,14.4725,,0.8224289347916611,779,856,600,256,508,0
6,final_final_results_train10_train_e006,rl_seed43_spawn2p00,rl,43,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,18.198821201279465,15.094433790165652,19.771759221449166,15.625909066286583,19.34972863677457,48.05842944998646,,157.39968520065455,15.49375,,0.7926367387970754,787,870,600,270,506,0
6,final_final_results_train10_train_e006,rl_seed44_spawn2p00,rl,44,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.47657741180563,14.303661964645581,15.45633181299431,14.388022899916756,17.60423163489573,41.4042494749868,,152.59969480063458,14.47,,0.764851661755636,763,870,600,270,493,0
6,final_final_results_train10_train_e006,rl_seed45_spawn2p00,rl,45,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.769370100583693,16.088895374709743,14.217692455335072,18.874657059138507,14.56281805845634,43.89175445000377,,153.3996932006379,14.572916666666666,,0.6808652660301876,767,866,600,266,489,0
6,final_final_results_train10_train_e006,rl_seed46_spawn2p00,rl,46,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.624251732499086,15.819649694788913,17.436820516736447,14.231587414944192,15.362800050806696,42.550085099987875,,157.19968560065374,14.394166666666667,,0.6618916458117154,786,853,600,253,512,0
6,final_final_results_train10_train_e006,rl_seed47_spawn2p00,rl,47,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,17.297657721786315,20.23918325742357,15.53041034967661,14.282494523535428,16.742750879623145,45.612591224991526,,153.99969200064044,14.586666666666666,,0.8057193744579624,770,857,600,257,501,0
7,final_final_results_train10_train_e007,rl_seed40_spawn2p00,rl,40,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,17.476312668013442,14.73903784841126,12.390041519938656,18.28884463906732,20.534978666198807,45.62509124998838,,158.79968240066037,15.119166666666667,,0.760840443058753,794,861,600,261,513,0
7,final_final_results_train10_train_e007,rl_seed41_spawn2p00,rl,41,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.632122929129263,13.741703500499638,15.55259798181881,18.461926457398047,15.818058247663725,43.05841944999128,,155.39968920064624,14.370000000000001,,0.8004444085117257,777,868,600,268,507,0
7,final_final_results_train10_train_e007,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.734198090624272,15.530954426318251,18.9499534507271,12.972152871528394,14.330360056007617,40.408414149986534,,158.9996820006612,13.829166666666666,,0.8338534955048644,795,872,600,272,510,0
7,final_final_results_train10_train_e007,rl_seed43_spawn2p00,rl,43,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.54065955470056,12.392792133214762,16.533066061741888,12.829506193244935,17.44999356393379,43.00425267500458,,151.9996960006321,14.014166666666668,,0.6761493752542539,760,843,600,243,506,0
7,final_final_results_train10_train_e007,rl_seed44_spawn2p00,rl,44,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.696875347076652,15.482708888525831,17.026410962136573,15.444266638945285,15.746724931524273,44.62925592500001,,155.1996896006454,14.3525,,0.8088762582793336,776,856,600,256,506,0
7,final_final_results_train10_train_e007,rl_seed45_spawn2p00,rl,45,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.714224979417185,12.330242948716101,16.828213221889087,15.82819301464659,15.05569301424349,41.03758207497743,,157.1996856006537,13.813333333333333,,0.8455038496250655,786,872,600,272,507,0
7,final_final_results_train10_train_e007,rl_seed46_spawn2p00,rl,46,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.445286590023525,16.22151559338972,16.53363679575039,10.912983586383206,16.223125038774445,41.570916475004516,,153.59969280063873,13.640416666666667,,0.7857490960367066,768,843,600,243,516,0
7,final_final_results_train10_train_e007,rl_seed47_spawn2p00,rl,47,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,17.67461959686327,16.11415297205535,15.131649183286575,15.497797760614283,20.369831716752543,44.99592332498848,,154.39969120064208,14.677916666666667,,0.7289532421917814,772,853,600,253,501,0
8,final_final_results_train10_train_e008,rl_seed40_spawn2p00,rl,40,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.278470693271377,14.819872691249763,17.55303344374383,15.184291725460763,15.668486452393479,40.4750809500044,,156.79968640065206,13.717916666666667,,0.7887968833227236,784,855,600,255,512,0
8,final_final_results_train10_train_e008,rl_seed41_spawn2p00,rl,41,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,14.233649038617974,13.378877141548363,14.916585719351051,13.835625894994077,13.237689271967634,35.8875717750039,,156.59968680065123,12.70125,,0.8071935680806649,783,853,600,253,518,0
8,final_final_results_train10_train_e008,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.59828872626457,15.473139143128346,15.592459166242662,15.775764146399187,12.90624702314678,40.52091437499204,,158.59968280065954,13.899166666666666,,0.7958472906403941,793,865,600,265,516,0
8,final_final_results_train10_train_e008,rl_seed43_spawn2p00,rl,43,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.310165501998185,13.621158207357785,13.741072272148479,16.03248358357203,19.50515392510621,44.750089499971374,,158.19968360065786,14.0775,,0.7324582591745064,791,871,600,271,501,0
8,final_final_results_train10_train_e008,rl_seed44_spawn2p00,rl,44,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.86266013452316,15.541122990851257,15.8772271693596,16.21373997966128,12.857202363338452,39.40424547499583,,156.19968760064955,14.109583333333333,,0.7311098058545696,781,866,600,266,497,0
8,final_final_results_train10_train_e008,rl_seed45_spawn2p00,rl,45,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,17.043177807373674,17.6369386307397,15.2650640037155,17.59008821871214,15.44896884505396,44.77092287497773,,160.39967920066704,14.9025,,0.7932857632010174,802,876,600,276,506,0
8,final_final_results_train10_train_e008,rl_seed46_spawn2p00,rl,46,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,14.939982527686567,12.726874150413822,16.80989928147499,12.367161909875382,15.15903544108178,41.962583925003706,,158.79968240066037,13.612916666666667,,0.760842160283282,794,872,600,272,510,0
8,final_final_results_train10_train_e008,rl_seed47_spawn2p00,rl,47,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.798650853517318,16.678187961365044,13.560657821180904,14.769588616453078,15.432638752117972,41.38758277500214,,159.79968040066456,14.009166666666667,,0.8086013365516471,799,871,600,271,513,0
9,final_final_results_train10_train_e009,rl_seed40_spawn2p00,rl,40,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.393874137355205,14.558392488577521,13.748109977363946,14.608514417790762,19.053345933309423,45.23342380000237,,156.9996860006529,14.28375,,0.7455915538362347,785,866,600,266,512,0
9,final_final_results_train10_train_e009,rl_seed41_spawn2p00,rl,41,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.932203657095776,15.55836999324599,18.27824362711765,14.267391916873628,17.660946272411206,41.241749149995954,,159.79968040066453,14.267916666666668,,0.7399517494133467,799,871,600,271,500,0
9,final_final_results_train10_train_e009,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,14.917194848677521,13.286453118234233,16.855192442630976,14.543551145239705,12.628234648544302,44.40425547499502,,153.79969240063957,13.319583333333334,,0.6967524637130861,769,843,600,243,514,0
9,final_final_results_train10_train_e009,rl_seed43_spawn2p00,rl,43,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,17.568734621993993,17.11135917183289,16.510051037698723,17.564477725366856,16.379786348772683,44.133421599989624,,157.99968400065706,15.016250000000001,,0.7446226901440804,790,867,600,267,503,0
9,final_final_results_train10_train_e009,rl_seed44_spawn2p00,rl,44,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.389644122271296,14.335632000728436,15.243952497018224,15.550903726012198,13.657631778793473,39.12507825000425,,159.99968000066536,13.892083333333334,,0.8132151602079668,800,872,600,272,508,0
9,final_final_results_train10_train_e009,rl_seed45_spawn2p00,rl,45,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.899371845621129,15.96147692101126,18.257185310819075,13.915084220748554,13.317444609147179,44.225088450004804,,165.99966800069032,14.225416666666668,,0.7893153583859969,830,893,600,293,526,0
9,final_final_results_train10_train_e009,rl_seed46_spawn2p00,rl,46,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.494205589079804,17.341674724267985,14.437496295613332,13.772629222966629,14.558686357219052,42.51675169999694,,155.39968920064624,13.586666666666666,,0.7516570794796601,777,852,600,252,511,0
9,final_final_results_train10_train_e009,rl_seed47_spawn2p00,rl,47,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.1635897272784,16.37262405418325,15.901570477003638,15.090545298417625,15.120651967767273,44.37925542499288,,157.79968440065622,14.097916666666666,,0.7984929020317783,789,866,600,266,518,0
10,final_final_results_train10_train_e010,rl_seed40_spawn2p00,rl,40,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.68293351292632,14.274173073509916,17.24606687286432,14.660046835576882,14.213663870056003,39.437578875004284,,156.59968680065123,13.682916666666667,,0.6797294655083068,783,856,600,256,519,0
10,final_final_results_train10_train_e010,rl_seed41_spawn2p00,rl,41,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.151801777811125,13.435963751044875,16.96750186874766,15.274624006982197,13.853752052587563,36.704240074985336,,157.99968400065706,13.565000000000001,,0.7409982976506367,790,867,600,267,509,0
10,final_final_results_train10_train_e010,rl_seed42_spawn2p00,rl,42,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.500922758785235,16.37263581380141,16.417685251870378,13.5885804322124,13.687805655830847,40.825081650004435,,159.39968120066288,13.829583333333332,,0.8218821539899971,797,864,600,264,511,0
10,final_final_results_train10_train_e010,rl_seed43_spawn2p00,rl,43,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.708424038868946,18.251421820901726,12.949661909089539,14.408874329316584,15.495325801455952,40.720914775004424,,156.19968760064955,13.724166666666665,,0.7022064288368637,781,852,600,252,517,0
10,final_final_results_train10_train_e010,rl_seed44_spawn2p00,rl,44,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.994691817445885,14.81578834995713,13.110462748307325,16.68433324816783,16.17701459325653,41.504249674992145,,158.79968240066037,14.24625,,0.8475890724342736,794,869,600,269,503,0
10,final_final_results_train10_train_e010,rl_seed45_spawn2p00,rl,45,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.8112920931492,16.59600561999659,17.146716641033073,16.04789432608348,14.953194995978826,42.73758547497829,,159.79968040066453,14.238333333333333,,0.751750268928793,799,869,600,269,503,0
10,final_final_results_train10_train_e010,rl_seed46_spawn2p00,rl,46,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,16.756646439007493,16.46953724935036,18.715041100884733,12.942119967638027,15.936530466015114,45.1375902749963,,158.3996832006587,14.490833333333335,,0.8065161245288287,792,870,600,270,513,0
10,final_final_results_train10_train_e010,rl_seed47_spawn2p00,rl,47,2.0,300.00059999995244,0.0166667,models/studies/final_final_results_train10/shared_qtable.json,True,-1,15.553126008902403,15.011069110573473,14.39632282761612,14.780859399665662,16.868959508856406,41.66258332500332,,151.59969680063043,13.325833333333332,,0.5935284933468201,758,848,600,248,496,0
