elapsed_s,mode,seed,spawn_rate,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index,total_crossed,total_spawned,external_spawned,transferred_in,exited_world,red_light_violations,queue_right,queue_down,queue_left,queue_up
5.0,adaptive,42,1.0,0,1.883,1.883,1.883,0.889,1,0.000,0.2500,0,1,1,0,0,0,0,1,0,0
5.0,adaptive,42,1.0,1,0.250,0.500,0.500,0.889,2,0.000,0.5000,0,2,2,0,0,0,1,1,0,0
5.0,adaptive,42,1.0,2,0.000,0.000,0.000,0.444,1,0.000,0.2500,0,1,1,0,0,0,1,0,0,0
5.0,adaptive,42,1.0,3,0.000,0.000,0.000,0.000,0,0.000,0.2500,0,1,1,0,0,0,0,1,0,0
10.0,adaptive,42,1.0,0,2.289,6.867,6.867,1.368,3,0.000,0.4500,0,3,3,0,0,0,1,2,0,0
10.0,adaptive,42,1.0,1,1.929,5.483,5.483,1.684,3,0.000,0.5000,0,4,4,0,0,0,2,2,0,0
10.0,adaptive,42,1.0,2,1.475,2.950,2.950,1.158,2,0.000,0.5000,0,2,2,0,0,0,1,0,1,0
10.0,adaptive,42,1.0,3,2.950,2.950,2.950,0.526,1,0.000,0.2500,0,1,1,0,0,0,0,1,0,0
15.0,adaptive,42,1.0,0,3.322,6.867,6.867,1.345,3,7.991,0.2500,2,3,3,0,0,0,1,0,0,0
15.0,adaptive,42,1.0,1,3.383,7.233,7.233,2.172,4,7.991,0.4500,2,5,5,0,0,0,2,0,0,1
15.0,adaptive,42,1.0,2,3.683,6.867,6.867,1.483,3,3.996,0.7500,1,4,3,1,0,0,1,1,1,0
15.0,adaptive,42,1.0,3,1.687,5.483,5.483,0.586,3,3.996,0.6667,1,5,4,1,1,0,1,1,0,2
20.0,adaptive,42,1.0,0,4.994,8.117,8.117,1.263,3,5.990,0.2500,2,3,3,0,0,0,1,0,0,0
20.0,adaptive,42,1.0,1,3.765,12.250,12.250,2.789,6,5.990,0.9423,2,9,9,0,0,0,2,2,1,2
20.0,adaptive,42,1.0,2,4.197,10.817,10.817,1.947,4,5.990,0.4000,2,6,4,2,0,0,0,3,1,0
20.0,adaptive,42,1.0,3,3.388,7.983,7.983,1.737,6,2.995,0.7500,1,7,4,3,1,0,2,2,0,2
25.0,adaptive,42,1.0,0,5.983,11.083,11.083,1.125,3,7.186,1.0000,3,3,3,0,0,0,0,0,0,0
25.0,adaptive,42,1.0,1,5.339,15.217,15.217,3.729,8,9.581,0.7206,4,11,11,0,0,0,0,3,2,2
25.0,adaptive,42,1.0,2,6.867,15.833,15.833,2.229,4,7.186,0.2500,3,6,4,2,0,0,0,3,0,0
25.0,adaptive,42,1.0,3,4.168,13.000,13.000,2.708,7,7.186,0.4706,3,11,7,4,1,0,5,3,0,0
30.1,adaptive,42,1.0,0,5.983,11.083,11.083,0.931,3,5.987,1.0000,3,3,3,0,0,0,0,0,0,0
